name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,107.8480987548828,24
שניידר,,,0
שמיר,,76.09427642822266,17
וולפסון,,81.5519790649414,13
זיו צפת,,82.70893096923828,10
הלל יפה,,86.60194396972656,13
נהריה,,68.90410614013672,31
ברזילי,,81.62251281738281,34
פוריה,,67.60563659667969,4
סוראסקי,,112.3825759887695,32
בני ציון,,94.22632598876953,6
רבין ק. בילינסון,,93.05389404296875,14
סורוקה,,83.66637420654297,28
מאיר,,85.8611831665039,20
קפלן,,87.72563171386719,28
"רמב""ם",,94.56967163085938,15
הכרמל,,85.07157135009766,4
השרון ק. גולדה,,75.1037368774414,15
הדסה עין כרם,,,44
הסקוטי,,28.5714282989502,7
המשפחה הקדושה,,,0
סנט ג'וזף,,,2
שערי צדק,,114.4963150024414,15
אל מקאסד,,,0
לניאדו,,84.40111541748047,15
אוגוסטה ויקטוריה,,,2
מעייני הישועה,,110.4430389404297,13
אסותא אשדוד,,,3
סנט וינסנט,,,0
יוספטל,,64.61538696289062,4
המרכזי בעמק,,81.72413635253906,24
