averageInfected,begin_date,end_date,isCurrentWeek
1239,2021-07-18T00:00:00.000Z,2021-07-24T00:00:00.000Z,False
2105,2021-07-25T00:00:00.000Z,2021-07-31T00:00:00.000Z,False
3352,2021-08-01T00:00:00.000Z,2021-08-07T00:00:00.000Z,False
3418,2021-08-08T00:00:00.000Z,2021-08-09T00:00:00.000Z,True
