gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,441926,9.6,8,0.1,34,0.5,124,0.4,3294,3.7
זכר,0-9,3 חודשים,7273,4,0,0,3,0.8,5,0.3,284,3.7
זכר,0-9,שנה,307556,9.3,5,0.1,22,1.1,70,0.7,1976,5.1
זכר,0-9,חודש אחרון,563,2.1,0,0,1,1.3,0,0,30,2.2
זכר,0-9,6 חודשים,29765,4.7,1,0.1,5,0.8,13,0.4,596,3.8
נקבה,0-9,מתחילת קורונה,363636,7.9,5,0,17,0.3,78,0.2,2671,3
נקבה,0-9,חודש אחרון,714,2.6,0,0,0,0,0,0,22,1.6
נקבה,0-9,3 חודשים,6411,3.5,0,0,1,0.3,3,0.2,217,2.8
נקבה,0-9,שנה,246034,7.4,2,0.1,10,0.5,49,0.5,1613,4.1
נקבה,0-9,6 חודשים,25738,4,0,0,1,0.2,11,0.3,457,2.9
זכר,10-19,מתחילת קורונה,439786,9.5,6,0.1,25,0.4,81,0.3,1084,1.2
זכר,10-19,חודש אחרון,809,3,0,0,0,0,0,0,8,0.6
זכר,10-19,3 חודשים,5550,3,0,0,1,0.3,2,0.1,67,0.9
זכר,10-19,6 חודשים,26246,4.1,0,0,1,0.2,5,0.1,135,0.9
זכר,10-19,שנה,294847,8.9,3,0.1,12,0.6,32,0.3,483,1.2
נקבה,10-19,מתחילת קורונה,430586,9.3,8,0.1,23,0.4,81,0.3,1222,1.4
נקבה,10-19,חודש אחרון,1234,4.5,0,0,0,0,0,0,4,0.3
נקבה,10-19,3 חודשים,6401,3.5,0,0,0,0,1,0.1,53,0.7
נקבה,10-19,שנה,295959,8.9,3,0.1,10,0.5,22,0.2,529,1.4
נקבה,10-19,6 חודשים,27924,4.4,1,0.1,2,0.3,6,0.2,152,1
זכר,20-29,מתחילת קורונה,269350,5.8,25,0.2,57,0.9,251,0.8,1675,1.9
זכר,20-29,חודש אחרון,761,2.8,0,0,1,1.3,2,0.8,11,0.8
זכר,20-29,3 חודשים,7752,4.2,1,0.2,2,0.6,7,0.4,76,1
זכר,20-29,שנה,170252,5.1,4,0.1,19,0.9,56,0.5,545,1.4
זכר,20-29,6 חודשים,27451,4.3,1,0.1,3,0.5,13,0.4,175,1.1
נקבה,20-29,מתחילת קורונה,382145,8.3,22,0.2,62,1,284,0.9,5432,6.1
נקבה,20-29,חודש אחרון,1319,4.8,0,0,0,0,2,0.8,35,2.6
נקבה,20-29,3 חודשים,11012,6,0,0,5,1.4,7,0.4,280,3.6
נקבה,20-29,6 חודשים,38948,6.1,0,0,6,0.9,14,0.4,643,4.1
