name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Ar'ara,1.7,ירוק,0.4,1,0,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,51.82,45.22,25.24,
Qalansawe,2.6,ירוק,0.4,0,0,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,63.17,53.12,28.24,
Meiser,3.1,ירוק,4.9,25,0,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,67.67,62.03,38.16,
Ibtin,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,63.49,56.74,32.07,
Kafar Qara,4.5,ירוק,5.7,18,10,קטן מ-15,צהוב,2022-10-11T00:00:00.000Z,68.87,61.26,38.43,
Sheikh Dannun,3,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,65.63,57.80,32.77,
Omer,5.7,צהוב,7.9,9,-9,קטן מ-15,צהוב,2022-10-11T00:00:00.000Z,מעל 90%,מעל 90%,81.31,
Ale Zahav,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-11T00:00:00.000Z,74.52,66.99,41.51,0.0
Giv'at Ze'ev,4.2,ירוק,2.6,19,0,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,59.52,50.97,35.77,
Alfe Menashe,5.9,צהוב,3.7,10,-28,קטן מ-15,צהוב,2022-10-11T00:00:00.000Z,83.62,80.95,64.86,
Oranit,3.3,כתום,2.2,8,-9,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,88.02,84.72,67.15,
Geva Binyamin,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,53.33,47.72,32.36,
Eli,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-11T00:00:00.000Z,66.02,59.55,41.32,0.0
Pedu'el,1.4,ירוק,0.0,0,0, 0 ,ירוק,2022-10-11T00:00:00.000Z,82.21,75.28,51.30,0.0
Har Adar,4.5,ירוק,12.2,37,0,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,מעל 90%,89.72,72.61,
Hashmona'im,4.7,ירוק,26.2,47,0,קטן מ-15,צהוב,2022-10-11T00:00:00.000Z,מעל 90%,מעל 90%,82.04,
Shoham,5.4,צהוב,3.3,23,-41,קטן מ-15,צהוב,2022-10-11T00:00:00.000Z,מעל 90%,מעל 90%,75.33,
El'ad,2.9,ירוק,0.6,10,0,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,38.73,28.10,14.65,
Lappid,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,89.85,87.33,73.35,
Mattan,3,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,84.52,81.82,66.83,
Bat Hefer,4.5,ירוק,5.7,33,0,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,88.31,85.16,70.59,
Basma,3.6,ירוק,4.9,3,0,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,66.33,57.21,31.93,
Ma'ale Iron,2.2,ירוק,0.7,3,0,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,62.29,51.71,27.96,
Ahuzzat Baraq,2.7,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-11T00:00:00.000Z,מעל 90%,88.03,69.10,
