city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,130294,736,233,15238,8
רהט,4914,174,104,1221,25
תל אביב - יפו,26271,168,58,15424,4
באר שבע,15053,164,80,5432,8
נתניה,16924,128,77,5838,6
חיפה,16604,116,38,8836,4
פתח תקווה,21577,106,51,6795,4
חולון,14617,99,32,4338,5
נצרת,9013,88,22,1525,11
אשדוד,25502,85,26,4934,4
אום אל-פחם,6122,78,56,1061,14
ראשון לציון,14840,76,26,6035,3
בת ים,9651,67,25,3246,5
לוד,8607,66,27,2014,8
טייבה,4526,63,48,1020,14
אשקלון,11809,61,24,3421,4
לקיה,751,48,28,245,30
רמלה,9514,46,  6-10  ,1587,6
בית שמש,20203,45,28,1357,3
נתיבות,7002,45,33,612,11
רחובות,11292,43,20,3387,3
אבו סנאן,1337,43,20,1041,32
כפר קאסם,3353,39,24,754,16
אבו גוש,1275,39,16,552,48
חדרה,6816,38,22,2237,4
כסיפה,893,37,16,156,20
קרית גת,7298,34, 11-14 ,1117,6
ערערה,2017,34,20,414,17
דימונה,2497,33, 11-14 ,1095,9
קרית אתא,4678,32,  6-10  ,1475,6
ערערה-בנגב,985,32,20,219,17
תל שבע,559,31, 11-14 ,270,15
חורה,857,31,19,178,17
ריינה,1699,31,  6-10  ,258,18
בני ברק,48198,31, 11-14 ,1337,2
עין מאהל,1650,31,17,269,22
ירכא,2126,30,  6-10  ,250,19
ערד,2466,29, 11-14 ,992,11
באקה אל-גרביה,2749,29,17,646,10
מעלה עירון,1875,27,17,280,18
אילת,2504,27,  1-5  ,3260,5
שפרעם,4110,26,  6-10  ,744,6
אעצם (שבט),79,25,17,74,23
כפר מנדא,1680,24,  1-5  ,243,12
רמת גן,7884,24,16,4145,2
טירה,2719,22, 11-14 ,604,8
צפת,4800,22,  6-10  ,392,6
עראבה,2303,22, 11-14 ,605,8
כפר סבא,4070,21,  1-5  ,2981,2
הרצליה,4225,21,  1-5  ,3228,2
בית ג'ן,1889,20, 11-14 ,223,17
שדרות,2874,19, 11-14 ,483,7
אור יהודה,4345,19,  6-10  ,668,5
טבריה,4513,19,  6-10  ,799,4
יפיע,2214,19,  1-5  ,295,10
אריאל,1037,19,  6-10  ,523,10
