name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Tel Mond,9.9,אדום,112.2,23,-13,155,אדום,2022-07-07T00:00:00.000Z,מעל 90%,87.58,69.72,115.1
Arad,10,אדום,80.2,37,-17,250,אדום,2022-07-07T00:00:00.000Z,74.26,67.38,48.38,92.0
Sha'ab,7.9,אדום,27.8,12,-41,קטן מ-15,אדום,2022-07-07T00:00:00.000Z,71.56,62.27,36.86,
Giv'at Shemu'el,10,אדום,109.8,35,12,326,אדום,2022-07-07T00:00:00.000Z,80.90,76.77,60.64,119.7
Yeroham,10,אדום,108.6,38,-4,144,אדום,2022-07-07T00:00:00.000Z,73.46,66.85,48.45,134.8
Ein Qiniyye,6.2,צהוב,18.7,46,-16,קטן מ-15,כתום,2022-07-07T00:00:00.000Z,83.95,72.84,50.72,
Deir Al-Asad,8.7,כתום,25.2,17,-27,31,אדום,2022-07-07T00:00:00.000Z,70.64,59.18,37.10,24.4
Na'ale,6.8,כתום,63.4,42,50,קטן מ-15,כתום,2022-07-07T00:00:00.000Z,71.33,65.92,50.40,
Ilut,5.8,ירוק,8.2,12,0,קטן מ-15,צהוב,2022-07-07T00:00:00.000Z,60.17,52.22,26.74,
Kefar Sava,10,אדום,141.2,35,-4,1592,אדום,2022-07-07T00:00:00.000Z,84.06,81.12,66.36,156.6
Lod,10,אדום,71.3,35,0,633,אדום,2022-07-07T00:00:00.000Z,64.88,58.14,39.87,78.4
Ashqelon,10,אדום,118.9,41,1,1981,אדום,2022-07-07T00:00:00.000Z,72.41,67.59,50.74,135.3
Nes Ziyyona,10,אדום,114.4,38,-4,537,אדום,2022-07-07T00:00:00.000Z,78.06,74.74,58.72,106.3
Nazareth,10,אדום,47.7,36,-12,386,אדום,2022-07-07T00:00:00.000Z,68.29,59.19,36.06,49.7
Netanya,10,אדום,101.2,30,14,2331,אדום,2022-07-07T00:00:00.000Z,71.68,67.23,50.91,104.3
Sakhnin,10,אדום,51.8,35,11,147,אדום,2022-07-07T00:00:00.000Z,73.64,62.43,38.22,45.6
Qiryat Ono,10,אדום,115.7,37,-4,473,אדום,2022-07-07T00:00:00.000Z,83.46,80.04,64.05,116.0
Tire,8.6,אדום,30.4,26,-36,104,אדום,2022-07-07T00:00:00.000Z,65.01,56.44,33.83,38.6
Hadera,10,אדום,100.8,32,0,1087,אדום,2022-07-07T00:00:00.000Z,72.72,68.69,52.61,109.9
Immanu'el,6.8,ירוק,21.7,25,0,קטן מ-15,כתום,2022-07-07T00:00:00.000Z,29.08,23.20,12.41,
Oranit,10,אדום,99.9,41,42,90,אדום,2022-07-07T00:00:00.000Z,87.99,84.68,66.97,99.9
Muqeible,8.8,כתום,50.9,43,90,21,אדום,2022-07-07T00:00:00.000Z,73.06,62.46,34.63,50.9
Ez Efrayim,9.6,כתום,81.0,35,5,16,אדום,2022-07-07T00:00:00.000Z,70.28,65.47,45.10,64.8
Kefar Haoranim,10,כתום,83.6,51,-47,16,אדום,2022-07-07T00:00:00.000Z,84.77,82.26,66.92,60.8
Yirka,7.4,אדום,24.2,18,-31,43,כתום,2022-07-07T00:00:00.000Z,65.40,54.44,34.45,24.8
Meshhed,8.8,כתום,20.1,25,30,קטן מ-15,אדום,2022-07-07T00:00:00.000Z,64.39,55.13,29.58,
Qalansawe,8.7,אדום,40.9,22,-11,109,אדום,2022-07-07T00:00:00.000Z,63.15,53.08,28.16,46.4
Ibtin,5.1,כתום,17.3,5,0,קטן מ-15,צהוב,2022-07-07T00:00:00.000Z,63.49,56.74,32.04,
Baqa Al-Gharbiyye,9.9,אדום,36.5,34,40,105,אדום,2022-07-07T00:00:00.000Z,66.99,59.41,35.01,34.5
Or Aqiva,10,אדום,114.8,29,12,242,אדום,2022-07-07T00:00:00.000Z,75.82,70.58,52.00,124.6
Sayyid,4.5,אפור,4.6,16,0, 0 ,ירוק,2022-07-07T00:00:00.000Z,16.79,13.32,3.52,0.0
Shilo,5.1,כתום,10.9,25,0,קטן מ-15,צהוב,2022-07-07T00:00:00.000Z,55.27,48.56,29.55,
