section,female,male,period
0-9,"{'amount': 15240, 'percentage': 6}","{'amount': 20290, 'percentage': 8}",חודש אחרון
0-9,"{'amount': 265263, 'percentage': 8.9}","{'amount': 337889, 'percentage': 11.3}",שנה
0-9,"{'amount': 196476, 'percentage': 8}","{'amount': 262334, 'percentage': 10.7}",3 חודשים
0-9,"{'amount': 211420, 'percentage': 8.3}","{'amount': 277513, 'percentage': 10.9}",6 חודשים
0-9,"{'amount': 322016, 'percentage': 8.4}","{'amount': 405943, 'percentage': 10.6}",מתחילת קורונה
10-19,"{'amount': 246010, 'percentage': 10}","{'amount': 258117, 'percentage': 10.5}",3 חודשים
10-19,"{'amount': 303756, 'percentage': 10.2}","{'amount': 314624, 'percentage': 10.5}",שנה
10-19,"{'amount': 19119, 'percentage': 7.6}","{'amount': 19387, 'percentage': 7.7}",חודש אחרון
10-19,"{'amount': 386934, 'percentage': 10.1}","{'amount': 410670, 'percentage': 10.8}",מתחילת קורונה
10-19,"{'amount': 258558, 'percentage': 10.1}","{'amount': 269039, 'percentage': 10.5}",6 חודשים
20-29,"{'amount': 245742, 'percentage': 8.2}","{'amount': 164293, 'percentage': 5.5}",שנה
20-29,"{'amount': 212239, 'percentage': 8.3}","{'amount': 137310, 'percentage': 5.4}",6 חודשים
20-29,"{'amount': 328340, 'percentage': 8.6}","{'amount': 235228, 'percentage': 6.2}",מתחילת קורונה
20-29,"{'amount': 205695, 'percentage': 8.4}","{'amount': 133432, 'percentage': 5.4}",3 חודשים
20-29,"{'amount': 22586, 'percentage': 8.9}","{'amount': 14918, 'percentage': 5.9}",חודש אחרון
30-39,"{'amount': 22714, 'percentage': 9}","{'amount': 16599, 'percentage': 6.6}",חודש אחרון
30-39,"{'amount': 261578, 'percentage': 8.8}","{'amount': 171820, 'percentage': 5.8}",שנה
30-39,"{'amount': 218436, 'percentage': 8.9}","{'amount': 141417, 'percentage': 5.7}",3 חודשים
30-39,"{'amount': 226175, 'percentage': 8.9}","{'amount': 145764, 'percentage': 5.7}",6 חודשים
30-39,"{'amount': 323011, 'percentage': 8.5}","{'amount': 224517, 'percentage': 5.9}",מתחילת קורונה
40-49,"{'amount': 229945, 'percentage': 7.7}","{'amount': 156849, 'percentage': 5.2}",שנה
40-49,"{'amount': 198304, 'percentage': 8.1}","{'amount': 132005, 'percentage': 5.4}",3 חודשים
40-49,"{'amount': 22342, 'percentage': 8.8}","{'amount': 15381, 'percentage': 6.1}",חודש אחרון
40-49,"{'amount': 203552, 'percentage': 8}","{'amount': 135715, 'percentage': 5.3}",6 חודשים
40-49,"{'amount': 283277, 'percentage': 7.4}","{'amount': 200902, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 128528, 'percentage': 5.2}","{'amount': 86840, 'percentage': 3.5}",3 חודשים
50-59,"{'amount': 145922, 'percentage': 4.9}","{'amount': 100634, 'percentage': 3.4}",שנה
50-59,"{'amount': 16850, 'percentage': 6.7}","{'amount': 10814, 'percentage': 4.3}",חודש אחרון
50-59,"{'amount': 131005, 'percentage': 5.1}","{'amount': 88713, 'percentage': 3.5}",6 חודשים
50-59,"{'amount': 184221, 'percentage': 4.8}","{'amount': 133368, 'percentage': 3.5}",מתחילת קורונה
60-69,"{'amount': 93828, 'percentage': 3.1}","{'amount': 68287, 'percentage': 2.3}",שנה
60-69,"{'amount': 83077, 'percentage': 3.4}","{'amount': 59437, 'percentage': 2.4}",3 חודשים
60-69,"{'amount': 117315, 'percentage': 3.1}","{'amount': 90588, 'percentage': 2.4}",מתחילת קורונה
60-69,"{'amount': 84655, 'percentage': 3.3}","{'amount': 60516, 'percentage': 2.4}",6 חודשים
60-69,"{'amount': 11823, 'percentage': 4.7}","{'amount': 7974, 'percentage': 3.1}",חודש אחרון
70-79,"{'amount': 6718, 'percentage': 2.7}","{'amount': 5313, 'percentage': 2.1}",חודש אחרון
70-79,"{'amount': 40921, 'percentage': 1.7}","{'amount': 33422, 'percentage': 1.4}",3 חודשים
70-79,"{'amount': 46656, 'percentage': 1.6}","{'amount': 38210, 'percentage': 1.3}",שנה
70-79,"{'amount': 41689, 'percentage': 1.6}","{'amount': 33998, 'percentage': 1.3}",6 חודשים
70-79,"{'amount': 58491, 'percentage': 1.5}","{'amount': 49299, 'percentage': 1.3}",מתחילת קורונה
80-89,"{'amount': 2367, 'percentage': 0.9}","{'amount': 1808, 'percentage': 0.7}",חודש אחרון
80-89,"{'amount': 19597, 'percentage': 0.7}","{'amount': 13977, 'percentage': 0.5}",שנה
80-89,"{'amount': 16725, 'percentage': 0.7}","{'amount': 11822, 'percentage': 0.5}",3 חודשים
80-89,"{'amount': 26748, 'percentage': 0.7}","{'amount': 18924, 'percentage': 0.5}",מתחילת קורונה
80-89,"{'amount': 17076, 'percentage': 0.7}","{'amount': 12081, 'percentage': 0.5}",6 חודשים
90+,"{'amount': 4863, 'percentage': 0.2}","{'amount': 2545, 'percentage': 0.1}",3 חודשים
90+,"{'amount': 5759, 'percentage': 0.2}","{'amount': 3010, 'percentage': 0.1}",שנה
90+,"{'amount': 4957, 'percentage': 0.2}","{'amount': 2604, 'percentage': 0.1}",6 חודשים
90+,"{'amount': 604, 'percentage': 0.2}","{'amount': 309, 'percentage': 0.1}",חודש אחרון
90+,"{'amount': 8502, 'percentage': 0.2}","{'amount': 4287, 'percentage': 0.1}",מתחילת קורונה
