name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
בני ברק,4.8,ירוק,6.5,0.040598905845,0.5882352941175999,174,צהוב,2022-03-25T00:00:00.000Z,45.33,33.38,19.79,8.4
בת ים,9,כתום,86.7,0.1288048702338,0.9575971731448001,996,אדום,2022-03-25T00:00:00.000Z,75.66,71.36,55.34,78.0
גבעתיים,9.9,אדום,169.7,0.1908145580589,0.8091068301225,849,אדום,2022-03-25T00:00:00.000Z,79.67,77.28,64.41,139.5
הרצליה,9.7,אדום,180.0,0.175115617218,1.0158013544018,1500,אדום,2022-03-25T00:00:00.000Z,87.11,83.84,68.81,151.2
חדרה,9.5,כתום,108.9,0.1931666666666,0.9907578558225001,963,אדום,2022-03-25T00:00:00.000Z,72.65,68.58,52.37,97.3
חולון,9.5,כתום,104.7,0.1683463124141,0.9206349206349,1736,אדום,2022-03-25T00:00:00.000Z,74.82,70.81,55.88,88.3
טבריה,8.9,צהוב,60.4,0.1647634584013,1.875,267,אדום,2022-03-25T00:00:00.000Z,63.71,58.45,42.92,58.4
קרית אתא,9.3,כתום,105.7,0.150522964984,1.2473118279569002,537,אדום,2022-03-25T00:00:00.000Z,76.50,71.92,56.24,90.6
כפר סבא,9.8,אדום,170.4,0.1963131687678,0.7691521961184,1429,אדום,2022-03-25T00:00:00.000Z,83.93,80.93,66.00,140.6
לוד,7.9,צהוב,56.0,0.0954714761811,1.5111111111111,400,אדום,2022-03-25T00:00:00.000Z,64.86,58.05,39.72,49.5
אשקלון,9.2,כתום,88.6,0.2084272829763,1.0935483870967002,1228,אדום,2022-03-25T00:00:00.000Z,72.33,67.46,50.52,83.9
נס ציונה,9.9,אדום,171.2,0.2114273010226,0.9265033407572001,705,אדום,2022-03-25T00:00:00.000Z,78.02,74.60,58.44,139.5
נצרת,4.8,ירוק,14.9,0.0225947521865,0.3181818181817999,132,צהוב,2022-03-25T00:00:00.000Z,68.33,59.10,35.95,17.0
ראש פינה,8.6,אדום,80.4,0.1656441717791,0,27,אדום,2022-03-25T00:00:00.000Z,73.52,70.71,55.40,83.5
מזכרת בתיה,9.9,אדום,188.1,0.1915020945541,0.9860139860138999,213,אדום,2022-03-25T00:00:00.000Z,מעל 90%,86.09,66.02,141.1
אופקים,9.3,אדום,67.3,0.2168888888888,0.8474576271186001,205,אדום,2022-03-25T00:00:00.000Z,65.43,58.02,40.55,63.3
לקיה,3.2,ירוק,3.4,0.0179028132992,0, קטן מ-15 ,ירוק,2022-03-25T00:00:00.000Z,31.26,25.88,9.87,
נוף הגליל,7.5,צהוב,65.8,0.079561042524,1.4424778761061,270,כתום,2022-03-25T00:00:00.000Z,75.51,70.70,54.61,64.4
מעלות-תרשיחא,9.1,כתום,82.6,0.1735241502683,1.0795454545454,150,אדום,2022-03-25T00:00:00.000Z,74.01,69.55,51.77,67.7
"בני עי""ש",8.3,אדום,72.4,0.1786833855799,0.6129032258064,37,אדום,2022-03-25T00:00:00.000Z,71.88,67.84,52.90,53.6
מעגלים,9.6,צהוב,121.0,0.4905660377358,0.4705882352941,21,אדום,2022-03-25T00:00:00.000Z,57.50,51.31,37.17,101.6
מרכז שפירא,10,כתום,208.4,0.4736842105263,1.5,30,אדום,2022-03-25T00:00:00.000Z,75.16,69.74,52.52,125.1
