cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,19,40.87,7.51,אדום,4649
אבו גוש,קטן מ-15,אין מידע,32,40.70,6.64,כתום,7862
אבו סנאן,קטן מ-15,אין מידע,51,35.65,7,כתום,14306
אבן יהודה,59,27.31,216,153.89,9.65,אדום,14036
אום אל-פחם,קטן מ-15,אין מידע,67,11.81,5.27,צהוב,56713
אופקים,56,28.28,198,61.15,9.6,אדום,32378
אור יהודה,67,23.34,287,78.44,9.38,אדום,36587
אור עקיבא,36,21.18,170,87.55,9.57,אדום,19417
אורנית,קטן מ-15,אין מידע,95,105.44,9.94,אדום,9010
אזור,27,23.08,117,88.45,9.59,אדום,13228
אחוזת ברק,קטן מ-15,אין מידע,31,129.27,10,אדום,2398
אילת,76,24.44,311,59.23,8.49,אדום,52507
אכסאל,קטן מ-15,אין מידע,26,17.29,5.74,צהוב,15039
אלון שבות,קטן מ-15,אין מידע,23,73.93,9.98,אדום,3111
אליכין,קטן מ-15,אין מידע,43,124.06,9.85,אדום,3466
אלעד,קטן מ-15,אין מידע,32,6.51,6.97,כתום,49179
אלעזר,קטן מ-15,אין מידע,25,102.12,9.91,אדום,2448
אלפי מנשה,34,28.57,119,148.55,9.76,אדום,8011
אלקנה,18,19.35,93,234.91,10,אדום,3959
אעבלין,קטן מ-15,אין מידע,27,19.98,5.49,צהוב,13515
אפרת,42,26.09,161,140.98,10,אדום,11420
אריאל,45,25.00,180,87.86,9.83,אדום,20488
אשדוד,293,22.42,1307,57.75,9.22,אדום,226329
אשקלון,291,23.62,1232,84.13,9.58,אדום,146442
באקה אל-גרביה,17,36.96,46,15.11,5.54,צהוב,30448
באר יעקב,96,34.78,276,95.77,10,אדום,28818
באר שבע,506,23.18,2183,103.64,9.65,אדום,210624
בית אל,קטן מ-15,אין מידע,38,64.12,9.04,אדום,5926
בית אריה,19,28.36,67,125.42,9.61,אדום,5342
בית ג'ן,קטן מ-15,אין מידע,18,14.79,5.55,צהוב,12169
בית דגן,קטן מ-15,אין מידע,71,97.29,9.18,אדום,7298
בית חשמונאי,17,45.95,37,169.03,9.86,אדום,2189
בית יצחק-שער חפר,קטן מ-15,אין מידע,34,158.58,10,אדום,2144
בית שאן,48,23.65,203,106.95,9.9,אדום,18980
בית שמש,77,24.68,312,23.60,8.16,אדום,132210
בני ברק,22,14.57,151,7.26,5.08,צהוב,208031
"בני עי""ש",קטן מ-15,אין מידע,44,63.75,8.65,אדום,6902
בנימינה-גבעת עדה,40,21.62,185,115.83,9.82,אדום,15971
בסמת טבעון,קטן מ-15,אין מידע,17,21.25,4.32,ירוק,8001
ברקת,קטן מ-15,אין מידע,16,76.01,8.71,אדום,2105
בת חפר,18,21.18,85,161.05,9.42,אדום,5278
בת ים,165,17.72,931,72.86,9.2,אדום,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,23,10.78,5.96,צהוב,21331
