name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Zur Moshe,4.5,ירוק,9.0,23,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,70.49,67.89,54.96,
Bet Yizhaq-Sh. Hefer,4.1,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,88.62,85.07,70.85,
Nizzan,3.8,ירוק,7.9,28,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,70.07,63.84,46.21,
Bet Dagan,5.1,צהוב,6.9,10,0,קטן מ-15,צהוב,2022-12-27T00:00:00.000Z,74.97,70.42,55.69,
Qiryat Eqron,4.8,צהוב,6.3,9,-16,16,צהוב,2022-12-27T00:00:00.000Z,69.66,65.60,48.23,14.5
Ilut,2.5,ירוק,1.2,4,0, 0 ,ירוק,2022-12-27T00:00:00.000Z,60.19,52.25,26.79,0.0
Kafar Misr,2.7,ירוק,0.0,0,0, 0 ,ירוק,2022-12-27T00:00:00.000Z,68.72,58.46,33.84,0.0
Majd Al-Kurum,2.4,צהוב,0.0,0,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,74.23,60.22,33.72,
Mazra'a,3.7,ירוק,5.0,2,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,67.47,61.63,38.22,
Mi'elya,4.4,ירוק,3.1,5,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,69.24,64.19,45.95,
Meshhed,4.9,ירוק,3.5,17,0,קטן מ-15,צהוב,2022-12-27T00:00:00.000Z,64.39,55.15,29.60,
Ein Naqquba,4,ירוק,2.8,8,0, 0 ,ירוק,2022-12-27T00:00:00.000Z,60.56,49.29,27.44,0.0
Nahef,3.5,ירוק,3.7,2,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,65.70,56.28,32.11,
Na'ura,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,73.05,63.50,37.61,
Sajur,4.2,ירוק,4.6,6,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,78.21,68.10,48.42,
Sulam,4.4,ירוק,15.1,30,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,80.06,70.24,44.11,
Uzeir,4.5,ירוק,14.9,27,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,65.65,59.16,31.14,
I'billin,4.4,צהוב,1.5,4,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,67.18,58.85,36.74,
Eilabun,5.5,צהוב,8.6,4,0,קטן מ-15,צהוב,2022-12-27T00:00:00.000Z,71.89,64.85,46.03,
Arrabe,2.4,ירוק,1.9,3,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,68.98,59.63,34.98,
Ein Mahel,3.1,ירוק,1.5,3,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,74.51,60.57,35.46,
Isifya,3.5,כתום,5.5,6,-37,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,67.65,59.62,39.84,
Fassuta,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,78.41,71.67,51.02,
Peqi'in (Buqei'a),4.1,צהוב,5.0,13,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,70.75,60.51,39.76,
Fureidis,2.1,ירוק,0.7,2,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,69.63,60.67,37.93,
Sha'ab,4.7,ירוק,1.4,1,0,קטן מ-15,צהוב,2022-12-27T00:00:00.000Z,71.56,62.29,36.92,
Giv'at Shemu'el,4.8,אדום,8.8,14,-27,38,צהוב,2022-12-27T00:00:00.000Z,81.02,76.93,60.90,14.0
Judeide-Maker,3.6,צהוב,3.3,3,-37,16,ירוק,2022-12-27T00:00:00.000Z,66.70,58.12,34.47,7.5
Giv'at Avni,4.1,ירוק,9.6,28,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,88.65,84.47,69.09,
Yanuh-Jat,4.5,ירוק,7.4,21,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,73.68,62.02,41.52,
Kisra-Sumei,4.9,צהוב,5.6,22,0,קטן מ-15,צהוב,2022-12-27T00:00:00.000Z,71.63,61.15,35.73,
Hura,2,ירוק,0.4,0,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,25.10,21.07,9.01,
Shoham,7.7,כתום,13.8,30,44,40,אדום,2022-12-27T00:00:00.000Z,מעל 90%,מעל 90%,75.46,19.0
El'ad,3.4,ירוק,1.0,7,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,38.73,28.11,14.68,
Lappid,3.8,ירוק,8.5,22,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,89.89,87.38,73.39,
Mattan,4.5,ירוק,5.5,25,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,84.52,81.82,66.91,
Bat Hefer,4.5,ירוק,9.5,33,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,88.33,85.16,70.69,
Basma,3.7,ירוק,2.9,2,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,66.35,57.22,31.94,
Ma'ale Iron,2.2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,62.31,51.72,27.96,
Ahuzzat Baraq,4.5,ירוק,4.2,11,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,מעל 90%,88.12,69.14,
Nof Ayyalon,3.8,ירוק,4.8,12,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,מעל 90%,מעל 90%,74.62,
Shimshit,4.6,ירוק,0.0,0,0,קטן מ-15,צהוב,2022-12-27T00:00:00.000Z,מעל 90%,מעל 90%,77.76,
Zur Yizhaq,3.5,ירוק,4.6,33,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,76.57,72.67,53.27,
Shetulim,3.1,ירוק,14.3,27,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,72.91,68.37,52.08,
Shelomi,7.2,אדום,17.8,23,-19,20,כתום,2022-12-27T00:00:00.000Z,77.43,73.17,56.37,29.7
Yeroham,5.1,כתום,7.5,9,0,קטן מ-15,צהוב,2022-12-27T00:00:00.000Z,73.50,66.91,48.53,
Migdal Haemeq,9.1,אדום,14.0,24,-34,55,אדום,2022-12-27T00:00:00.000Z,73.73,68.85,52.44,21.3
Shibli-Umm Al-Ghanam,3.4,ירוק,3.2,12,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,73.57,65.37,41.55,
Rekhasim,4,ירוק,2.3,16,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,47.67,35.10,20.17,
Mas'udin Al-'azazme,1.9,אפור,0.0,0,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,7.84,6.46,2.35,
Basmat Tab'un,3.9,ירוק,2.5,1,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,58.71,53.29,29.91,
Abu Ruqayyeq,3,אפור,1.0,6,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,14.00,11.94,3.83,
Tuba-Zangariyye,4.9,ירוק,5.8,6,0,קטן מ-15,צהוב,2022-12-27T00:00:00.000Z,65.47,59.02,32.19,
Bir Hadage,2.8,ירוק,1.7,7,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,3.50,2.64,0.95,
Umm Batin,2,ירוק,0.0,0,0, 0 ,ירוק,2022-12-27T00:00:00.000Z,19.39,15.73,5.78,0.0
Al Sayyid,2.4,ירוק,0.0,0,0, 0 ,ירוק,2022-12-27T00:00:00.000Z,10.10,8.24,2.54,0.0
Abu Tulul,2,ירוק,0.0,0,0, 0 ,ירוק,2022-12-27T00:00:00.000Z,17.53,15.24,6.24,0.0
Hazor Hagelilit,6.2,צהוב,8.4,20,0,קטן מ-15,כתום,2022-12-27T00:00:00.000Z,69.94,62.14,45.62,
Bareqet,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,45.89,39.10,24.61,
Qiryat Shemona,6.6,כתום,16.5,19,32,64,כתום,2022-12-27T00:00:00.000Z,77.73,73.36,57.53,28.5
Jerusalem,5,צהוב,5.3,10,-21,833,צהוב,2022-12-27T00:00:00.000Z,61.77,53.21,34.39,8.7
Qedumim,4.1,ירוק,8.7,33,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,73.82,68.49,50.12,
A'sam,2,אפור,0.0,0,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,11.06,9.16,2.67,
Qudeirat As-Sani,0.3,אפור,0.0,0,0, 0 ,ירוק,2022-12-27T00:00:00.000Z,8.29,6.97,2.03,0.0
Atrash,2,אפור,0.0,0,0, 0 ,ירוק,2022-12-27T00:00:00.000Z,10.09,8.25,2.64,0.0
Abu Rubei'a,2,אפור,0.0,0,0, 0 ,ירוק,2022-12-27T00:00:00.000Z,10.09,8.22,3.03,0.0
Abu Juwei'id,5.1,אפור,10.8,9,0,קטן מ-15,צהוב,2022-12-27T00:00:00.000Z,81.09,73.46,45.71,
Abu Qureinat,2,אפור,0.0,0,0, 0 ,ירוק,2022-12-27T00:00:00.000Z,9.83,8.44,3.21,0.0
Zarzir,2.3,ירוק,4.8,1,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,62.77,56.77,30.32,
Ka'abiyye-Tabbash-Hajajre,3.1,ירוק,0.0,0,0, 0 ,ירוק,2022-12-27T00:00:00.000Z,60.63,52.06,26.85,0.0
Rumat Heib,3.2,ירוק,0.0,0,0, 0 ,ירוק,2022-12-27T00:00:00.000Z,59.21,52.24,27.24,0.0
Bir El-Maksur,2.7,ירוק,2.1,2,0,קטן מ-15,ירוק,2022-12-27T00:00:00.000Z,68.38,61.79,36.81,
Mevasseret Ziyyon,7.6,כתום,11.1,25,-3,35,אדום,2022-12-27T00:00:00.000Z,84.01,79.53,64.67,14.4
