cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,0,0,16,20.35,3.69,ירוק,7862
Abu Sinan,0,0,17,11.88,5.17,צהוב,14306
Afula,קטן מ-15,אין מידע,149,26.21,7.15,כתום,56844
Akko,קטן מ-15,אין מידע,94,18.98,5.78,צהוב,49517
Arad,קטן מ-15,אין מידע,44,16.19,7.51,אדום,27170
Ari'el,קטן מ-15,אין מידע,43,20.99,8.22,אדום,20488
Ashdod,45,11.00,409,18.07,5.68,צהוב,226329
Ashqelon,23,7.82,294,20.08,6.27,כתום,146442
Atlit,קטן מ-15,אין מידע,21,21.61,6.35,כתום,9716
Azor,קטן מ-15,אין מידע,16,12.10,7.74,אדום,13228
Bat Yam,קטן מ-15,אין מידע,247,19.33,5.91,צהוב,127772
Be'er Sheva,46,9.15,503,23.88,6.07,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,43,14.92,7.66,אדום,28818
Bene Beraq,קטן מ-15,אין מידע,119,5.72,5.45,צהוב,208031
Bet She'an,קטן מ-15,אין מידע,34,17.91,7.34,כתום,18980
Bet Shemesh,קטן מ-15,אין מידע,64,4.84,5.19,צהוב,132210
Dimona,קטן מ-15,אין מידע,55,15.73,4.72,צהוב,34954
Elat,קטן מ-15,אין מידע,64,12.19,8.31,אדום,52507
Even Yehuda,קטן מ-15,אין מידע,34,24.22,6.98,כתום,14036
Gan Yavne,קטן מ-15,אין מידע,33,13.82,6.08,כתום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,46,21.39,7.59,אדום,21508
Gedera,קטן מ-15,אין מידע,62,21.52,5.16,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,38,13.95,4.84,צהוב,27236
Giv'at Ze'ev,0,0,16,8.33,6.35,????,19205
Giv'atayim,קטן מ-15,אין מידע,105,17.25,6.84,כתום,60872
Hadera,קטן מ-15,אין מידע,166,16.78,5.14,צהוב,98928
Haifa,41,7.14,574,20.14,5.88,צהוב,284981
Harish,קטן מ-15,אין מידע,23,11.73,7.54,אדום,19608
Herzliyya,16,9.76,164,16.53,6.19,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,107,16.52,5.84,צהוב,64755
Holon,24,7.23,332,16.89,5.59,צהוב,196510
Jerusalem,46,5.53,832,8.73,4.96,????,952916
Judeide-Maker,קטן מ-15,אין מידע,16,7.50,3.62,ירוק,21331
Kafar Yasif,קטן מ-15,אין מידע,17,16.59,5.16,צהוב,10249
Karmi'el,קטן מ-15,אין מידע,103,22.30,7.23,כתום,46190
Kefar Sava,16,8.99,178,17.51,5.8,צהוב,101664
Kefar Yona,קטן מ-15,אין מידע,38,14.54,5.29,צהוב,26140
Kokhav Ya'ir,קטן מ-15,אין מידע,19,21.74,8.71,אדום,8738
Lehavim,קטן מ-15,אין מידע,16,24.09,5.54,צהוב,6641
Lod,קטן מ-15,אין מידע,93,11.51,5.54,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,66,17.46,7.47,כתום,37802
Ma'alot-Tarshiha,0,0,26,11.73,5.25,צהוב,22158
Mazkeret Batya,קטן מ-15,אין מידע,23,15.24,7.36,כתום,15095
Metar,קטן מ-15,אין מידע,24,24.09,8.13,אדום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,35,14.38,7.62,אדום,24347
Migdal Haemeq,קטן מ-15,אין מידע,55,21.33,9.07,אדום,25790
Modi'in Illit,קטן מ-15,אין מידע,17,2.16,3.6,ירוק,78775
Modi'in-Makkabbim-Re'ut,24,13.87,173,18.26,7.6,????,94744
Nahariyya,קטן מ-15,אין מידע,129,21.79,7.21,כתום,59189
Nazareth,קטן מ-15,אין מידע,32,4.12,2.98,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,82,16.23,7.42,כתום,50532
Nesher,קטן מ-15,אין מידע,42,17.54,5.1,צהוב,23947
Netanya,28,8.38,334,14.94,5.62,צהוב,223562
Netivot,קטן מ-15,אין מידע,30,7.60,5.91,צהוב,39456
Nof Hagalil,קטן מ-15,אין מידע,150,35.76,8.98,אדום,41950
Ofaqim,קטן מ-15,אין מידע,45,13.90,5.71,צהוב,32378
Omer,קטן מ-15,אין מידע,17,22.46,6.04,כתום,7569
Or Aqiva,קטן מ-15,אין מידע,25,12.88,4.2,ירוק,19417
Or Yehuda,קטן מ-15,אין מידע,49,13.39,6.54,כתום,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,70,16.04,6.23,כתום,43646
Petah Tiqwa,43,8.65,497,19.85,6.89,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,27,11.89,6.34,כתום,22711
Qiryat Atta,קטן מ-15,אין מידע,109,18.38,6.15,כתום,59291
Qiryat Bialik,קטן מ-15,אין מידע,113,27.13,8.23,אדום,41645
Qiryat Eqron,קטן מ-15,אין מידע,16,14.50,4.82,צהוב,11034
Qiryat Gat,קטן מ-15,אין מידע,73,12.47,6.28,כתום,58550
Qiryat Mal'akhi,קטן מ-15,אין מידע,19,7.80,3.82,ירוק,24346
Qiryat Motzkin,קטן מ-15,אין מידע,109,23.98,5.75,צהוב,45461
Qiryat Ono,קטן מ-15,אין מידע,79,19.37,6.52,כתום,40778
Qiryat Shemona,קטן מ-15,אין מידע,64,28.48,6.56,כתום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,25,13.69,6.76,כתום,18266
Qiryat Yam,קטן מ-15,אין מידע,107,27.16,6.51,כתום,39389
Ra'annana,קטן מ-15,אין מידע,144,18.71,6.71,כתום,76958
Ramat Gan,16,6.48,247,14.81,5.19,צהוב,166746
Ramat Hasharon,קטן מ-15,אין מידע,70,14.74,5.67,צהוב,47482
Ramat Yishay,קטן מ-15,אין מידע,17,21.53,7.39,כתום,7896
Ramla,קטן מ-15,אין מידע,112,14.56,5.3,צהוב,76903
Rehovot,קטן מ-15,אין מידע,255,17.44,6.26,כתום,146213
Rishon Leziyyon,35,8.45,414,16.18,5.68,צהוב,255891
Rosh Haayin,קטן מ-15,אין מידע,93,13.81,6.25,כתום,67337
Sederot,קטן מ-15,אין מידע,42,14.53,5.28,צהוב,28899
Shefar'am,קטן מ-15,אין מידע,27,6.37,3.04,ירוק,42400
Shelomi,קטן מ-15,אין מידע,20,29.69,7.21,כתום,6736
Shoham,קטן מ-15,אין מידע,40,19.02,7.7,אדום,21029
Tel Aviv - Yafo,40,6.17,648,12.93,5.47,צהוב,501015
Tel Mond,קטן מ-15,אין מידע,22,16.34,4.75,צהוב,13461
Tiberias,קטן מ-15,אין מידע,79,17.29,5.59,צהוב,45686
Tirat Karmel,קטן מ-15,אין מידע,44,18.12,5.84,צהוב,24285
Umm Al-Fahm,קטן מ-15,אין מידע,17,3.00,2.66,ירוק,56713
Yavne,קטן מ-15,אין מידע,57,11.46,4.51,צהוב,49759
Yehud,??? ?-15,??? ????,50,16.67,5.59,????,30003
Yirka,קטן מ-15,אין מידע,22,12.67,3.52,ירוק,17360
Yoqne'am Illit,קטן מ-15,אין מידע,59,24.52,9.09,אדום,24061
Zefat,0,0,29,7.96,6,כתום,36423
Zikhron Ya'aqov,קטן מ-15,אין מידע,27,11.49,6.78,כתום,23503
