section,female,male,period
0-9,"{'amount': 1398, 'percentage': 1.4}","{'amount': 1317, 'percentage': 1.3}",3 חודשים
0-9,"{'amount': 238526, 'percentage': 7.1}","{'amount': 299880, 'percentage': 8.9}",שנה
0-9,"{'amount': 365027, 'percentage': 7.7}","{'amount': 442966, 'percentage': 9.4}",מתחילת קורונה
0-9,"{'amount': 14130, 'percentage': 3.4}","{'amount': 15841, 'percentage': 3.9}",6 חודשים
0-9,"{'amount': 509, 'percentage': 1.1}","{'amount': 578, 'percentage': 1.3}",חודש אחרון
10-19,"{'amount': 292020, 'percentage': 8.7}","{'amount': 290666, 'percentage': 8.7}",שנה
10-19,"{'amount': 4129, 'percentage': 4.1}","{'amount': 2906, 'percentage': 2.9}",3 חודשים
10-19,"{'amount': 434585, 'percentage': 9.2}","{'amount': 442279, 'percentage': 9.4}",מתחילת קורונה
10-19,"{'amount': 15624, 'percentage': 3.8}","{'amount': 13504, 'percentage': 3.3}",6 חודשים
10-19,"{'amount': 1844, 'percentage': 4.2}","{'amount': 1411, 'percentage': 3.2}",חודש אחרון
20-29,"{'amount': 6441, 'percentage': 6.5}","{'amount': 3964, 'percentage': 4}",3 חודשים
20-29,"{'amount': 264383, 'percentage': 7.9}","{'amount': 171930, 'percentage': 5.1}",שנה
20-29,"{'amount': 2996, 'percentage': 6.7}","{'amount': 2044, 'percentage': 4.6}",חודש אחרון
20-29,"{'amount': 25380, 'percentage': 6.2}","{'amount': 17795, 'percentage': 4.3}",6 חודשים
20-29,"{'amount': 388059, 'percentage': 8.2}","{'amount': 273022, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 6808, 'percentage': 6.8}","{'amount': 4686, 'percentage': 4.7}",3 חודשים
30-39,"{'amount': 290307, 'percentage': 8.7}","{'amount': 191492, 'percentage': 5.7}",שנה
30-39,"{'amount': 395659, 'percentage': 8.4}","{'amount': 274124, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 30437, 'percentage': 7.4}","{'amount': 22015, 'percentage': 5.4}",6 חודשים
30-39,"{'amount': 3151, 'percentage': 7.1}","{'amount': 2294, 'percentage': 5.2}",חודש אחרון
40-49,"{'amount': 8161, 'percentage': 8.2}","{'amount': 4757, 'percentage': 4.8}",3 חודשים
40-49,"{'amount': 272554, 'percentage': 8.1}","{'amount': 180210, 'percentage': 5.4}",שנה
40-49,"{'amount': 32138, 'percentage': 7.8}","{'amount': 21205, 'percentage': 5.2}",6 חודשים
40-49,"{'amount': 3703, 'percentage': 8.3}","{'amount': 2276, 'percentage': 5.1}",חודש אחרון
40-49,"{'amount': 358196, 'percentage': 7.6}","{'amount': 248773, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 8659, 'percentage': 8.7}","{'amount': 4879, 'percentage': 4.9}",3 חודשים
50-59,"{'amount': 254854, 'percentage': 5.4}","{'amount': 176442, 'percentage': 3.7}",מתחילת קורונה
50-59,"{'amount': 198823, 'percentage': 5.9}","{'amount': 130040, 'percentage': 3.9}",שנה
50-59,"{'amount': 32560, 'percentage': 7.9}","{'amount': 19969, 'percentage': 4.9}",6 חודשים
50-59,"{'amount': 3825, 'percentage': 8.6}","{'amount': 2252, 'percentage': 5.1}",חודש אחרון
60-69,"{'amount': 9119, 'percentage': 9.1}","{'amount': 6309, 'percentage': 6.3}",3 חודשים
60-69,"{'amount': 154216, 'percentage': 4.6}","{'amount': 108363, 'percentage': 3.2}",שנה
60-69,"{'amount': 34881, 'percentage': 8.5}","{'amount': 24311, 'percentage': 5.9}",6 חודשים
60-69,"{'amount': 3794, 'percentage': 8.5}","{'amount': 2721, 'percentage': 6.1}",חודש אחרון
60-69,"{'amount': 188596, 'percentage': 4}","{'amount': 139529, 'percentage': 3}",מתחילת קורונה
70-79,"{'amount': 99280, 'percentage': 3}","{'amount': 80056, 'percentage': 2.4}",שנה
70-79,"{'amount': 8765, 'percentage': 8.8}","{'amount': 6962, 'percentage': 7}",3 חודשים
70-79,"{'amount': 116883, 'percentage': 2.5}","{'amount': 95959, 'percentage': 2}",מתחילת קורונה
70-79,"{'amount': 31282, 'percentage': 7.6}","{'amount': 24564, 'percentage': 6}",6 חודשים
70-79,"{'amount': 3475, 'percentage': 7.8}","{'amount': 2847, 'percentage': 6.4}",חודש אחרון
80-89,"{'amount': 42865, 'percentage': 1.3}","{'amount': 31336, 'percentage': 0.9}",שנה
80-89,"{'amount': 4790, 'percentage': 4.8}","{'amount': 3382, 'percentage': 3.4}",3 חודשים
80-89,"{'amount': 52844, 'percentage': 1.1}","{'amount': 38510, 'percentage': 0.8}",מתחילת קורונה
80-89,"{'amount': 15851, 'percentage': 3.9}","{'amount': 11184, 'percentage': 2.7}",6 חודשים
80-89,"{'amount': 2071, 'percentage': 4.7}","{'amount': 1506, 'percentage': 3.4}",חודש אחרון
90+,"{'amount': 1503, 'percentage': 1.5}","{'amount': 841, 'percentage': 0.8}",3 חודשים
90+,"{'amount': 12254, 'percentage': 0.4}","{'amount': 6613, 'percentage': 0.2}",שנה
90+,"{'amount': 714, 'percentage': 1.6}","{'amount': 403, 'percentage': 0.9}",חודש אחרון
90+,"{'amount': 15873, 'percentage': 0.3}","{'amount': 8376, 'percentage': 0.2}",מתחילת קורונה
90+,"{'amount': 4718, 'percentage': 1.2}","{'amount': 2507, 'percentage': 0.6}",6 חודשים
