section,female,male,period
0-9,"{'amount': 1, 'percentage': 3.2}","{'amount': 0, 'percentage': 0}",חודש אחרון
0-9,"{'amount': 20, 'percentage': 0.1}","{'amount': 22, 'percentage': 0.1}",שנה
0-9,"{'amount': 14, 'percentage': 0.2}","{'amount': 11, 'percentage': 0.1}",6 חודשים
0-9,"{'amount': 2, 'percentage': 0.5}","{'amount': 1, 'percentage': 0.2}",3 חודשים
0-9,"{'amount': 21, 'percentage': 0.1}","{'amount': 24, 'percentage': 0.1}",מתחילת קורונה
10-19,"{'amount': 43, 'percentage': 0.3}","{'amount': 29, 'percentage': 0.2}",מתחילת קורונה
10-19,"{'amount': 1, 'percentage': 3.2}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 2, 'percentage': 0.5}","{'amount': 1, 'percentage': 0.2}",3 חודשים
10-19,"{'amount': 23, 'percentage': 0.3}","{'amount': 11, 'percentage': 0.1}",6 חודשים
10-19,"{'amount': 41, 'percentage': 0.3}","{'amount': 27, 'percentage': 0.2}",שנה
20-29,"{'amount': 98, 'percentage': 1.2}","{'amount': 91, 'percentage': 1.1}",6 חודשים
20-29,"{'amount': 2, 'percentage': 0.5}","{'amount': 5, 'percentage': 1.2}",3 חודשים
20-29,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 3.2}",חודש אחרון
20-29,"{'amount': 158, 'percentage': 0.9}","{'amount': 141, 'percentage': 0.8}",מתחילת קורונה
20-29,"{'amount': 155, 'percentage': 1}","{'amount': 137, 'percentage': 0.8}",שנה
30-39,"{'amount': 338, 'percentage': 2.1}","{'amount': 401, 'percentage': 2.5}",שנה
30-39,"{'amount': 221, 'percentage': 2.7}","{'amount': 234, 'percentage': 2.9}",6 חודשים
30-39,"{'amount': 18, 'percentage': 4.2}","{'amount': 10, 'percentage': 2.3}",3 חודשים
30-39,"{'amount': 1, 'percentage': 3.2}","{'amount': 0, 'percentage': 0}",חודש אחרון
30-39,"{'amount': 347, 'percentage': 2.1}","{'amount': 414, 'percentage': 2.5}",מתחילת קורונה
40-49,"{'amount': 561, 'percentage': 3.5}","{'amount': 924, 'percentage': 5.7}",שנה
40-49,"{'amount': 329, 'percentage': 4.1}","{'amount': 512, 'percentage': 6.3}",6 חודשים
40-49,"{'amount': 15, 'percentage': 3.5}","{'amount': 28, 'percentage': 6.6}",3 חודשים
40-49,"{'amount': 1, 'percentage': 3.2}","{'amount': 1, 'percentage': 3.2}",חודש אחרון
40-49,"{'amount': 570, 'percentage': 3.4}","{'amount': 941, 'percentage': 5.6}",מתחילת קורונה
50-59,"{'amount': 503, 'percentage': 6.2}","{'amount': 756, 'percentage': 9.4}",6 חודשים
50-59,"{'amount': 33, 'percentage': 7.7}","{'amount': 36, 'percentage': 8.4}",3 חודשים
50-59,"{'amount': 971, 'percentage': 6}","{'amount': 1473, 'percentage': 9.1}",שנה
50-59,"{'amount': 982, 'percentage': 5.8}","{'amount': 1525, 'percentage': 9.1}",מתחילת קורונה
50-59,"{'amount': 1, 'percentage': 3.2}","{'amount': 2, 'percentage': 6.5}",חודש אחרון
60-69,"{'amount': 49, 'percentage': 11.5}","{'amount': 34, 'percentage': 8}",3 חודשים
60-69,"{'amount': 638, 'percentage': 7.9}","{'amount': 860, 'percentage': 10.7}",6 חודשים
60-69,"{'amount': 6, 'percentage': 19.4}","{'amount': 3, 'percentage': 9.7}",חודש אחרון
60-69,"{'amount': 1301, 'percentage': 7.7}","{'amount': 2117, 'percentage': 12.6}",מתחילת קורונה
60-69,"{'amount': 1279, 'percentage': 7.9}","{'amount': 2046, 'percentage': 12.6}",שנה
70-79,"{'amount': 0, 'percentage': 0}","{'amount': 4, 'percentage': 12.9}",חודש אחרון
70-79,"{'amount': 44, 'percentage': 10.3}","{'amount': 48, 'percentage': 11.2}",3 חודשים
70-79,"{'amount': 755, 'percentage': 9.4}","{'amount': 923, 'percentage': 11.4}",6 חודשים
70-79,"{'amount': 1491, 'percentage': 9.2}","{'amount': 2121, 'percentage': 13.1}",שנה
70-79,"{'amount': 1533, 'percentage': 9.1}","{'amount': 2217, 'percentage': 13.2}",מתחילת קורונה
80-89,"{'amount': 35, 'percentage': 8.2}","{'amount': 38, 'percentage': 8.9}",3 חודשים
80-89,"{'amount': 1534, 'percentage': 9.4}","{'amount': 1509, 'percentage': 9.3}",שנה
80-89,"{'amount': 787, 'percentage': 9.8}","{'amount': 706, 'percentage': 8.8}",6 חודשים
80-89,"{'amount': 1, 'percentage': 3.2}","{'amount': 6, 'percentage': 19.4}",חודש אחרון
80-89,"{'amount': 1598, 'percentage': 9.5}","{'amount': 1572, 'percentage': 9.4}",מתחילת קורונה
90+,"{'amount': 759, 'percentage': 4.5}","{'amount': 508, 'percentage': 3}",מתחילת קורונה
90+,"{'amount': 1, 'percentage': 3.2}","{'amount': 1, 'percentage': 3.2}",חודש אחרון
90+,"{'amount': 19, 'percentage': 4.4}","{'amount': 7, 'percentage': 1.6}",3 חודשים
90+,"{'amount': 330, 'percentage': 4.1}","{'amount': 261, 'percentage': 3.2}",6 חודשים
90+,"{'amount': 722, 'percentage': 4.4}","{'amount': 479, 'percentage': 2.9}",שנה
