name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,93.54430389404297,58
יוספטל,,52.30769348144531,5
שמיר,,69.69696807861328,44
וולפסון,,77.01317596435547,25
זיו צפת,,80.11527252197266,22
הלל יפה,,87.7669906616211,25
נהריה,,75.93360900878906,20
ברזילי,,84.27152252197266,22
פוריה,,70.42253875732422,4
סוראסקי,,119.8975219726563,49
בני ציון,,77.8291015625,11
רבין ק. בילינסון,,78.443115234375,52
סורוקה,,73.42536926269531,21
מאיר,,76.60668182373047,15
קפלן,,84.47653198242188,39
"רמב""ם",,91.70082092285156,24
הכרמל,,76.89161682128906,10
השרון ק. גולדה,,60.16597366333008,19
הדסה עין כרם,,,69
הסקוטי,,55.63909912109375,2
המשפחה הקדושה,,,0
סנט ג'וזף,,,0
שערי צדק,,97.91154479980469,32
אל מקאסד,,,0
לניאדו,,81.0584945678711,19
אוגוסטה ויקטוריה,,,1
מעייני הישועה,,88.9240493774414,20
אסותא אשדוד,,,0
שניידר,,,0
סנט וינסנט,,28.35820960998535,2
המרכזי בעמק,,78.10344696044922,31
