cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,47,8.27,5.06,צהוב,56844
Akko,קטן מ-15,אין מידע,30,6.06,2.31,ירוק,49517
Arad,0,0,18,6.62,3.49,ירוק,27170
Ashdod,קטן מ-15,אין מידע,149,6.58,4.78,צהוב,226329
Ashqelon,קטן מ-15,אין מידע,135,9.22,5.19,צהוב,146442
Bat Yam,קטן מ-15,אין מידע,127,9.94,4.71,צהוב,127772
Be'er Sheva,17,8.02,212,10.07,3.68,ירוק,210624
Bene Beraq,קטן מ-15,אין מידע,34,1.63,2.39,ירוק,208031
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,16,10.02,7.09,כתום,15971
Elat,קטן מ-15,אין מידע,20,3.81,3.57,ירוק,52507
Even Yehuda,קטן מ-15,אין מידע,26,18.52,5.54,צהוב,14036
Ganne Tiqwa,קטן מ-15,אין מידע,42,19.53,7.23,כתום,21508
Gedera,קטן מ-15,אין מידע,18,6.25,3.64,ירוק,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,29,10.65,3.63,ירוק,27236
Giv'atayim,0,0,39,6.41,4.33,ירוק,60872
Hadera,קטן מ-15,אין מידע,116,11.73,5.5,צהוב,98928
Haifa,16,4.60,348,12.21,5,צהוב,284981
Herzliyya,קטן מ-15,אין מידע,91,9.17,4.71,צהוב,99208
Hod Hasharon,קטן מ-15,אין מידע,67,10.35,4.39,ירוק,64755
Holon,קטן מ-15,אין מידע,182,9.26,4.81,צהוב,196510
Jerusalem,16,5.18,309,3.24,3.18,ירוק,952916
Karmi'el,קטן מ-15,אין מידע,61,13.21,6.44,כתום,46190
Kefar Sava,קטן מ-15,אין מידע,148,14.56,4.57,צהוב,101664
Kefar Yona,0,0,27,10.33,4.25,ירוק,26140
Lod,קטן מ-15,אין מידע,22,2.72,2.89,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,24,6.35,3.75,ירוק,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,16,7.22,3.89,ירוק,22158
Mazkeret Batya,קטן מ-15,אין מידע,18,11.92,7.32,כתום,15095
Mevasseret Ziyyon,0,0,29,11.91,6.02,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,21,8.14,4.85,צהוב,25790
Modi'in-Makkabbim-Re'ut,קטן מ-15,אין מידע,78,8.23,4.62,צהוב,94744
Nahariyya,קטן מ-15,אין מידע,69,11.66,5.43,צהוב,59189
Nes Ziyyona,קטן מ-15,אין מידע,67,13.26,6.05,כתום,50532
Nesher,קטן מ-15,אין מידע,28,11.69,4.28,ירוק,23947
Netanya,קטן מ-15,אין מידע,234,10.47,4.91,צהוב,223562
Nof Hagalil,קטן מ-15,אין מידע,32,7.63,4.33,ירוק,41950
Or Yehuda,0,0,19,5.19,3.86,ירוק,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,38,8.71,4.47,ירוק,43646
Pardesiyya,קטן מ-15,אין מידע,21,31.59,7.21,כתום,6647
Petah Tiqwa,18,6.67,270,10.78,4.47,ירוק,250427
Qadima-Zoran,קטן מ-15,אין מידע,22,9.69,5.07,צהוב,22711
Qiryat Atta,0,0,46,7.76,3.75,ירוק,59291
Qiryat Bialik,קטן מ-15,אין מידע,53,12.73,7.12,כתום,41645
Qiryat Gat,קטן מ-15,אין מידע,60,10.25,6.05,כתום,58550
Qiryat Motzkin,קטן מ-15,אין מידע,65,14.30,5.61,צהוב,45461
Qiryat Ono,קטן מ-15,אין מידע,57,13.98,5.32,צהוב,40778
Qiryat Yam,קטן מ-15,אין מידע,57,14.47,5.9,צהוב,39389
Ra'annana,קטן מ-15,אין מידע,119,15.46,4.74,צהוב,76958
Ramat Gan,קטן מ-15,אין מידע,187,11.21,5.13,צהוב,166746
Ramat Hasharon,0,0,49,10.32,5.86,צהוב,47482
Ramla,קטן מ-15,אין מידע,33,4.29,2.4,ירוק,76903
Rehovot,קטן מ-15,אין מידע,176,12.04,5.64,צהוב,146213
Rishon Leziyyon,קטן מ-15,אין מידע,259,10.12,5.19,צהוב,255891
Rosh Haayin,קטן מ-15,אין מידע,43,6.39,4.03,ירוק,67337
Sederot,קטן מ-15,אין מידע,19,6.57,3.98,ירוק,28899
Tel Aviv - Yafo,23,5.82,395,7.88,4.58,צהוב,501015
Tel Mond,0,0,22,16.34,5.21,צהוב,13461
Tiberias,קטן מ-15,אין מידע,37,8.10,4.57,צהוב,45686
Yavne,קטן מ-15,אין מידע,40,8.04,4.6,צהוב,49759
Yehud,קטן מ-15,אין מידע,39,13.00,4.52,צהוב,30003
Yoqne'am Illit,קטן מ-15,אין מידע,26,10.81,5.09,צהוב,24061
Zefat,קטן מ-15,אין מידע,18,4.94,4.58,צהוב,36423
Zikhron Ya'aqov,0,0,29,12.34,6.22,כתום,23503
