amount,date
1348,2020-08-03T00:00:00.000Z
1361,2020-08-04T00:00:00.000Z
1434,2020-08-05T00:00:00.000Z
1446,2020-08-06T00:00:00.000Z
1426,2020-08-07T00:00:00.000Z
662,2020-08-08T00:00:00.000Z
515,2020-08-09T00:00:00.000Z
