gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,3 חודשים,251253,11.2,4,0.2,14,1.3,41,0.8
זכר,0-9,מתחילת קורונה,393780,11,7,0.1,28,0.5,99,0.4
זכר,0-9,חודש אחרון,127401,13,2,0.1,12,1.4,28,0.7
זכר,0-9,שנה,333956,11.9,5,0.1,21,0.8,75,0.6
זכר,0-9,6 חודשים,298871,11.8,5,0.2,19,1.1,59,0.7
נקבה,0-9,שנה,252330,9,3,0.1,10,0.4,53,0.4
נקבה,0-9,חודש אחרון,86950,8.9,0,0,6,0.7,22,0.6
נקבה,0-9,מתחילת קורונה,301285,8.4,4,0,14,0.2,63,0.2
נקבה,0-9,3 חודשים,180984,8.1,1,0.1,7,0.6,29,0.5
נקבה,0-9,6 חודשים,222669,8.8,1,0,7,0.4,40,0.5
זכר,10-19,3 חודשים,247192,11,2,0.1,9,0.8,22,0.4
זכר,10-19,שנה,309227,11,3,0.1,15,0.6,43,0.3
זכר,10-19,6 חודשים,280092,11.1,3,0.1,14,0.8,32,0.4
זכר,10-19,מתחילת קורונה,398499,11.1,5,0,23,0.4,69,0.3
זכר,10-19,חודש אחרון,106985,10.9,1,0.1,8,0.9,15,0.4
נקבה,10-19,מתחילת קורונה,363550,10.2,6,0.1,19,0.3,62,0.2
נקבה,10-19,6 חודשים,260456,10.3,2,0.1,12,0.7,25,0.3
נקבה,10-19,שנה,287590,10.2,3,0.1,14,0.5,37,0.3
נקבה,10-19,חודש אחרון,89777,9.1,1,0.1,5,0.6,8,0.2
נקבה,10-19,3 חודשים,227022,10.1,1,0.1,7,0.6,14,0.3
זכר,20-29,מתחילת קורונה,222300,6.2,24,0.2,49,0.9,208,0.8
זכר,20-29,שנה,155148,5.5,10,0.2,34,1.3,126,1
זכר,20-29,6 חודשים,136879,5.4,5,0.2,19,1.1,67,0.8
זכר,20-29,חודש אחרון,45406,4.6,1,0.1,6,0.7,19,0.5
זכר,20-29,3 חודשים,121292,5.4,2,0.1,9,0.8,31,0.6
נקבה,20-29,מתחילת קורונה,305950,8.6,21,0.2,56,1,248,0.9
נקבה,20-29,3 חודשים,184884,8.2,5,0.3,12,1.1,23,0.4
נקבה,20-29,6 חודשים,206377,8.2,7,0.2,15,0.8,73,0.8
נקבה,20-29,שנה,229444,8.2,9,0.2,25,0.9,125,1
נקבה,20-29,חודש אחרון,70203,7.1,4,0.3,10,1.2,14,0.4
זכר,30-39,שנה,160551,5.7,28,0.6,55,2.1,280,2.1
זכר,30-39,3 חודשים,127810,5.7,7,0.4,22,2,47,0.9
זכר,30-39,6 חודשים,143301,5.7,17,0.6,37,2.1,168,1.9
זכר,30-39,מתחילת קורונה,209870,5.9,50,0.5,94,1.6,570,2.1
זכר,30-39,חודש אחרון,55939,5.7,5,0.4,17,2,34,0.9
נקבה,30-39,מתחילת קורונה,301067,8.4,35,0.3,90,1.6,546,2
נקבה,30-39,חודש אחרון,87555,8.9,4,0.3,7,0.8,35,0.9
נקבה,30-39,שנה,244684,8.7,18,0.4,55,2.1,291,2.2
נקבה,30-39,6 חודשים,221975,8.8,12,0.4,27,1.5,161,1.9
נקבה,30-39,3 חודשים,198349,8.8,4,0.2,10,0.9,54,1
זכר,40-49,6 חודשים,130934,5.2,43,1.4,85,4.8,348,4
זכר,40-49,חודש אחרון,52765,5.4,8,0.6,28,3.3,78,2
זכר,40-49,3 חודשים,119392,5.3,16,0.8,46,4.2,123,2.3
זכר,40-49,מתחילת קורונה,187415,5.2,115,1.1,241,4.2,1309,4.8
זכר,40-49,שנה,145860,5.2,65,1.5,138,5.2,607,4.7
נקבה,40-49,3 חודשים,178090,7.9,10,0.5,20,1.8,72,1.3
נקבה,40-49,חודש אחרון,79406,8.1,5,0.4,13,1.5,41,1.1
נקבה,40-49,6 חודשים,193286,7.6,19,0.6,44,2.5,250,2.9
נקבה,40-49,מתחילת קורונה,261579,7.3,74,0.7,138,2.4,892,3.2
נקבה,40-49,שנה,211721,7.5,38,0.9,73,2.7,439,3.4
זכר,50-59,שנה,92528,3.3,159,3.6,248,9.3,884,6.8
זכר,50-59,3 חודשים,77804,3.5,47,2.5,88,8.1,256,4.7
זכר,50-59,מתחילת קורונה,123928,3.5,363,3.6,519,9.1,2154,7.8
זכר,50-59,6 חודשים,83076,3.3,99,3.3,161,9,550,6.3
זכר,50-59,חודש אחרון,33751,3.4,27,2,64,7.6,187,4.9
נקבה,50-59,שנה,131776,4.7,94,2.1,143,5.4,688,5.3
נקבה,50-59,חודש אחרון,51204,5.2,20,1.4,39,4.6,124,3.2
נקבה,50-59,מתחילת קורונה,167889,4.7,190,1.9,249,4.3,1497,5.4
נקבה,50-59,3 חודשים,112976,5,31,1.6,50,4.6,181,3.4
נקבה,50-59,6 חודשים,120125,4.7,56,1.8,88,4.9,397,4.6
זכר,60-69,6 חודשים,55272,2.2,242,8,220,12.3,838,9.6
זכר,60-69,3 חודשים,52350,2.3,118,6.2,124,11.4,479,8.9
זכר,60-69,חודש אחרון,21527,2.2,75,5.4,100,11.8,329,8.6
זכר,60-69,מתחילת קורונה,83279,2.3,937,9.3,881,15.4,3128,11.4
זכר,60-69,שנה,61737,2.2,376,8.5,339,12.7,1277,9.8
נקבה,60-69,6 חודשים,76331,3,178,5.9,160,8.9,638,7.3
נקבה,60-69,חודש אחרון,32370,3.3,50,3.6,57,6.7,258,6.7
נקבה,60-69,מתחילת קורונה,106070,3,518,5.1,463,8.1,2117,7.7
נקבה,60-69,שנה,83912,3,268,6.1,239,9,992,7.6
נקבה,60-69,3 חודשים,72376,3.2,71,3.7,74,6.8,348,6.5
זכר,70-79,חודש אחרון,11720,1.2,182,13.2,137,16.2,557,14.5
זכר,70-79,3 חודשים,28525,1.3,245,12.8,167,15.4,755,14
זכר,70-79,6 חודשים,29959,1.2,402,13.2,255,14.3,1065,12.3
זכר,70-79,שנה,33622,1.2,603,13.6,378,14.2,1565,12
זכר,70-79,מתחילת קורונה,44366,1.2,1535,15.2,988,17.2,3589,13
נקבה,70-79,6 חודשים,36730,1.5,315,10.4,190,10.6,874,10.1
נקבה,70-79,חודש אחרון,15433,1.6,131,9.5,83,9.8,413,10.7
נקבה,70-79,שנה,40984,1.5,466,10.5,273,10.2,1291,9.9
נקבה,70-79,מתחילת קורונה,52118,1.5,966,9.6,553,9.6,2614,9.5
נקבה,70-79,3 חודשים,34882,1.6,180,9.4,105,9.7,570,10.6
זכר,80-89,חודש אחרון,4483,0.5,286,20.7,106,12.5,580,15.1
זכר,80-89,6 חודשים,10917,0.4,530,17.5,188,10.5,1046,12
זכר,80-89,3 חודשים,10217,0.5,366,19.1,133,12.3,789,14.6
זכר,80-89,מתחילת קורונה,17412,0.5,1772,17.5,611,10.7,2928,10.6
זכר,80-89,שנה,12574,0.4,754,17.1,259,9.7,1472,11.3
נקבה,80-89,חודש אחרון,6631,0.7,264,19.1,97,11.5,571,14.8
נקבה,80-89,6 חודשים,15550,0.6,514,16.9,160,8.9,1108,12.7
