actualSick,city,patientDiffPopulationForTenThousands,sickCount,status,testLast7Days,verifiedLast7Days
 קטן מ-15 ,מעלות-תרשיחא,6,37,נדרשת הגדלה של מספר הבדיקות,418,6-10
 קטן מ-15 ,יד בנימין,26,41,נדרשת הגדלה של מספר הבדיקות,47,6-10
 קטן מ-15 ,עפרה,33,31,נדרשת הגדלה של מספר הבדיקות,39,6-10
 קטן מ-15 ,דייר אל-אסד,8,164,נדרשת הגדלה של מספר הבדיקות,84,6-10
 קטן מ-15 ,שילה,27,20,נדרשת הגדלה של מספר הבדיקות,62,11-14
 קטן מ-15 ,ירכא,8,16,נדרשת הגדלה של מספר הבדיקות,213,6-10
 קטן מ-15 ,דייר חנא,13,33,נדרשת הגדלה של מספר הבדיקות,135,6-10
 קטן מ-15 ,תל מונד,9,31,נדרשת הגדלה של מספר הבדיקות,168,6-10
1330,תל אביב - יפו,29,3751,"נדרשת הידברות, הסברה ואכיפה",6050,311
777,פתח תקווה,32,1892,"נדרשת הידברות, הסברה ואכיפה",4528,291
603,באר שבע,31,1221,"נדרשת הידברות, הסברה ואכיפה",4347,257
560,חולון,30,1303,"נדרשת הידברות, הסברה ואכיפה",2823,209
494,חיפה,18,1133,"נדרשת הידברות, הסברה ואכיפה",3585,167
450,אשקלון,32,1017,"נדרשת הידברות, הסברה ואכיפה",2814,207
427,ראשון לציון,18,1240,"נדרשת הידברות, הסברה ואכיפה",3170,138
426,נתניה,20,1114,"נדרשת הידברות, הסברה ואכיפה",3954,209
386,רחובות,28,883,"נדרשת הידברות, הסברה ואכיפה",2150,162
385,לוד,50,1034,"נדרשת הידברות, הסברה ואכיפה",1429,122
382,רמלה,50,820,"נדרשת הידברות, הסברה ואכיפה",1547,154
339,בת ים,26,1112,"נדרשת הידברות, הסברה ואכיפה",1823,113
330,רמת גן,22,894,"נדרשת הידברות, הסברה ואכיפה",2346,113
261,נצרת,33,363,"נדרשת הידברות, הסברה ואכיפה",938,95
249,קרית גת,43,647,"נדרשת הידברות, הסברה ואכיפה",1199,88
174,חדרה,18,405,"נדרשת הידברות, הסברה ואכיפה",1795,80
173,הרצליה,19,529,"נדרשת הידברות, הסברה ואכיפה",1368,78
169,מודיעין-מכבים-רעות,19,524,"נדרשת הידברות, הסברה ואכיפה",1095,53
159,אילת,28,323,"נדרשת הידברות, הסברה ואכיפה",741,40
158,נס ציונה,34,280,"נדרשת הידברות, הסברה ואכיפה",580,52
157,רעננה,21,538,"נדרשת הידברות, הסברה ואכיפה",1180,52
150,קרית אתא,26,305,"נדרשת הידברות, הסברה ואכיפה",871,61
146,קרית מלאכי,60,478,"נדרשת הידברות, הסברה ואכיפה",319,56
143,ראש העין,24,378,"נדרשת הידברות, הסברה ואכיפה",931,67
136,רהט,20,572,"נדרשת הידברות, הסברה ואכיפה",698,54
131,כפר סבא,13,374,"נדרשת הידברות, הסברה ואכיפה",1923,37
131,טבריה,29,599,"נדרשת הידברות, הסברה ואכיפה",992,54
127,אור יהודה,37,502,"נדרשת הידברות, הסברה ואכיפה",692,57
118,באקה אל-גרביה,40,352,"נדרשת הידברות, הסברה ואכיפה",481,53
111,יבנה,24,303,"נדרשת הידברות, הסברה ואכיפה",568,46
96,נהריה,16,269,"נדרשת הידברות, הסברה ואכיפה",1130,40
91,רמת השרון,20,238,"נדרשת הידברות, הסברה ואכיפה",858,42
89,דימונה,25,334,"נדרשת הידברות, הסברה ואכיפה",730,18
84,הוד השרון,14,244,"נדרשת הידברות, הסברה ואכיפה",656,35
83,מעלה אדומים,22,226,"נדרשת הידברות, הסברה ואכיפה",657,36
78,גבעת זאב,41,239,"נדרשת הידברות, הסברה ואכיפה",279,37
75,גן יבנה,33,231,"נדרשת הידברות, הסברה ואכיפה",273,11-14
75,אופקים,24,236,"נדרשת הידברות, הסברה ואכיפה",553,33
70,אור עקיבא,36,155,"נדרשת הידברות, הסברה ואכיפה",393,18
69,פרדס חנה-כרכור,17,187,"נדרשת הידברות, הסברה ואכיפה",625,26
67,גבעתיים,12,244,"נדרשת הידברות, הסברה ואכיפה",699,24
64,כפר קרע,33,214,"נדרשת הידברות, הסברה ואכיפה",333,21
62,עכו,12,138,"נדרשת הידברות, הסברה ואכיפה",759,29
58,קרית אונו,15,206,"נדרשת הידברות, הסברה ואכיפה",429,21
57,יהוד,20,209,"נדרשת הידברות, הסברה ואכיפה",372,23
55,גדרה,22,161,"נדרשת הידברות, הסברה ואכיפה",473,16
50,בית שאן,26,171,"נדרשת הידברות, הסברה ואכיפה",202,11-14
48,באר יעקב,19,156,"נדרשת הידברות, הסברה ואכיפה",311,11-14
48,צפת,13,211,"נדרשת הידברות, הסברה ואכיפה",347,26
47,עפולה,9,163,"נדרשת הידברות, הסברה ואכיפה",460,22
47,קרית ים,12,97,"נדרשת הידברות, הסברה ואכיפה",544,22
44,מזכרת בתיה,29,108,"נדרשת הידברות, הסברה ואכיפה",232,11-14
42,קרית מוצקין,10,100,"נדרשת הידברות, הסברה ואכיפה",494,6-10
41,נוף הגליל,9,94,"נדרשת הידברות, הסברה ואכיפה",531,20
41,שוהם,20,132,"נדרשת הידברות, הסברה ואכיפה",224,20
41,שדרות,15,141,"נדרשת הידברות, הסברה ואכיפה",334,16
41,ערד,15,147,"נדרשת הידברות, הסברה ואכיפה",243,17
40,קדימה-צורן,19,77,"נדרשת הידברות, הסברה ואכיפה",254,18
38,ירוחם,36,63,"נדרשת הידברות, הסברה ואכיפה",215,11-14
37,ג'ת,30,113,"נדרשת הידברות, הסברה ואכיפה",240,11-14
37,כפר כנא,16,58,"נדרשת הידברות, הסברה ואכיפה",216,16
36,בנימינה-גבעת עדה,25,57,"נדרשת הידברות, הסברה ואכיפה",207,11-14
35,מבשרת ציון,15,84,"נדרשת הידברות, הסברה ואכיפה",293,15
34,ג'סר א-זרקא,23,118,"נדרשת הידברות, הסברה ואכיפה",457,1-5
33,יבנאל,79,100,"נדרשת הידברות, הסברה ואכיפה",43,6-10
33,אזור,28,106,"נדרשת הידברות, הסברה ואכיפה",219,11-14
31,גני תקווה,16,140,"נדרשת הידברות, הסברה ואכיפה",549,11-14
29,כפר יונה,13,65,"נדרשת הידברות, הסברה ואכיפה",306,11-14
29,זכרון יעקב,13,87,"נדרשת הידברות, הסברה ואכיפה",233,11-14
28,ערערה-בנגב,15,328,"נדרשת הידברות, הסברה ואכיפה",109,11-14
28,יקנעם עילית,12,58,"נדרשת הידברות, הסברה ואכיפה",220,11-14
28,ג'לג'וליה,27,95,"נדרשת הידברות, הסברה ואכיפה",112,11-14
27,שלומי,41,45,"נדרשת הידברות, הסברה ואכיפה",151,6-10
27,ערערה,14,99,"נדרשת הידברות, הסברה ואכיפה",300,15
26,גבע בנימין,48,46,"נדרשת הידברות, הסברה ואכיפה",164,11-14
26,שפרעם,6,68,"נדרשת הידברות, הסברה ואכיפה",595,11-14
25,טירת כרמל,11,76,"נדרשת הידברות, הסברה ואכיפה",193,6-10
22,קרית שמונה,10,92,"נדרשת הידברות, הסברה ואכיפה",193,6-10
21,כסיפה,12,155,"נדרשת הידברות, הסברה ואכיפה",76,1-5
21,סח'נין,6,53,"נדרשת הידברות, הסברה ואכיפה",290,6-10
21,קרית יערים,33,111,"נדרשת הידברות, הסברה ואכיפה",80,6-10
20,אעבלין,15,28,"נדרשת הידברות, הסברה ואכיפה",169,1-5
18,עראבה,7,36,"נדרשת הידברות, הסברה ואכיפה",328,1-5
17,בית דגן,26,46,"נדרשת הידברות, הסברה ואכיפה",92,6-10
16,אריאל,9,55,"נדרשת הידברות, הסברה ואכיפה",209,1-5
16,מגדל העמק,6,139,"נדרשת הידברות, הסברה ואכיפה",204,1-5
16,ריינה,10,27,"נדרשת הידברות, הסברה ואכיפה",127,1-5
16,טלמון,33,24,"נדרשת הידברות, הסברה ואכיפה",49,1-5
15,מגאר,7,30,"נדרשת הידברות, הסברה ואכיפה",164,1-5
15,טמרה,4,71,"נדרשת הידברות, הסברה ואכיפה",328,1-5
15,נשר,7,34,"נדרשת הידברות, הסברה ואכיפה",346,1-5
15,קרית ארבע,20,29,"נדרשת הידברות, הסברה ואכיפה",70,1-5
15,אבו גוש,19,25,"נדרשת הידברות, הסברה ואכיפה",188,6-10
 קטן מ-15 ,"בני עי""ש",21,29,"נדרשת הידברות, הסברה ואכיפה",74,1-5
 קטן מ-15 ,כוכב יאיר,12,32,"נדרשת הידברות, הסברה ואכיפה",111,1-5
 קטן מ-15 ,מג'ד אל-כרום,8,51,"נדרשת הידברות, הסברה ואכיפה",121,6-10
 קטן מ-15 ,פרדסיה,16,17,"נדרשת הידברות, הסברה ואכיפה",126,1-5
 קטן מ-15 ,כאבול,9,27,"נדרשת הידברות, הסברה ואכיפה",94,1-5
 קטן מ-15 ,לקיה,7,43,"נדרשת הידברות, הסברה ואכיפה",147,1-5
 קטן מ-15 ,אורנית,11,22,"נדרשת הידברות, הסברה ואכיפה",103,1-5
 קטן מ-15 ,כפר יאסיף,9,27,"נדרשת הידברות, הסברה ואכיפה",99,1-5
 קטן מ-15 ,עמנואל,24,45,"נדרשת הידברות, הסברה ואכיפה",26,1-5
 קטן מ-15 ,אבן יהודה,8,64,"נדרשת הידברות, הסברה ואכיפה",408,6-10
 קטן מ-15 ,חצור הגלילית,12,25,"נדרשת הידברות, הסברה ואכיפה",63,1-5
 קטן מ-15 ,קרית טבעון,7,28,"נדרשת הידברות, הסברה ואכיפה",155,1-5
 קטן מ-15 ,צור הדסה,14,37,"נדרשת הידברות, הסברה ואכיפה",136,6-10
 קטן מ-15 ,שערי תקווה,25,31,"נדרשת הידברות, הסברה ואכיפה",73,6-10
 קטן מ-15 ,אפרת,12,97,"נדרשת הידברות, הסברה ואכיפה",114,1-5
 קטן מ-15 ,מייסר,15, קטן מ-15 ,,45,1-5
 קטן מ-15 ,סביון,16,35,,55,1-5
 קטן מ-15 ,חורה,3,264,,73,1-5
 קטן מ-15 ,מזרעה,10, קטן מ-15 ,,39,1-5
 קטן מ-15 ,בית אריה,8,39,,39,0
 קטן מ-15 ,פדואל,14, קטן מ-15 ,,15,0
 קטן מ-15 ,להבים,6,38,,57,0
 קטן מ-15 ,שמשית,4, קטן מ-15 ,,17,1-5
 קטן מ-15 ,בית חשמונאי,19, קטן מ-15 ,,27,1-5
 קטן מ-15 ,שעב,1, קטן מ-15 ,,45,1-5
 קטן מ-15 ,גן נר,4, קטן מ-15 ,,22,1-5
 קטן מ-15 ,שייח' דנון,3, קטן מ-15 ,,19,1-5
 קטן מ-15 ,ניצן,34,22,,38,1-5
 קטן מ-15 ,יקיר,4, קטן מ-15 ,,20,1-5
 קטן מ-15 ,ברכה,4, קטן מ-15 ,,9,1-5
 קטן מ-15 ,עספיא,2,23,,63,0
 קטן מ-15 ,רמת ישי,8, קטן מ-15 ,,38,1-5
 קטן מ-15 ,בסמת טבעון,3, קטן מ-15 ,,50,1-5
 קטן מ-15 ,ראש פינה,13, קטן מ-15 ,,29,1-5
 קטן מ-15 ,בת חפר,18,18,,74,1-5
 קטן מ-15 ,נחף,4,71,,103,1-5
 קטן מ-15 ,קרית עקרון,8,35,,102,1-5
 קטן מ-15 ,תל שבע,3,26,,107,1-5
 קטן מ-15 ,גבעת אבני,10, קטן מ-15 ,,13,0
 קטן מ-15 ,גבעת ברנר,9, קטן מ-15 ,,19,0
 קטן מ-15 ,תפרח,23,31,,30,1-5
 קטן מ-15 ,כאוכב אבו אל-היג'א,3, קטן מ-15 ,,36,1-5
 קטן מ-15 ,תקוע,17, קטן מ-15 ,,46,1-5
 קטן מ-15 ,נוף איילון,9, קטן מ-15 ,,11,1-5
 קטן מ-15 ,חורפיש,2, קטן מ-15 ,,30,1-5
 קטן מ-15 ,כעביה-טבאש-חג'אג'רה,3, קטן מ-15 ,,23,1-5
 קטן מ-15 ,ראמה,8,26,,63,1-5
 קטן מ-15 ,אעצם (שבט),1, קטן מ-15 ,,25,1-5
 קטן מ-15 ,אלקנה,21,25,,50,1-5
 קטן מ-15 ,אלעזר,12,15,,33,0
 קטן מ-15 ,נופית,4, קטן מ-15 ,,22,1-5
 קטן מ-15 ,אבו סנאן,2, קטן מ-15 ,,99,1-5
 קטן מ-15 ,מרכז שפירא,38,30,,47,1-5
 קטן מ-15 ,בית יצחק-שער חפר,10, קטן מ-15 ,,19,0
 קטן מ-15 ,ג'ולס,6, קטן מ-15 ,,34,0
 קטן מ-15 ,קיסריה,17,20,,59,1-5
 קטן מ-15 ,דאלית אל-כרמל,2, קטן מ-15 ,,39,1-5
 קטן מ-15 ,ג'ש (גוש חלב),6, קטן מ-15 ,,26,1-5
 קטן מ-15 ,רבבה,29,20,,23,6-10
 קטן מ-15 ,נווה דניאל,20,19,,24,1-5
 קטן מ-15 ,גני מודיעין,21, קטן מ-15 ,,23,1-5
 קטן מ-15 ,סלמה,14, קטן מ-15 ,,78,1-5
 קטן מ-15 ,כפר ורדים,15,17,,47,1-5
 קטן מ-15 ,כפר האורנים,18,18,,32,1-5
 קטן מ-15 ,בועיינה-נוג'ידאת,1, קטן מ-15 ,,74,1-5
 קטן מ-15 ,מעיליא,25, קטן מ-15 ,,97,6-10
 קטן מ-15 ,פקיעין (בוקייעה),5,18,,60,1-5
 קטן מ-15 ,לפיד,9, קטן מ-15 ,,22,1-5
 קטן מ-15 ,כוכב השחר,12,27,,13,1-5
 קטן מ-15 ,קדומים,7, קטן מ-15 ,,52,1-5
 קטן מ-15 ,מתן,16,16,,43,1-5
 קטן מ-15 ,צור משה,8, קטן מ-15 ,,40,1-5
 קטן מ-15 ,יאנוח-ג'ת,3, קטן מ-15 ,,29,0
 קטן מ-15 ,צור יצחק,3, קטן מ-15 ,,65,1-5
 קטן מ-15 ,כפר תבור,11,16,,38,0
 קטן מ-15 ,אלון שבות,16,23,,55,1-5
 קטן מ-15 ,הר אדר,7,23,,38,0
 קטן מ-15 ,הושעיה,44,21,,20,1-5
 קטן מ-15 ,צופים,17, קטן מ-15 ,,36,0
 קטן מ-15 ,מצפה רמון,14,40,,102,1-5
 קטן מ-15 ,אחוזת ברק,4, קטן מ-15 ,,21,0
 קטן מ-15 ,אליכין,9, קטן מ-15 ,,58,1-5
 קטן מ-15 ,מצפה יריחו,37,16,,32,1-5
 קטן מ-15 ,עץ אפרים,17, קטן מ-15 ,,20,0
 קטן מ-15 ,סולם,14, קטן מ-15 ,,26,1-5
 קטן מ-15 ,שגב-שלום,2, קטן מ-15 ,,38,1-5
 קטן מ-15 ,נאעורה,17, קטן מ-15 ,,15,1-5
 קטן מ-15 ,כפר ברא,5,24,,35,1-5
 קטן מ-15 ,כפר אדומים,2,16,,66,0
 קטן מ-15 ,עתלית,10,29,,52,1-5
 קטן מ-15 ,עלי זהב,11, קטן מ-15 ,,40,1-5
 קטן מ-15 ,עילוט,2, קטן מ-15 ,,27,1-5
 קטן מ-15 ,מוקייבלה,17, קטן מ-15 ,,16,0
 קטן מ-15 ,סאג'ור,12,21,,19,1-5
 קטן מ-15 ,ביר אל-מכסור,6, קטן מ-15 ,,65,1-5
 קטן מ-15 ,מיתר,9,39,,155,1-5
 קטן מ-15 ,זרזיר,6, קטן מ-15 ,,37,1-5
 קטן מ-15 ,אבו רובייעה (שבט),2, קטן מ-15 ,,18,0
0,עיילבון,0, קטן מ-15 ,,59,0
0,כסרא-סמיע,0, קטן מ-15 ,,35,0
0,הוואשלה (שבט),0, קטן מ-15 ,,8,0
0,מסעודין אל-עזאזמה,0, קטן מ-15 ,,38,0
0,בענה,0,49,,52,0
0,אל סייד,0, קטן מ-15 ,,13,0
0,מג'דל שמס,0, קטן מ-15 ,,24,0
0,אבטין,0, קטן מ-15 ,,13,0
0,נוקדים,0, קטן מ-15 ,,15,0
0,בוקעאתא,0, קטן מ-15 ,,9,0
0,טובא-זנגריה,0, קטן מ-15 ,,24,0
0,עלי,0,22,,26,0
0,קצרין,0, קטן מ-15 ,,33,0
0,פסוטה,0, קטן מ-15 ,,29,0
0,שבלי - אום אל-גנם,0, קטן מ-15 ,,98,0
