priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,NEW ZEALAND ,כתום,2,76,1,1.32,2022-06-10T00:00:00.000Z,1,0
LastMonth,SENEGAL ,כתום,2,23,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,OMAN  ,כתום,2,11,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,SAN MARINO  ,כתום,2,1,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,MOROCCO ,כתום,2,8260,677,8.2,2022-06-10T00:00:00.000Z,676,1
LastMonth,DOMINICAN R,כתום,2,59,3,5.08,2022-06-10T00:00:00.000Z,1,2
LastMonth,Democratic Republic of the Congo,כתום,2,26,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,LIECHTENSTEIN ,כתום,2,2,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,BULGARIA,כתום,2,9092,86,0.95,2022-06-10T00:00:00.000Z,86,0
LastMonth,South Korea,כתום,2,3,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,TURKMENISTAN ,כתום,2,164,1,0.61,2022-06-10T00:00:00.000Z,1,0
LastMonth,COSTA RICA ,כתום,2,226,6,2.65,2022-06-10T00:00:00.000Z,6,0
LastMonth,LESOTHO ,כתום,2,3,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,GIBRALTAR ,כתום,2,1,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,GUATEMALA  ,כתום,2,73,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,SWEDEN  ,כתום,2,1645,9,0.55,2022-06-10T00:00:00.000Z,9,0
LastMonth,AUSTRIA ,כתום,2,17505,268,1.53,2022-06-10T00:00:00.000Z,252,16
LastMonth,JORDAN ,כתום,2,14406,156,1.08,2022-06-10T00:00:00.000Z,39,117
LastMonth,POLAND,כתום,2,15007,144,0.96,2022-06-10T00:00:00.000Z,140,4
LastMonth,UNITED STATES ,כתום,2,102728,1615,1.57,2022-06-10T00:00:00.000Z,898,717
LastMonth,PHILIPPINES,כתום,2,2157,17,0.79,2022-06-10T00:00:00.000Z,16,1
LastMonth,ANDORRA,כתום,2,27,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,MYANMAR  ,כתום,2,3,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,CROATIA ,כתום,2,785,24,3.06,2022-06-10T00:00:00.000Z,24,0
LastMonth,BAHAMAS,כתום,2,34,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,MONGOLIA ,כתום,2,15,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,CYPRUS ,כתום,2,24597,229,0.93,2022-06-10T00:00:00.000Z,223,6
LastMonth,SWAZILAND  ,כתום,2,3,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,Democratic Republic of the Congo,כתום,2,5,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,KENYA ,כתום,2,299,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,GABON ,כתום,2,3,0,0,2022-06-10T00:00:00.000Z,0,0
LastMonth,ESTONIA,כתום,2,246,4,1.63,2022-06-10T00:00:00.000Z,4,0
LastMonth,SEYCHELLES,כתום,2,1085,8,0.74,2022-06-10T00:00:00.000Z,8,0
LastMonth,LITHUANIA,כתום,2,2475,24,0.97,2022-06-10T00:00:00.000Z,24,0
LastMonth,FINLAND,כתום,2,1042,5,0.48,2022-06-10T00:00:00.000Z,5,0
LastMonth,PANAMA  ,כתום,2,271,2,0.74,2022-06-10T00:00:00.000Z,2,0
LastMonth,MALAYSIA ,כתום,2,4,0,0,2022-06-10T00:00:00.000Z,0,0
