date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel
2020-03-02T00:00:00.000Z,1,10,10,0,0,10,0,0,1811,0.005521811154058531,5632,-409,0
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1811,0.005521811154058531,7857,-407,0
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1811,0.006626173384870237,7012,-409,0
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1811,0.00717835450027609,7012,-409,0
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1811,0.00883489784649365,5177,-408,0
2020-03-07T00:00:00.000Z,1,21,21,3,0,18,2,0,1811,0.01159580342352292,4861,-409,0
2020-03-08T00:00:00.000Z,2,27,27,5,0,22,4,0,1811,0.01490889011595803,7330,-407,0
2020-03-09T00:00:00.000Z,7,41,41,6,0,35,5,0,1811,0.02263942573163998,6205,-417,0
2020-03-10T00:00:00.000Z,2,61,61,6,0,55,5,0,1811,0.03368304803975704,6021,-404,0
2020-03-11T00:00:00.000Z,10,84,83,7,1,76,6,0,1811,0.04638321369409166,5981,-407,0
2020-03-12T00:00:00.000Z,6,106,104,7,1,98,6,0,1811,0.05853119823302043,5983,-406,0
2020-03-13T00:00:00.000Z,10,126,125,7,5,114,6,0,1811,0.06957482054113749,4121,-393,0
2020-03-14T00:00:00.000Z,20,166,163,6,5,155,4,0,1811,0.09166206515737162,3692,-402,0
2020-03-15T00:00:00.000Z,37,205,203,9,7,189,6,0,1811,0.1131971286581999,5489,-403,0
2020-03-16T00:00:00.000Z,27,225,219,11,6,208,7,0,1811,0.124240750966317,4757,-346,0
2020-03-17T00:00:00.000Z,46,260,260,12,7,241,7,0,1811,0.1435670900055218,4336,-297,0
2020-03-18T00:00:00.000Z,54,313,274,17,12,284,7,1,1811,0.172832689122032,3920,-200,0
2020-03-19T00:00:00.000Z,31,300,269,21,12,267,12,0,1811,0.1656543346217559,4053,-68,0
2020-03-20T00:00:00.000Z,30,293,255,23,15,255,12,1,1811,0.161789066813915,3207,108,0
2020-03-21T00:00:00.000Z,35,283,280,27,22,234,15,0,1811,0.1562672556598564,2905,289,0
2020-03-22T00:00:00.000Z,54,331,312,38,33,260,22,0,1811,0.1827719491993374,4523,503,0
2020-03-23T00:00:00.000Z,58,363,330,44,37,282,24,0,1811,0.2004417448923247,4053,824,0
2020-03-24T00:00:00.000Z,82,406,354,48,49,309,26,3,1811,0.2241855328547764,3963,1211,0
2020-03-25T00:00:00.000Z,81,427,410,52,54,321,28,1,1811,0.2357813362782993,3666,1566,0
2020-03-26T00:00:00.000Z,82,483,430,56,67,360,31,5,1811,0.2667034787410271,3925,2045,0
