name,coronaOccupancy,normalOccupancy,isolatedTeam
אוגוסטה ויקטוריה,,,1
שערי צדק,,93.24324035644531,71
אסותא אשדוד,,,22
בני ציון,,69.5150146484375,19
ברזילי,,70.66666412353516,87
הדסה עין כרם,,100.8097152709961,39
הכרמל,,69.7341537475586,15
הלל יפה,,73.59223175048828,31
המרכזי בעמק,,70.17241668701172,86
המשפחה הקדושה,,,0
הסקוטי,,96.45390319824219,2
השרון ק. גולדה,,51.4522819519043,10
וולפסון,,62.81112670898438,26
זיו צפת,,74.9279556274414,18
לניאדו,,78.27297973632812,87
אל מקאסד,,,0
מעייני הישועה,,82.42811584472656,19
נהריה,,70.677734375,40
סוראסקי,,95.04696655273438,66
סורוקה,,68.98348999023438,25
סנט ג'וזף,,,1
סנט וינסנט,,56.7164192199707,4
פוריה,,58.30986022949219,15
קפלן,,105.4151611328125,46
רבין ק. בילינסון,,80.35928344726562,68
"רמב""ם",,81.64948272705078,35
שיבא,,85.82278442382812,49
שמיר (אסף הרופא),,55.66778945922852,63
שניידר,,,0
מאיר,,75.57840728759766,33
