city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,130074,1130,366,24303,12
תל אביב - יפו,26221,266,83,20388,6
באר שבע,14973,242,94,7247,12
נתניה,16841,205,83,7873,9
חולון,14588,179,69,6090,10
פתח תקווה,21527,174,89,9904,7
רהט,4810,170,60,1032,25
אשדוד,25481,166,70,6234,7
חיפה,16563,159,51,10349,6
נצרת,8996,139,51,1712,18
ראשון לציון,14812,137,50,7753,6
אום אל-פחם,6080,132,75,1477,23
אשקלון,11784,131,38,4334,9
לוד,8583,120,30,3249,15
בת ים,9628,114,41,3710,9
רמלה,9504,97,17,2119,13
קרית גת,7283,72,31,1628,12
חדרה,6795,69,27,2976,7
רחובות,11271,68,26,5036,5
טייבה,4481,65,28,990,15
כפר קאסם,3331,57,27,606,23
בני ברק,48183,55, 11-14 ,2184,3
ערד,2453,54,24,1365,20
ירכא,2118,53,25,389,34
בית שמש,20176,53,22,2040,4
צפת,4792,53,15,1009,15
ערערה,2001,47,21,503,23
נתיבות,6972,47,20,1008,12
לקיה,724,47,20,223,30
אופקים,4298,46,  6-10  ,928,14
כסיפה,879,45,16,195,25
באקה אל-גרביה,2733,45,32,534,15
טירה,2705,44,21,553,16
אור יהודה,4341,44, 11-14 ,859,13
שפרעם,4100,44,17,759,11
כפר כנא,2433,43, 11-14 ,392,18
שדרות,2863,42, 11-14 ,1031,15
דימונה,2485,42,  6-10  ,1317,12
אבו סנאן,1318,41,19,1049,30
יפיע,2214,41,  6-10  ,282,21
טבריה,4505,40,  6-10  ,1035,9
ערערה-בנגב,967,40,22,206,21
אבו גוש,1264,39, 11-14 ,629,48
אילת,2501,38, 11-14 ,3491,7
רמת גן,7868,37, 11-14 ,5831,2
מודיעין עילית,25165,37,16,624,5
קרית מלאכי,4095,37,  1-5  ,555,15
תל שבע,548,36, 11-14 ,222,17
ראש העין,5430,35,18,2421,5
מעלה אדומים,3793,34,17,1445,9
מודיעין-מכבים-רעות,4802,33,19,4744,4
מעלה עירון,1865,33,25,297,21
ריינה,1692,33,18,257,20
בית ג'ן,1876,33,21,191,27
קרית אתא,4667,33,18,2035,6
עכו,4053,33, 11-14 ,1392,6
מגאר,2087,32,  6-10  ,751,14
הרצליה,4221,31, 11-14 ,4439,3
כפר סבא,4062,31,22,3822,3
נוף הגליל,2855,30,  6-10  ,1348,7
כפר מנדא,1674,30,  1-5  ,205,14
ג'דיידה-מכר,2037,29, 11-14 ,451,14
רעננה,3830,28,17,3991,4
"בסמ""ה",905,27, 11-14 ,265,25
כאוכב אבו אל-היג'א,451,27,15,173,69
הוד השרון,2783,27, 11-14 ,2781,4
מעלות-תרשיחא,1581,27,  1-5  ,756,12
חורה,838,26,  6-10  ,215,14
עין מאהל,1635,26,16,160,19
נס ציונה,2452,25, 11-14 ,2117,5
חורפיש,995,25,  6-10  ,302,39
משהד,788,24,  6-10  ,111,27
נהריה,3300,24,  6-10  ,1795,4
גבעת זאב,3785,23,  6-10  ,546,12
כפר קרע,1667,22,  6-10  ,358,11
אריאל,1030,22, 11-14 ,904,12
פרדס חנה-כרכור,2328,21, 11-14 ,1731,5
כפר יאסיף,959,21,  6-10  ,451,19
בענה,973,20,  6-10  ,263,24
קרית מוצקין,2356,20,  6-10  ,1880,4
אבו ג'ווייעד (שבט),59,20,  1-5  ,213,43
מג'ד אל-כרום,2196,19,  6-10  ,324,12
טמרה,3850,19,  6-10  ,618,5
מסעודין אל-עזאזמה,95,19,  6-10  ,81,11
חריש,1524,19,  6-10  ,658,9
כעביה-טבאש-חג'אג'רה,572,18,  6-10  ,98,30
דאלית אל-כרמל,2295,18, 11-14 ,230,10
זרזיר,496,18,  1-5  ,95,21
פקיעין (בוקייעה),999,17, 11-14 ,221,29
גדרה,1820,17,  1-5  ,1170,7
עפולה,3771,17,  6-10  ,1459,3
מבשרת ציון,1902,16,  6-10  ,1005,7
טורעאן,1293,16,  1-5  ,256,11
כרמיאל,2467,16,  6-10  ,1506,3
קרית יערים,1520,16,  6-10  ,186,25
פוריידיס,1235,15,  6-10  ,203,11
עראבה,2292,15,  6-10  ,543,6
ג'סר א-זרקא,973,15,  1-5  ,406,10
קרית ביאליק,2223,15,  1-5  ,1246,4
