name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,103.037971496582,15
סנט וינסנט,,26.86567115783691,1
שמיר,,61.16722869873047,6
וולפסון,,71.01024627685547,11
זיו צפת,,,0
הלל יפה,,86.99028778076172,4
נהריה,,78.90410614013672,6
ברזילי,,83.44371032714844,12
פוריה,,61.97183227539063,0
סוראסקי,,79.33390045166016,5
בני ציון,,69.28406524658203,3
רבין ק. בילינסון,,77.36527252197266,9
סורוקה,,71.4161605834961,13
מאיר,,88.43187713623047,6
קפלן,,81.40794372558594,10
"רמב""ם",,91.49590301513672,0
הכרמל,,78.32310485839844,3
הדסה עין כרם,,94.17989349365234,17
הסקוטי,,28.5714282989502,3
המשפחה הקדושה,,,0
סנט ג'וזף,,,2
שערי צדק,,94.34889221191406,11
אל מקאסד,,,0
לניאדו,,72.98049926757812,1
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,72.7848129272461,4
אסותא אשדוד,,,0
שניידר,,,0
השרון ק. גולדה,,65.56016540527344,3
יוספטל,,72.30769348144531,1
המרכזי בעמק,,74.13793182373047,1
