averageInfected,begin_date,end_date,isCurrentWeek
31,2021-05-09T00:00:00.000Z,2021-05-15T00:00:00.000Z,False
26,2021-05-16T00:00:00.000Z,2021-05-22T00:00:00.000Z,False
19,2021-05-23T00:00:00.000Z,2021-05-29T00:00:00.000Z,False
16,2021-05-30T00:00:00.000Z,2021-06-03T00:00:00.000Z,True
