Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,43,60,0,0,0,0,0,0,0
2020-12-20T00:00:00.000Z,7375,7435,0.08,0,0,0,0,0,0
2020-12-21T00:00:00.000Z,24884,32319,0.35,0,0,0,0,0,0
2020-12-22T00:00:00.000Z,44618,76937,0.83,0,0,0,0,0,0
2020-12-23T00:00:00.000Z,62836,139773,1.5,0,0,0,0,0,0
2020-12-24T00:00:00.000Z,73333,213106,2.29,0,0,0,0,0,0
2020-12-25T00:00:00.000Z,38453,251559,2.71,0,0,0,0,0,0
2020-12-26T00:00:00.000Z,32574,284133,3.06,0,0,0,0,0,0
2020-12-27T00:00:00.000Z,104373,388506,4.18,0,0,0,0,0,0
2020-12-28T00:00:00.000Z,134817,523323,5.63,0,0,0,0,0,0
2020-12-29T00:00:00.000Z,155963,679286,7.3,0,0,0,0,0,0
2020-12-30T00:00:00.000Z,152739,832025,8.95,0,0,0,0,0,0
2020-12-31T00:00:00.000Z,158195,990220,10.65,0,0,0,0,0,0
2021-01-01T00:00:00.000Z,71240,1061460,11.41,0,0,0,0,0,0
2021-01-02T00:00:00.000Z,71631,1133091,12.18,0,0,0,0,0,0
2021-01-03T00:00:00.000Z,149416,1282507,13.79,0,0,0,0,0,0
2021-01-04T00:00:00.000Z,151850,1434357,15.42,1,1,0,0,0,0
2021-01-05T00:00:00.000Z,124866,1559223,16.77,0,1,0,0,0,0
2021-01-06T00:00:00.000Z,103077,1662300,17.88,0,1,0,0,0,0
2021-01-07T00:00:00.000Z,115828,1778128,19.12,5,6,0,0,0,0
2021-01-08T00:00:00.000Z,66307,1844435,19.83,3,9,0,0,0,0
2021-01-09T00:00:00.000Z,44456,1888891,20.31,22,31,0,0,0,0
2021-01-10T00:00:00.000Z,37543,1926434,20.72,5987,6018,0.06,0,0,0
2021-01-11T00:00:00.000Z,21019,1947453,20.94,19237,25255,0.27,0,0,0
2021-01-12T00:00:00.000Z,23912,1971365,21.2,35640,60895,0.65,0,0,0
2021-01-13T00:00:00.000Z,51927,2023292,21.76,56819,117714,1.27,0,0,0
2021-01-14T00:00:00.000Z,56302,2079594,22.36,68763,186477,2.01,0,0,0
2021-01-15T00:00:00.000Z,30618,2110212,22.69,35886,222363,2.39,0,0,0
2021-01-16T00:00:00.000Z,29369,2139581,23.01,25978,248341,2.67,0,0,0
2021-01-17T00:00:00.000Z,68266,2207847,23.74,84468,332809,3.58,0,0,0
2021-01-18T00:00:00.000Z,69529,2277376,24.49,120230,453039,4.87,0,0,0
2021-01-19T00:00:00.000Z,72591,2349967,25.27,137545,590584,6.35,0,0,0
2021-01-20T00:00:00.000Z,76541,2426508,26.09,143419,734003,7.89,0,0,0
2021-01-21T00:00:00.000Z,69595,2496103,26.84,163998,898001,9.66,0,0,0
2021-01-22T00:00:00.000Z,37721,2533824,27.25,70930,968931,10.42,0,0,0
2021-01-23T00:00:00.000Z,39856,2573680,27.68,53478,1022409,10.99,0,0,0
2021-01-24T00:00:00.000Z,68940,2642620,28.42,140357,1162766,12.5,0,0,0
