section,female,male,period,order_period
0-9,"{'amount': 3, 'percentage': 0.3}","{'amount': 1, 'percentage': 0.1}",חודש אחרון,5
0-9,"{'amount': 21, 'percentage': 0.1}","{'amount': 25, 'percentage': 0.2}",שנה,2
0-9,"{'amount': 13, 'percentage': 0.3}","{'amount': 7, 'percentage': 0.2}",6 חודשים,3
0-9,"{'amount': 4, 'percentage': 0.3}","{'amount': 2, 'percentage': 0.2}",3 חודשים,4
0-9,"{'amount': 24, 'percentage': 0.1}","{'amount': 28, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 48, 'percentage': 0.3}","{'amount': 31, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 4, 'percentage': 0.4}","{'amount': 2, 'percentage': 0.2}",חודש אחרון,5
10-19,"{'amount': 5, 'percentage': 0.4}","{'amount': 2, 'percentage': 0.2}",3 חודשים,4
10-19,"{'amount': 15, 'percentage': 0.3}","{'amount': 11, 'percentage': 0.2}",6 חודשים,3
10-19,"{'amount': 45, 'percentage': 0.3}","{'amount': 27, 'percentage': 0.2}",שנה,2
20-29,"{'amount': 63, 'percentage': 1.4}","{'amount': 63, 'percentage': 1.4}",6 חודשים,3
20-29,"{'amount': 3, 'percentage': 0.3}","{'amount': 6, 'percentage': 0.5}",3 חודשים,4
20-29,"{'amount': 2, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.4}",חודש אחרון,5
20-29,"{'amount': 161, 'percentage': 0.9}","{'amount': 141, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 149, 'percentage': 0.9}","{'amount': 132, 'percentage': 0.8}",שנה,2
30-39,"{'amount': 340, 'percentage': 2.1}","{'amount': 366, 'percentage': 2.3}",שנה,2
30-39,"{'amount': 145, 'percentage': 3.3}","{'amount': 141, 'percentage': 3.2}",6 חודשים,3
30-39,"{'amount': 23, 'percentage': 1.9}","{'amount': 17, 'percentage': 1.4}",3 חודשים,4
30-39,"{'amount': 18, 'percentage': 1.7}","{'amount': 14, 'percentage': 1.3}",חודש אחרון,5
30-39,"{'amount': 368, 'percentage': 2}","{'amount': 415, 'percentage': 2.3}",מתחילת קורונה,1
40-49,"{'amount': 543, 'percentage': 3.3}","{'amount': 894, 'percentage': 5.5}",שנה,2
40-49,"{'amount': 200, 'percentage': 4.5}","{'amount': 298, 'percentage': 6.8}",6 חודשים,3
40-49,"{'amount': 21, 'percentage': 1.8}","{'amount': 48, 'percentage': 4.1}",3 חודשים,4
40-49,"{'amount': 19, 'percentage': 1.8}","{'amount': 46, 'percentage': 4.3}",חודש אחרון,5
40-49,"{'amount': 595, 'percentage': 3.3}","{'amount': 975, 'percentage': 5.4}",מתחילת קורונה,1
50-59,"{'amount': 314, 'percentage': 7.1}","{'amount': 373, 'percentage': 8.5}",6 חודשים,3
50-59,"{'amount': 55, 'percentage': 4.7}","{'amount': 65, 'percentage': 5.5}",3 חודשים,4
50-59,"{'amount': 950, 'percentage': 5.9}","{'amount': 1433, 'percentage': 8.8}",שנה,2
50-59,"{'amount': 1033, 'percentage': 5.7}","{'amount': 1586, 'percentage': 8.8}",מתחילת קורונה,1
50-59,"{'amount': 46, 'percentage': 4.3}","{'amount': 61, 'percentage': 5.6}",חודש אחרון,5
60-69,"{'amount': 82, 'percentage': 6.9}","{'amount': 138, 'percentage': 11.7}",3 חודשים,4
60-69,"{'amount': 378, 'percentage': 8.6}","{'amount': 447, 'percentage': 10.1}",6 חודשים,3
60-69,"{'amount': 71, 'percentage': 6.6}","{'amount': 129, 'percentage': 11.9}",חודש אחרון,5
60-69,"{'amount': 1390, 'percentage': 7.7}","{'amount': 2250, 'percentage': 12.5}",מתחילת קורונה,1
60-69,"{'amount': 1282, 'percentage': 7.9}","{'amount': 2029, 'percentage': 12.5}",שנה,2
70-79,"{'amount': 110, 'percentage': 10.2}","{'amount': 167, 'percentage': 15.4}",חודש אחרון,5
70-79,"{'amount': 118, 'percentage': 10}","{'amount': 176, 'percentage': 14.9}",3 חודשים,4
70-79,"{'amount': 415, 'percentage': 9.4}","{'amount': 483, 'percentage': 11}",6 חודשים,3
70-79,"{'amount': 1535, 'percentage': 9.5}","{'amount': 2128, 'percentage': 13.1}",שנה,2
70-79,"{'amount': 1680, 'percentage': 9.3}","{'amount': 2395, 'percentage': 13.3}",מתחילת קורונה,1
80-89,"{'amount': 137, 'percentage': 11.6}","{'amount': 168, 'percentage': 14.2}",3 חודשים,4
80-89,"{'amount': 1554, 'percentage': 9.6}","{'amount': 1567, 'percentage': 9.7}",שנה,2
80-89,"{'amount': 413, 'percentage': 9.4}","{'amount': 381, 'percentage': 8.6}",6 חודשים,3
80-89,"{'amount': 125, 'percentage': 11.6}","{'amount': 156, 'percentage': 14.4}",חודש אחרון,5
80-89,"{'amount': 1753, 'percentage': 9.7}","{'amount': 1735, 'percentage': 9.6}",מתחילת קורונה,1
90+,"{'amount': 835, 'percentage': 4.6}","{'amount': 547, 'percentage': 3}",מתחילת קורונה,1
90+,"{'amount': 71, 'percentage': 6.6}","{'amount': 32, 'percentage': 3}",חודש אחרון,5
90+,"{'amount': 75, 'percentage': 6.4}","{'amount': 35, 'percentage': 3}",3 חודשים,4
90+,"{'amount': 159, 'percentage': 3.6}","{'amount': 90, 'percentage': 2}",6 חודשים,3
90+,"{'amount': 726, 'percentage': 4.5}","{'amount': 483, 'percentage': 3}",שנה,2
