coronaOccupancy,isolatedTeam,name,normalOccupancy
100,47,שערי צדק,101.1056518554688
100,2,הסקוטי,96.45390319824219
91.50943396226415,97,הדסה עין כרם,107.1524963378906
88.88888888888889,12,מעייני הישועה,95.52715301513672
84.84848484848484,52,"רמב""ם",95.46392059326172
83.33333333333334,10,בני ציון,76.90531158447266
81.9672131147541,27,שמיר (אסף הרופא),63.52413177490234
81.66666666666667,35,שיבא,95.75949096679688
78.57142857142857,68,לניאדו,80.50139617919922
75,56,ברזילי,67.33333587646484
73.77049180327869,63,נהריה,71.2309799194336
68.33333333333333,24,הלל יפה,87.57281494140625
57.692307692307686,15,זיו צפת,83.2853012084961
56.00000000000001,22,קפלן,84.29602813720703
55.00000000000001,66,רבין ק. בילינסון,86.94610595703125
55.00000000000001,29,פוריה,67.32394409179688
54.054054054054056,0,סנט ג'וזף,
50.877192982456144,76,מאיר,68.50899505615234
50,23,המשפחה הקדושה,141.6666717529297
44.44444444444444,10,אסותא אשדוד,
40.74074074074074,37,המרכזי בעמק,70.51724243164062
40,27,סוראסקי,102.6473083496094
39.70588235294117,25,וולפסון,65.4465560913086
34.782608695652165,0,אל מקאסד,
33.92857142857143,12,הכרמל,62.37218856811523
30.76923076923077,45,סורוקה,70.54734802246094
27.083333333333332,5,השרון ק. גולדה,51.86721801757813
12.5,19,שניידר,76.37130737304688
0,0,אוגוסטה ויקטוריה,
