gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,3 חודשים,255437,11,4,0.2,15,1.3,44,0.8
זכר,0-9,6 חודשים,288448,11.5,4,0.1,19,1.1,57,0.7
זכר,0-9,מתחילת קורונה,399255,10.9,7,0.1,29,0.5,102,0.4
זכר,0-9,חודש אחרון,51495,12,1,0.1,10,1.6,16,0.6
זכר,0-9,שנה,333629,11.7,5,0.1,21,0.8,77,0.6
נקבה,0-9,3 חודשים,187470,8.1,1,0,7,0.6,33,0.6
נקבה,0-9,חודש אחרון,36536,8.5,0,0,5,0.8,18,0.7
נקבה,0-9,מתחילת קורונה,309170,8.5,4,0,14,0.2,67,0.2
נקבה,0-9,6 חודשים,216170,8.6,1,0,7,0.4,41,0.5
נקבה,0-9,שנה,255471,9,2,0,9,0.3,57,0.5
זכר,10-19,שנה,309733,10.9,5,0.1,14,0.5,39,0.3
זכר,10-19,6 חודשים,273730,10.9,5,0.2,12,0.7,29,0.4
זכר,10-19,מתחילת קורונה,403411,11,7,0.1,22,0.4,68,0.2
זכר,10-19,חודש אחרון,43556,10.1,2,0.2,5,0.8,7,0.3
זכר,10-19,3 חודשים,251433,10.8,4,0.2,8,0.7,20,0.4
נקבה,10-19,מתחילת קורונה,372162,10.2,7,0.1,20,0.3,62,0.2
נקבה,10-19,חודש אחרון,37657,8.8,0,0,3,0.5,8,0.3
נקבה,10-19,6 חודשים,256622,10.2,3,0.1,12,0.7,24,0.3
נקבה,10-19,שנה,291653,10.2,4,0.1,15,0.6,34,0.3
נקבה,10-19,3 חודשים,234418,10.1,2,0.1,8,0.7,15,0.3
זכר,20-29,חודש אחרון,19068,4.4,1,0.1,6,0.9,16,0.6
זכר,20-29,3 חודשים,124548,5.4,1,0,9,0.8,37,0.7
זכר,20-29,מתחילת קורונה,225677,6.2,24,0.2,51,0.9,212,0.8
זכר,20-29,6 חודשים,133415,5.3,5,0.2,20,1.2,67,0.8
זכר,20-29,שנה,155880,5.5,8,0.2,31,1.2,110,0.9
נקבה,20-29,מתחילת קורונה,313037,8.6,21,0.2,54,0.9,244,0.9
נקבה,20-29,חודש אחרון,30270,7,1,0.1,3,0.5,6,0.2
נקבה,20-29,3 חודשים,191570,8.3,5,0.2,12,1.1,22,0.4
נקבה,20-29,6 חודשים,204766,8.2,6,0.2,15,0.9,66,0.8
נקבה,20-29,שנה,232431,8.1,9,0.2,22,0.9,109,0.9
זכר,30-39,3 חודשים,131876,5.7,7,0.3,23,2,47,0.8
זכר,30-39,חודש אחרון,25020,5.8,2,0.2,16,2.5,19,0.8
זכר,30-39,שנה,162567,5.7,26,0.6,50,1.9,241,1.9
זכר,30-39,מתחילת קורונה,214124,5.9,49,0.5,93,1.6,564,2
זכר,30-39,6 חודשים,141396,5.6,13,0.4,33,1.9,144,1.8
נקבה,30-39,3 חודשים,205647,8.9,4,0.2,9,0.8,52,0.9
נקבה,30-39,6 חודשים,221427,8.8,10,0.3,24,1.4,134,1.7
נקבה,30-39,מתחילת קורונה,309004,8.4,36,0.3,92,1.6,548,2
נקבה,30-39,חודש אחרון,38776,9,3,0.3,5,0.8,15,0.6
נקבה,30-39,שנה,249226,8.7,17,0.4,49,1.9,260,2.1
זכר,40-49,חודש אחרון,24048,5.6,6,0.7,20,3.1,63,2.5
זכר,40-49,3 חודשים,123229,5.3,14,0.7,44,3.9,130,2.3
זכר,40-49,מתחילת קורונה,191518,5.2,115,1.1,241,4.1,1308,4.7
זכר,40-49,6 חודשים,130659,5.2,38,1.3,79,4.6,303,3.7
