priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,אלגיריה,כתום,2,4,0,0,2022-02-19T00:00:00.000Z,0,0
LastMonth,רומניה,כתום,2,5179,349,6.74,2022-02-19T00:00:00.000Z,338,11
LastMonth,סנגל,כתום,2,31,2,6.45,2022-02-19T00:00:00.000Z,2,0
LastMonth,עומן,כתום,2,13,3,23.08,2022-02-19T00:00:00.000Z,3,0
LastMonth,ניו זילנד,כתום,2,25,0,0,2022-02-19T00:00:00.000Z,0,0
LastMonth,צכיה,כתום,2,2916,196,6.72,2022-02-19T00:00:00.000Z,194,2
LastMonth,סרביה,כתום,2,240,16,6.67,2022-02-19T00:00:00.000Z,16,0
LastMonth,אקואדור,כתום,2,109,3,2.75,2022-02-19T00:00:00.000Z,3,0
LastMonth,תוניסיה,כתום,2,31,3,9.68,2022-02-19T00:00:00.000Z,3,0
LastMonth,מאלי,כתום,2,7,0,0,2022-02-19T00:00:00.000Z,0,0
LastMonth,סין,כתום,2,118,1,0.85,2022-02-19T00:00:00.000Z,1,0
LastMonth,מונטנגרו,כתום,2,28,0,0,2022-02-19T00:00:00.000Z,0,0
LastMonth,גיברלטר,כתום,2,4,0,0,2022-02-19T00:00:00.000Z,0,0
LastMonth,ויטנאם,כתום,2,24,2,8.33,2022-02-19T00:00:00.000Z,1,1
LastMonth,האנטילים ההולנדים,כתום,2,14,0,0,2022-02-19T00:00:00.000Z,0,0
LastMonth,פרו,כתום,2,151,13,8.61,2022-02-19T00:00:00.000Z,8,5
LastMonth,בחריין,כתום,2,173,8,4.62,2022-02-19T00:00:00.000Z,7,1
LastMonth,מלטה,כתום,2,43,1,2.33,2022-02-19T00:00:00.000Z,1,0
LastMonth,טיוואן,כתום,2,28,0,0,2022-02-19T00:00:00.000Z,0,0
LastMonth,פאפואה,כתום,2,1,1,100,2022-02-19T00:00:00.000Z,1,0
LastMonth,בנגלדש,כתום,2,2,0,0,2022-02-19T00:00:00.000Z,0,0
LastMonth,שוויץ,כתום,2,8480,621,7.32,2022-02-19T00:00:00.000Z,599,22
LastMonth,קמרון,כתום,2,38,1,2.63,2022-02-19T00:00:00.000Z,1,0
LastMonth,אוגנדה,כתום,2,151,3,1.99,2022-02-19T00:00:00.000Z,3,0
LastMonth,אנגולה,כתום,2,44,2,4.55,2022-02-19T00:00:00.000Z,2,0
LastMonth,בוליביה,כתום,2,25,0,0,2022-02-19T00:00:00.000Z,0,0
LastMonth,לבנון,כתום,2,1,0,0,2022-02-19T00:00:00.000Z,0,0
LastMonth,איטליה,כתום,2,13615,805,5.91,2022-02-19T00:00:00.000Z,772,33
LastMonth,תורכיה,כתום,2,28789,3020,10.49,2022-02-19T00:00:00.000Z,2909,111
LastMonth,בלגיה,כתום,2,3029,80,2.64,2022-02-19T00:00:00.000Z,66,14
