gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,70-79,חודש אחרון,21364,1.5,128,9.1,84,9.8,437,10.3
נקבה,70-79,6 חודשים,35732,1.4,304,10.3,184,10.4,895,10
זכר,80-89,חודש אחרון,6287,0.4,274,19.4,111,12.9,640,15.1
זכר,80-89,שנה,12168,0.4,721,16.7,265,9.8,1456,11
זכר,80-89,3 חודשים,9759,0.4,307,18.6,127,12.4,751,14.7
זכר,80-89,מתחילת קורונה,16916,0.5,1711,17.4,605,10.7,2876,10.6
זכר,80-89,6 חודשים,10650,0.4,506,17.2,191,10.7,1073,12
נקבה,80-89,שנה,17181,0.6,708,16.4,230,8.5,1550,11.7
נקבה,80-89,חודש אחרון,9409,0.7,272,19.2,98,11.4,654,15.4
נקבה,80-89,3 חודשים,13941,0.6,313,18.9,110,10.8,776,15.2
נקבה,80-89,6 חודשים,15207,0.6,498,16.9,159,8.9,1119,12.5
נקבה,80-89,מתחילת קורונה,23756,0.7,1578,16,457,8.1,2949,10.8
זכר,90+,חודש אחרון,1480,0.1,160,11.3,30,3.5,254,6
זכר,90+,3 חודשים,2198,0.1,175,10.6,31,3,291,5.7
זכר,90+,מתחילת קורונה,3956,0.1,766,7.8,128,2.3,958,3.5
זכר,90+,6 חודשים,2402,0.1,240,8.1,41,2.3,379,4.2
זכר,90+,שנה,2740,0.1,314,7.3,54,2,482,3.6
נקבה,90+,3 חודשים,4175,0.2,211,12.8,33,3.2,404,7.9
נקבה,90+,6 חודשים,4558,0.2,325,11,46,2.6,571,6.4
נקבה,90+,חודש אחרון,2858,0.2,180,12.7,29,3.4,344,8.1
נקבה,90+,מתחילת קורונה,7755,0.2,1039,10.6,126,2.2,1440,5.3
נקבה,90+,שנה,5177,0.2,425,9.8,60,2.2,738,5.6
