name,coronaOccupancy,normalOccupancy,isolatedTeam
אוגוסטה ויקטוריה,,,1
שערי צדק,,95.9459457397461,62
אסותא אשדוד,,,17
בני ציון,,70.20785522460938,21
ברזילי,,71.5,83
הדסה עין כרם,,108.7719268798828,28
הכרמל,,73.61962890625,11
הלל יפה,,83.49514770507812,30
המרכזי בעמק,,72.93103790283203,96
המשפחה הקדושה,,,0
הסקוטי,,115.6028366088867,1
השרון ק. גולדה,,62.65560150146484,11
וולפסון,,69.10688018798828,22
זיו צפת,,77.23342895507812,12
לניאדו,,75.20891571044922,85
אל מקאסד,,,0
מעייני הישועה,,89.13738250732422,18
נהריה,,74.27385711669922,29
סוראסקי,,98.804443359375,62
סורוקה,,70.28670501708984,24
סנט ג'וזף,,,1
סנט וינסנט,,59.70149230957031,3
פוריה,,66.19718170166016,11
קפלן,,84.11552429199219,44
רבין ק. בילינסון,,88.62275695800781,93
"רמב""ם",,86.80412292480469,32
שיבא,,88.417724609375,35
שמיר (אסף הרופא),,62.40179443359375,40
שניידר,,,0
מאיר,,70.95115661621094,31
