city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,40834,6274,2843,23323,67
בני ברק,24028,4873,2238,10668,243
מודיעין עילית,10224,2411,1220,7120,313
אשדוד,11963,2022,949,9345,90
תל אביב - יפו,10100,1846,634,10473,40
פתח תקווה,7398,1463,517,6278,60
נתניה,6614,1446,589,6905,67
בית שמש,7337,1337,663,3773,105
באר שבע,5471,1123,331,6636,57
ראשון לציון,5233,1100,377,6063,45
חולון,5453,1010,362,4704,54
חיפה,5166,976,310,8162,36
רחובות,4404,961,364,3348,69
אלעד,5279,925,400,2014,195
אשקלון,4087,832,218,3855,59
ביתר עילית,5509,800,429,2145,130
בת ים,3585,792,274,4042,61
רמלה,3082,751,316,2356,99
חדרה,2822,739,269,3326,77
לוד,2865,519,229,2140,68
רמת גן,2758,492,160,3449,33
אופקים,1495,403,146,1310,127
נתיבות,2665,386,167,1339,100
קרית גת,2180,372,139,1790,65
ראש העין,1850,359,135,1338,60
אור יהודה,1779,357,118,1199,103
עפולה,1253,353,72,1293,66
רכסים,1338,320,136,1101,258
נצרת,1792,319,78,1040,41
עכו,1254,318,150,1515,62
כפר סבא,1533,308,92,2084,31
טבריה,1774,302,98,1335,67
הרצליה,1701,298,97,2183,32
קרית אתא,1252,293,105,2374,51
רעננה,1624,255,92,2022,34
קרית מלאכי,1444,248,125,747,102
באר יעקב,933,246,79,789,95
טמרה,1075,235,64,891,68
יבנה,1568,228,87,860,49
מודיעין-מכבים-רעות,1800,226,72,1801,26
פרדס חנה-כרכור,904,211,69,1163,51
שפרעם,950,209,95,1050,51
קרית ים,677,206,65,1206,52
נס ציונה,956,201,80,1084,44
בית שאן,632,199,75,571,103
גבעת זאב,1172,199,92,654,105
שדרות,933,189,80,862,70
צפת,1066,186,70,827,52
נהריה,1202,186,66,1499,31
גדרה,657,177,56,807,71
נוף הגליל,651,172,47,1216,39
מג'ד אל-כרום,748,172,44,390,112
אור עקיבא,596,168,54,661,86
באקה אל-גרביה,1270,159,31,436,54
ירכא,1043,158,69,653,101
כרמיאל,797,155,41,1102,33
מעלה אדומים,996,155,68,1097,41
מגדל העמק,690,154,33,564,59
אום אל-פחם,2409,153,40,635,27
קרית מוצקין,610,152,56,1290,35
יהוד,800,150,44,732,52
כפר יונה,514,148,42,579,65
ערד,797,147,62,1179,55
הוד השרון,931,146,53,1190,24
טייבה,1763,135,43,803,31
דימונה,824,134,37,1358,38
רהט,1543,128,53,827,19
קרית שמונה,542,126,21,322,57
גבעתיים,781,125,40,1055,23
טירת כרמל,396,117,31,448,51
רמת השרון,763,115,27,971,25
גן יבנה,725,115,36,526,51
ג'דיידה-מכר,701,111,34,501,53
זכרון יעקב,448,109,61,507,49
חריש,419,109,52,347,76
גבעת שמואל,638,108,34,501,43
דייר אל-אסד,749,107,24,226,85
קרית אונו,612,104,31,753,28
חצור הגלילית,357,104,28,268,106
סח'נין,1318,104,34,612,32
דבוריה,469,98,29,360,93
טירה,1577,97,37,451,37
קרית ביאליק,682,94,25,894,24
ירוחם,318,93,41,637,89
מבשרת ציון,478,93,26,627,40
קלנסווה,1457,92,40,480,40
מעלה עירון,705,91,27,206,60
אזור,392,88,28,355,74
עראבה,500,88,16,385,33
אילת,878,88,45,767,16
בענה,473,84,33,177,100
כפר מנדא,659,82,24,171,40
פוריידיס,614,82,18,222,62
ג'סר א-זרקא,423,80,28,700,53
ערערה,768,77,45,417,39
כפר קרע,796,75,33,442,39
כפר כנא,532,73,20,415,32
אבו סנאן,533,73,19,295,55
תפרח,295,70,22,143,322
כסרא-סמיע,362,69, 11-14 ,267,79
גני תקווה,415,69,29,396,35
מגאר,336,68,30,407,30
מעלות-תרשיחא,328,68,17,803,30
בית ג'ן,496,67,25,363,56
ג'ת,591,65,20,267,53
פקיעין (בוקייעה),258,65,21,296,110
קדימה-צורן,299,64,17,365,30
ג'ולס,346,61, 11-14 ,162,98
יפיע,459,61,  6-10  ,189,32
שלומי,165,58,18,286,87
"כפר חב""ד",467,57,17,173,83
ריינה,412,57,  6-10  ,206,34
ראמה,204,56,22,179,67
יקנעם עילית,328,55,18,401,24
יאנוח-ג'ת,220,54,22,381,82
קרית עקרון,205,54,15,252,51
אכסאל,395,53,17,220,36
קרית יערים,388,53,24,254,85
אריאל,299,51,17,441,28
עין מאהל,554,51,  1-5  ,107,38
מזכרת בתיה,304,51, 11-14 ,297,34
כפר קאסם,1409,50,20,379,21
שוהם,421,49,20,358,24
טורעאן,334,47,  6-10  ,182,32
נחף,322,47, 11-14 ,173,35
כאבול,295,46,  6-10  ,230,37
דייר חנא,245,45,16,249,42
בנימינה-גבעת עדה,195,44,22,349,30
כפר יאסיף,257,44,  6-10  ,242,41
שבלי - אום אל-גנם,223,44,  1-5  ,137,69
אעבלין,281,44,21,261,33
כוכב יעקב,444,44, 11-14 ,190,49
יד בנימין,193,41,21,125,95
תל מונד,193,40,  6-10  ,251,31
נשר,317,40,19,575,18
עמנואל,232,39, 11-14 ,81,93
חשמונאים,201,38,17,102,126
מג'דל שמס,187,36,16,111,32
חורפיש,185,35,21,259,55
בית דגן,162,35,15,121,53
"בסמ""ה",283,35,  1-5  ,155,33
בת חפר,117,35,  6-10  ,401,69
דאלית אל-כרמל,482,33, 11-14 ,277,19
אבן יהודה,248,33,  6-10  ,380,25
קרית טבעון,160,32,  6-10  ,337,20
"בני עי""ש",125,31, 11-14 ,171,46
אפרת,279,31,16,203,27
עיילבון,136,28,  6-10  ,99,49
קצרין,75,28, 11-14 ,309,37
משהד,113,27,  1-5  ,66,31
מבוא חורון,121,27,  6-10  ,67,106
זמר,249,26,  6-10  ,118,37
מיתר,135,26,  6-10  ,187,26
בית אל,113,26,  1-5  ,108,46
קרית ארבע,166,25,  6-10  ,235,34
עתלית,105,25,  6-10  ,139,30
שעב,211,25,  6-10  ,129,34
ניצן,98,22,  6-10  ,67,95
ג'לג'וליה,374,22,  6-10  ,125,22
מרכז שפירא,99,22,  1-5  ,80,106
פרדסיה,131,21,  6-10  ,154,34
קרני שומרון,187,21,  1-5  ,109,25
גני מודיעין,112,21,  1-5  ,32,64
בוקעאתא,249,21,  6-10  ,43,32
עספיא,277,21,  6-10  ,158,17
כוכב יאיר,127,21,  6-10  ,152,23
שערי תקווה,138,21,  1-5  ,91,37
קיסריה,88,20,  1-5  ,130,37
אליכין,68,20,  6-10  ,91,58
להבים,120,19,  1-5  ,119,30
אלפי מנשה,113,18,  6-10  ,128,23
רבבה,125,18,  6-10  ,63,66
טובא-זנגריה,60,18,  6-10  ,74,27
מוקייבלה,170,18,  1-5  ,38,43
זרזיר,90,17,  6-10  ,81,20
צור הדסה,130,17,  1-5  ,216,18
כסיפה,248,17,  1-5  ,100,10
נווה דניאל,54,17,  6-10  ,65,69
עומר,170,17,  6-10  ,155,21
פדואל,53,16,  1-5  ,39,75
הושעיה,62,15,  1-5  ,22,74
פסוטה,38,15,  6-10  ,267,44
סולם,42,15,  1-5  ,52,51
כעביה-טבאש-חג'אג'רה,79,15,  1-5  ,66,26
עפרה,62, קטן מ-15 ,  1-5  ,57,29
עוזייר,56, קטן מ-15 ,  0  ,24,6
עילוט,330, קטן מ-15 ,  1-5  ,51,12
גבעת ברנר,36, קטן מ-15 ,  1-5  ,46,9
מצפה רמון,62, קטן מ-15 ,  0  ,37,8
יבנאל,164, קטן מ-15 ,  6-10  ,62,34
כוכב השחר,42, קטן מ-15 ,  1-5  ,30,12
ראש פינה,39, קטן מ-15 ,  1-5  ,57,33
אבטין,48, קטן מ-15 ,  1-5  ,34,4
אלון שבות,60, קטן מ-15 ,  1-5  ,74,37
קדומים,64, קטן מ-15 ,  1-5  ,63,15
מסעודין אל-עזאזמה, קטן מ-15 , קטן מ-15 ,  1-5  ,47,2
צופים,47, קטן מ-15 ,  0  ,28,17
עץ אפרים,63, קטן מ-15 ,  1-5  ,31,54
בית חשמונאי,35, קטן מ-15 ,  0  ,28,14
אחוזת ברק,46, קטן מ-15 ,  1-5  ,53,55
אלעזר,41, קטן מ-15 ,  1-5  ,59,12
שגב-שלום,39, קטן מ-15 ,  1-5  ,74,5
תקוע,48, קטן מ-15 ,  1-5  ,63,17
אלקנה,85, קטן מ-15 ,  1-5  ,83,13
ג'ש (גוש חלב),45, קטן מ-15 ,  1-5  ,42,22
צור יצחק,64, קטן מ-15 ,  1-5  ,80,11
גבעת אבני,47, קטן מ-15 ,  1-5  ,46,25
סלמה,65, קטן מ-15 ,  1-5  ,65,17
כפר ורדים,55, קטן מ-15 ,  1-5  ,136,20
ברכה,35, קטן מ-15 ,  1-5  ,38,15
נאעורה,60, קטן מ-15 ,  0  ,27,21
תל שבע,102, קטן מ-15 ,  1-5  ,150,4
כפר ברא,233, קטן מ-15 ,  1-5  ,42,8
בית יצחק-שער חפר,35, קטן מ-15 ,  0  ,46,14
נופית,36, קטן מ-15 ,  1-5  ,39,39
כפר אדומים,77, קטן מ-15 ,  1-5  ,114,23
ערערה-בנגב,365, קטן מ-15 ,  1-5  ,156,8
לפיד,53, קטן מ-15 ,  0  ,39,19
מצפה יריחו,50, קטן מ-15 ,  0  ,38,25
קצר א-סר, קטן מ-15 , קטן מ-15 ,  0  ,11,8
ביר הדאג', קטן מ-15 , קטן מ-15 ,  0  ,10,4
מעיליא,82, קטן מ-15 ,  1-5  ,109,35
אבו רוקייק (שבט), קטן מ-15 , קטן מ-15 ,  1-5  ,24,2
עין נקובא,153, קטן מ-15 ,  1-5  ,62,26
אבו גוש,209, קטן מ-15 ,  1-5  ,218,10
אבו קורינאת (שבט), קטן מ-15 , קטן מ-15 ,  1-5  ,16,2
נוקדים,25, קטן מ-15 ,  1-5  ,43,19
רמת ישי,55, קטן מ-15 ,  1-5  ,91,19
עלי זהב,75, קטן מ-15 ,  1-5  ,45,33
מסעדה,39, קטן מ-15 ,  0  ,19,2
ע'ג'ר, קטן מ-15 , קטן מ-15 ,  1-5  ,17,11
כפר תבור,67, קטן מ-15 ,  1-5  ,71,18
צור משה,48, קטן מ-15 ,  1-5  ,42,46
אורנית,150, קטן מ-15 ,  1-5  ,175,16
בית אריה,71, קטן מ-15 ,  0  ,66,6
כאוכב אבו אל-היג'א,59, קטן מ-15 ,  0  ,52,21
בסמת טבעון,58, קטן מ-15 ,  1-5  ,130,11
רומת הייב,15, קטן מ-15 ,  1-5  ,19,19
גן נר,32, קטן מ-15 ,  1-5  ,102,38
אבו רובייעה (שבט), קטן מ-15 , קטן מ-15 ,  1-5  ,17,3
יקיר,99, קטן מ-15 ,  1-5  ,64,42
מייסר,77, קטן מ-15 ,  1-5  ,60,69
בועיינה-נוג'ידאת,82, קטן מ-15 ,  6-10  ,133,12
אטרש (שבט), קטן מ-15 , קטן מ-15 ,  0  ,14,3
אבו ג'ווייעד (שבט), קטן מ-15 , קטן מ-15 ,  1-5  ,16,4
סאג'ור,117, קטן מ-15 ,  1-5  ,57,29
מזרעה,96, קטן מ-15 ,  1-5  ,59,15
לקיה,323, קטן מ-15 ,  1-5  ,139,5
כפר כמא,60, קטן מ-15 ,  1-5  ,40,30
שייח' דנון,81, קטן מ-15 ,  0  ,50,17
