date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,CountBreathCum,CountDeathCum,CountCriticalStatus,CountSeriousCriticalCum
2020-03-02T00:00:00.000Z,3,10,10,0,0,10,0,0,1983,0.005042864346949067,5429,-226,0,0,0,0,0
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1983,0.005042864346949067,7589,-223,0,0,0,0,0
2020-03-04T00:00:00.000Z,3,12,11,0,0,12,0,0,1983,0.006051437216338881,6755,-224,0,0,0,0,0
2020-03-05T00:00:00.000Z,2,13,13,1,0,12,0,0,1983,0.006555723651033787,6836,-224,0,0,0,0,1
2020-03-06T00:00:00.000Z,3,16,16,2,0,14,1,0,1983,0.008068582955118508,4978,-223,0,1,0,0,2
2020-03-07T00:00:00.000Z,3,20,20,3,0,17,2,0,1983,0.01008572869389813,4682,-223,0,2,0,0,3
2020-03-08T00:00:00.000Z,8,27,27,5,0,22,4,0,1983,0.01361573373676248,7075,-221,0,4,0,0,5
2020-03-09T00:00:00.000Z,16,41,41,5,0,36,4,0,1983,0.02067574382249118,6009,-231,0,4,0,0,5
2020-03-10T00:00:00.000Z,19,61,61,6,0,55,5,0,1983,0.03076147251638931,5803,-218,0,5,0,0,6
2020-03-11T00:00:00.000Z,25,84,83,7,1,76,6,0,1983,0.04236006051437216,5719,-221,0,6,0,0,7
2020-03-12T00:00:00.000Z,23,107,105,7,1,99,6,0,1983,0.05395864851235502,5769,-221,0,6,0,0,7
2020-03-13T00:00:00.000Z,23,127,126,7,5,115,6,0,1983,0.06404437720625315,3985,-208,0,6,0,0,7
2020-03-14T00:00:00.000Z,41,167,165,6,5,156,4,0,1983,0.08421583459404942,3550,-218,0,6,0,0,8
2020-03-15T00:00:00.000Z,41,206,204,9,7,190,6,0,1983,0.1038830055471508,5336,-218,0,8,0,0,11
2020-03-16T00:00:00.000Z,25,226,220,11,6,209,7,0,1983,0.1139687342410489,4620,-161,0,9,0,0,13
2020-03-17T00:00:00.000Z,46,260,260,12,7,241,7,0,1983,0.1311144730206758,4223,-109,0,9,0,0,14
2020-03-18T00:00:00.000Z,54,312,274,16,12,284,7,0,1983,0.1573373676248109,3764,-7,0,9,0,0,18
2020-03-19T00:00:00.000Z,31,301,269,21,12,268,12,0,1983,0.1517902168431669,3927,130,0,14,0,0,23
2020-03-20T00:00:00.000Z,30,293,255,23,15,255,12,1,1983,0.1477559253656077,3096,310,0,14,1,0,26
2020-03-21T00:00:00.000Z,34,284,281,27,22,235,15,0,1983,0.1432173474533535,2791,493,0,17,1,0,30
2020-03-22T00:00:00.000Z,54,333,314,38,33,262,22,0,1983,0.1679273827534039,4359,710,0,24,1,0,41
2020-03-23T00:00:00.000Z,58,363,330,44,37,282,24,0,1983,0.1830559757942512,3905,1040,0,28,1,0,48
2020-03-24T00:00:00.000Z,81,407,353,48,49,310,26,3,1983,0.205244578920827,3835,1432,0,30,4,0,55
2020-03-25T00:00:00.000Z,81,427,410,52,54,321,28,1,1983,0.2153303076147252,3533,1793,0,33,5,0,60
2020-03-26T00:00:00.000Z,81,483,429,56,67,360,31,5,1983,0.2435703479576399,3789,2278,0,39,10,0,69
2020-03-27T00:00:00.000Z,109,531,481,67,71,393,37,2,1983,0.2677760968229955,3129,2639,0,46,12,0,82
2020-03-28T00:00:00.000Z,52,526,495,70,83,373,41,1,1983,0.2652546646495209,2721,3095,0,51,13,0,87
2020-03-29T00:00:00.000Z,69,555,528,80,88,387,50,3,1983,0.2798789712556732,4118,3576,0,62,16,0,101
2020-03-30T00:00:00.000Z,122,632,583,89,105,438,54,1,1983,0.318709026727181,3750,4032,0,69,17,0,113
2020-03-31T00:00:00.000Z,110,682,639,99,113,470,64,4,1983,0.3439233484619264,3849,4661,0,81,21,0,128
2020-04-01T00:00:00.000Z,147,771,729,111,143,517,72,8,1983,0.3888048411497731,3912,4535,689,95,29,0,148
2020-04-02T00:00:00.000Z,115,815,730,113,145,557,79,9,1983,0.410993444276349,4149,5118,720,106,38,0,160
2020-04-03T00:00:00.000Z,97,813,724,131,159,523,93,5,1983,0.4099848714069592,3373,5661,717,126,43,0,182
2020-04-04T00:00:00.000Z,73,788,750,140,170,478,107,6,1983,0.3973777105395865,3031,5999,718,143,49,0,197
2020-04-05T00:00:00.000Z,99,824,738,135,193,496,107,7,1983,0.4155320221886031,4356,6506,693,150,56,0,203
2020-04-06T00:00:00.000Z,93,807,693,147,208,452,110,8,1983,0.4069591527987897,3937,6765,796,164,64,0,223
2020-04-07T00:00:00.000Z,73,748,653,160,204,384,106,8,1983,0.3772062531517902,4155,7027,819,171,72,1,241
2020-04-08T00:00:00.000Z,57,692,614,166,196,330,115,8,1983,0.3489662128088755,3369,7232,859,178,80,0,259
2020-04-09T00:00:00.000Z,65,667,633,166,189,312,117,9,1983,0.3363590519415028,3232,7343,944,185,89,0,275
2020-04-10T00:00:00.000Z,54,672,598,170,173,329,128,8,1983,0.3388804841149773,3947,7528,1002,196,97,0,285
2020-04-11T00:00:00.000Z,40,625,593,182,163,280,130,6,1983,0.3151790216843167,3084,7678,1061,205,103,0,309
2020-04-12T00:00:00.000Z,90,668,619,177,175,316,130,6,1983,0.3368633383761977,4797,7902,1074,212,109,0,327
2020-04-13T00:00:00.000Z,91,694,628,192,169,333,137,9,1983,0.3499747856782652,4515,7913,1181,224,118,0,353
2020-04-14T00:00:00.000Z,70,682,634,178,173,331,134,8,1983,0.3439233484619264,4209,7937,1229,228,126,0,360
2020-04-15T00:00:00.000Z,69,689,663,179,175,335,132,13,1983,0.3474533535047907,3368,7900,1238,241,139,0,381
2020-04-16T00:00:00.000Z,51,700,638,182,163,355,137,7,1983,0.3530005042864347,5208,7741,1366,251,146,0,394
2020-04-17T00:00:00.000Z,48,665,611,165,163,337,124,9,1983,0.335350479072113,4060,7703,1348,254,155,0,402
2020-04-18T00:00:00.000Z,41,635,609,174,141,320,118,11,1983,0.3202218860312658,3696,7414,1661,260,166,0,418
2020-04-19T00:00:00.000Z,40,622,572,157,148,317,118,8,1983,0.313666162380232,5597,7274,1707,267,174,0,426
2020-04-20T00:00:00.000Z,49,598,545,154,135,309,123,6,1983,0.3015632879475542,4910,7112,1723,276,180,0,431
2020-04-21T00:00:00.000Z,27,548,509,145,146,257,119,9,1983,0.2763489662128089,4731,7018,1738,279,189,0,437
2020-04-22T00:00:00.000Z,36,523,487,149,122,252,110,3,1983,0.2637418053454362,4648,6849,1739,279,192,0,445
2020-04-23T00:00:00.000Z,32,494,445,146,106,242,114,4,1983,0.2491174987392839,5175,6947,1605,283,196,0,450
2020-04-24T00:00:00.000Z,26,466,440,144,109,213,108,3,1983,0.2349974785678265,4255,6695,1751,287,199,0,457
2020-04-25T00:00:00.000Z,8,439,425,136,105,198,107,3,1983,0.221381744831064,3527,6466,1762,288,202,0,460
2020-04-26T00:00:00.000Z,32,435,407,142,91,202,111,2,1983,0.2193645990922844,5560,6145,1737,292,204,0,467
2020-04-27T00:00:00.000Z,21,411,377,132,89,190,101,4,1983,0.2072617246596067,5124,5779,1775,293,208,0,469
2020-04-28T00:00:00.000Z,27,389,364,127,85,177,100,5,1983,0.1961674230963187,4682,5417,1726,296,213,0,473
2020-04-29T00:00:00.000Z,23,381,366,122,86,173,96,6,1983,0.1921331316187595,4068,5126,1726,296,219,0,478
2020-04-30T00:00:00.000Z,19,375,342,112,87,176,90,6,1983,0.18910741301059,5461,4843,1721,296,225,0,481
2020-05-01T00:00:00.000Z,20,343,324,109,81,153,89,4,1983,0.172970247100353,4405,4520,1746,299,229,0,485
2020-05-02T00:00:00.000Z,14,335,328,111,66,158,90,3,1983,0.1689359556227938,3828,4405,1610,300,232,0,487
2020-05-03T00:00:00.000Z,14,324,298,101,71,152,84,3,1983,0.1633888048411498,5779,4164,1591,300,235,0,487
2020-05-04T00:00:00.000Z,18,306,274,97,71,138,78,3,1983,0.1543116490166415,5315,4015,1545,300,238,0,488
2020-05-05T00:00:00.000Z,9,269,255,91,61,117,72,2,1983,0.1356530509329299,5224,3793,1488,300,240,0,488
2020-05-06T00:00:00.000Z,15,265,246,88,61,116,70,1,1983,0.1336359051941503,5142,3647,1439,300,241,0,489
2020-05-07T00:00:00.000Z,13,253,241,84,60,109,70,1,1983,0.1275844679778114,5419,3489,1423,302,242,0,490
2020-05-08T00:00:00.000Z,13,241,237,78,53,110,64,6,1983,0.1215330307614725,4641,3346,1365,303,248,0,492
2020-05-09T00:00:00.000Z,10,245,242,78,50,117,64,3,1983,0.1235501765002521,3106,3421,1204,304,251,0,493
2020-05-10T00:00:00.000Z,14,243,226,74,51,118,66,4,1983,0.1225416036308623,6097,3287,1202,308,255,0,496
2020-05-11T00:00:00.000Z,9,227,211,69,54,104,60,5,1983,0.1144730206757438,5289,2990,1208,309,260,0,499
2020-05-12T00:00:00.000Z,10,217,200,65,52,100,56,3,1983,0.1094301563287948,5416,2907,1054,310,263,0,501
2020-05-13T00:00:00.000Z,10,201,198,61,48,92,53,3,1983,0.1013615733736763,5383,2846,968,312,266,0,503
2020-05-14T00:00:00.000Z,6,196,187,61,43,92,52,2,1983,0.09884014120020171,5779,2684,917,313,268,0,504
2020-05-15T00:00:00.000Z,1,187,183,61,43,83,52,0,1983,0.09430156328794756,5004,2637,814,313,268,0,504
2020-05-16T00:00:00.000Z,4,181,181,60,40,81,51,3,1983,0.09127584467977812,4369,2571,780,313,271,0,504
2020-05-17T00:00:00.000Z,10,184,172,55,38,91,45,4,1983,0.09278870398386284,6530,2458,756,314,275,0,506
2020-05-18T00:00:00.000Z,3,170,159,52,42,76,43,3,1983,0.08572869389813415,5996,2241,725,315,278,0,507
2020-05-19T00:00:00.000Z,7,164,158,51,43,70,40,2,1983,0.0827029752899647,6127,2224,603,315,280,0,509
2020-05-20T00:00:00.000Z,4,157,144,46,40,71,41,1,1983,0.07917297024710035,6060,2163,570,315,281,0,509
2020-05-21T00:00:00.000Z,8,149,139,47,31,71,37,0,1983,0.0751386787695411,6343,2108,514,315,281,0,509
2020-05-22T00:00:00.000Z,5,141,138,46,32,63,37,0,1983,0.07110438729198185,5198,2023,455,315,281,0,509
2020-05-23T00:00:00.000Z,3,141,140,46,33,62,37,0,1983,0.07110438729198185,4603,2034,400,315,281,0,509
2020-05-24T00:00:00.000Z,0,139,124,43,36,60,34,1,1983,0.07009581442259204,6907,1951,390,315,282,0,509
2020-05-25T00:00:00.000Z,8,130,122,41,32,57,29,2,1983,0.06555723651033787,6306,1882,345,315,284,0,510
2020-05-26T00:00:00.000Z,3,122,117,36,37,49,32,0,1983,0.06152294503277862,6265,1904,283,315,284,0,510
2020-05-27T00:00:00.000Z,5,120,114,40,37,43,36,2,1983,0.06051437216338881,6312,1888,276,316,286,1,512
2020-05-28T00:00:00.000Z,7,120,113,36,37,47,34,1,1983,0.06051437216338881,5390,1850,273,316,287,0,512
2020-05-29T00:00:00.000Z,5,117,117,39,36,42,37,0,1983,0.05900151285930409,4548,1952,241,317,287,0,513
2020-05-30T00:00:00.000Z,5,123,122,35,43,45,33,0,1983,0.06202723146747353,4772,1935,241,317,287,0,513
2020-05-31T00:00:00.000Z,5,126,118,35,47,44,31,0,1983,0.06354009077155824,7132,1960,245,317,287,0,514
2020-06-01T00:00:00.000Z,12,126,110,32,45,49,29,3,1983,0.06354009077155824,6362,2013,224,317,290,0,514
2020-06-02T00:00:00.000Z,12,119,112,29,44,46,29,2,1983,0.0600100857286939,6370,2096,202,318,292,0,515
2020-06-03T00:00:00.000Z,8,118,114,28,42,48,25,1,1983,0.05950579929399899,6293,2139,225,318,293,0,515
2020-06-04T00:00:00.000Z,11,125,113,30,37,58,23,0,1983,0.06303580433686334,6701,2238,227,318,293,0,518
2020-06-05T00:00:00.000Z,8,119,109,29,41,49,23,1,1983,0.0600100857286939,5538,2328,228,318,294,0,518
2020-06-06T00:00:00.000Z,9,114,112,29,42,43,21,4,1983,0.05748865355521936,4954,2364,239,318,298,0,521
2020-06-07T00:00:00.000Z,12,122,118,29,42,51,23,2,1983,0.06152294503277862,7550,2443,247,319,300,0,525
2020-06-08T00:00:00.000Z,16,133,119,30,46,57,23,0,1983,0.0670700958144226,6393,2564,262,319,300,0,527
2020-06-09T00:00:00.000Z,10,129,116,31,42,56,24,1,1983,0.06505295007564296,6648,2695,259,321,301,0,530
2020-06-10T00:00:00.000Z,24,138,121,32,45,61,24,1,1983,0.06959152798789713,6816,2851,283,322,302,0,532
2020-06-11T00:00:00.000Z,13,133,122,35,38,60,24,0,1983,0.0670700958144226,6839,2945,321,322,302,0,536
2020-06-12T00:00:00.000Z,13,136,124,35,43,58,25,0,1983,0.06858295511850732,5678,3055,338,323,302,0,539
