priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,אלגיריה,כתום,2,11,1,9.09,2022-05-07T00:00:00.000Z,0,1
LastMonth,ניו זילנד,כתום,2,80,1,1.25,2022-05-07T00:00:00.000Z,1,0
LastMonth,עומן,כתום,2,23,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,סנגל,כתום,2,66,1,1.52,2022-05-07T00:00:00.000Z,1,0
LastMonth,איי קוק,כתום,2,2,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,בולגריה,כתום,2,9188,199,2.17,2022-05-07T00:00:00.000Z,192,7
LastMonth,קוריאה הצפונית,כתום,2,1,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,תורכיה,כתום,2,68525,799,1.17,2022-05-07T00:00:00.000Z,769,30
LastMonth,טנזניה,כתום,2,2250,59,2.62,2022-05-07T00:00:00.000Z,59,0
LastMonth,בלגיה,כתום,2,10305,168,1.63,2022-05-07T00:00:00.000Z,150,18
LastMonth,קובה,כתום,2,27,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,מלדיבים,כתום,2,1541,40,2.6,2022-05-07T00:00:00.000Z,40,0
LastMonth,בוטסואנה,כתום,2,24,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,רפ מרכז אפריקנית,כתום,2,3,1,33.33,2022-05-07T00:00:00.000Z,1,0
LastMonth,ארמניה,כתום,2,211,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,אוסטריה,כתום,2,18617,302,1.62,2022-05-07T00:00:00.000Z,287,15
LastMonth,ירדן,כתום,2,19445,325,1.67,2022-05-07T00:00:00.000Z,218,107
LastMonth,מאוריציוס,כתום,2,467,3,0.64,2022-05-07T00:00:00.000Z,3,0
LastMonth,בוליביה,כתום,2,18,1,5.56,2022-05-07T00:00:00.000Z,1,0
LastMonth,לוכסמבורג,כתום,2,165,1,0.61,2022-05-07T00:00:00.000Z,1,0
LastMonth,דרום אפריקה,כתום,2,3823,89,2.33,2022-05-07T00:00:00.000Z,71,18
LastMonth,קונגו,כתום,2,14,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,מקסיקו,כתום,2,2661,15,0.56,2022-05-07T00:00:00.000Z,13,2
LastMonth,גואם,כתום,2,1,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,אנגולה,כתום,2,148,2,1.35,2022-05-07T00:00:00.000Z,2,0
LastMonth,פקיסטן,כתום,2,5,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,בחריין,כתום,2,348,5,1.44,2022-05-07T00:00:00.000Z,4,1
LastMonth,איטליה,כתום,2,52083,1079,2.07,2022-05-07T00:00:00.000Z,1040,39
LastMonth,אוסטרליה,כתום,2,1993,46,2.31,2022-05-07T00:00:00.000Z,35,11
LastMonth,יפן,כתום,2,320,4,1.25,2022-05-07T00:00:00.000Z,2,2
LastMonth,גינאה,כתום,2,4,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,תימן,כתום,2,20,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,גרמניה,כתום,2,37627,404,1.07,2022-05-07T00:00:00.000Z,339,65
LastMonth,דנמרק,כתום,2,2625,33,1.26,2022-05-07T00:00:00.000Z,27,6
LastMonth,שוויץ,כתום,2,16918,285,1.68,2022-05-07T00:00:00.000Z,261,24
LastMonth,לבנון,כתום,2,61,1,1.64,2022-05-07T00:00:00.000Z,0,1
LastMonth,קולומביה,כתום,2,664,4,0.6,2022-05-07T00:00:00.000Z,4,0
LastMonth,נמיביה,כתום,2,80,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,ברמודה,כתום,2,3,0,0,2022-05-07T00:00:00.000Z,0,0
month3,אלגיריה,כתום,2,29,3,10.34,2022-05-07T00:00:00.000Z,2,1
month3,גינאה החדשה,כתום,2,1,0,0,2022-05-07T00:00:00.000Z,0,0
month3,סנגל,כתום,2,149,5,3.36,2022-05-07T00:00:00.000Z,4,1
month3,ניו זילנד,כתום,2,183,3,1.64,2022-05-07T00:00:00.000Z,2,1
month3,עומן,כתום,2,40,0,0,2022-05-07T00:00:00.000Z,0,0
month3,תוניסיה,כתום,2,125,8,6.4,2022-05-07T00:00:00.000Z,7,1
month3,איי קוק,כתום,2,2,0,0,2022-05-07T00:00:00.000Z,0,0
month3,מרוקו,כתום,2,13193,781,5.92,2022-05-07T00:00:00.000Z,760,21
month3,הרפ הדומיניקנית,כתום,2,330,5,1.52,2022-05-07T00:00:00.000Z,5,0
month3,קוסטה ריקה,כתום,2,1260,42,3.33,2022-05-07T00:00:00.000Z,41,1
month3,תורכמניסטאן,כתום,2,267,4,1.5,2022-05-07T00:00:00.000Z,3,1
month3,פורטו ריקו,כתום,2,164,2,1.22,2022-05-07T00:00:00.000Z,2,0
month3,סיירה ליאונה,כתום,2,11,0,0,2022-05-07T00:00:00.000Z,0,0
month3,אירלנד,כתום,2,1858,59,3.18,2022-05-07T00:00:00.000Z,50,9
month3,גמייקה,כתום,2,38,1,2.63,2022-05-07T00:00:00.000Z,1,0
month3,טונגה,כתום,2,2,0,0,2022-05-07T00:00:00.000Z,0,0
month3,בוליביה,כתום,2,69,1,1.45,2022-05-07T00:00:00.000Z,1,0
month3,ניקרגואה,כתום,2,13,0,0,2022-05-07T00:00:00.000Z,0,0
month3,גיבוטי,כתום,2,16,0,0,2022-05-07T00:00:00.000Z,0,0
month3,הונגריה,כתום,2,53490,1787,3.34,2022-05-07T00:00:00.000Z,1705,81
month3,זימבאבווה,כתום,2,76,3,3.95,2022-05-07T00:00:00.000Z,2,1
month3,מולדובה,כתום,2,4722,82,1.74,2022-05-07T00:00:00.000Z,66,16
month3,קטר,כתום,2,176,2,1.14,2022-05-07T00:00:00.000Z,1,1
month3,כווית,כתום,2,22,0,0,2022-05-07T00:00:00.000Z,0,0
month3,איי סיישל,כתום,2,4223,108,2.56,2022-05-07T00:00:00.000Z,108,0
month3,אורגוואי,כתום,2,709,9,1.27,2022-05-07T00:00:00.000Z,6,3
month3,זמביה,כתום,2,177,8,4.52,2022-05-07T00:00:00.000Z,7,1
month3,סלובניה,כתום,2,250,14,5.6,2022-05-07T00:00:00.000Z,13,1
month3,הונדורס,כתום,2,119,1,0.84,2022-05-07T00:00:00.000Z,0,1
month3,ברמודה,כתום,2,7,0,0,2022-05-07T00:00:00.000Z,0,0
month3,איי פיגי,כתום,2,149,0,0,2022-05-07T00:00:00.000Z,0,0
month6,לוכסמבורג,כתום,2,541,6,1.11,2022-05-07T00:00:00.000Z,4,2
month6,בליז,כתום,2,30,2,6.67,2022-05-07T00:00:00.000Z,2,0
month6,אוזבקיסטן,כתום,2,4990,146,2.93,2022-05-07T00:00:00.000Z,52,94
month6,גואם,כתום,2,6,0,0,2022-05-07T00:00:00.000Z,0,0
month6,סומליה,כתום,2,1,0,0,2022-05-07T00:00:00.000Z,0,0
month6,קנדה,כתום,2,24007,433,1.8,2022-05-07T00:00:00.000Z,336,97
month6,יוון,כתום,2,107479,2837,2.64,2022-05-07T00:00:00.000Z,2765,72
LastMonth,תוניסיה,כתום,2,46,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,זאיר,כתום,2,26,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,ונצואלה,כתום,2,27,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,קמבודיה,כתום,2,18,1,5.56,2022-05-07T00:00:00.000Z,1,0
LastMonth,מדגסקר,כתום,2,1,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,תורכמניסטאן,כתום,2,123,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,קוסטה ריקה,כתום,2,564,12,2.13,2022-05-07T00:00:00.000Z,11,1
LastMonth,עירק,כתום,2,18,1,5.56,2022-05-07T00:00:00.000Z,0,1
LastMonth,גויאנה הצרפתית,כתום,2,17,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,בליז,כתום,2,5,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,קנדה,כתום,2,8787,137,1.56,2022-05-07T00:00:00.000Z,103,34
LastMonth,הודו,כתום,2,2703,28,1.04,2022-05-07T00:00:00.000Z,25,3
LastMonth,טוגו,כתום,2,17,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,גבון,כתום,2,5,1,20,2022-05-07T00:00:00.000Z,1,0
LastMonth,קניה,כתום,2,283,5,1.77,2022-05-07T00:00:00.000Z,5,0
LastMonth,הממלכה המאוחדת,כתום,2,51280,914,1.78,2022-05-07T00:00:00.000Z,797,117
LastMonth,מוזמביק,כתום,2,12,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,צאד,כתום,2,5,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,טובלו,כתום,2,1,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,סלובקיה,כתום,2,97,0,0,2022-05-07T00:00:00.000Z,0,0
LastMonth,תאילנד,כתום,2,8103,147,1.81,2022-05-07T00:00:00.000Z,142,5
month3,ונצואלה,כתום,2,217,7,3.23,2022-05-07T00:00:00.000Z,0,7
month3,מלאווי,כתום,2,35,0,0,2022-05-07T00:00:00.000Z,0,0
month3,מלדיבים,כתום,2,2750,80,2.91,2022-05-07T00:00:00.000Z,80,0
month3,בוטסואנה,כתום,2,165,17,10.3,2022-05-07T00:00:00.000Z,16,1
month3,קמבודיה,כתום,2,55,2,3.64,2022-05-07T00:00:00.000Z,2,0
month3,מדגסקר,כתום,2,9,0,0,2022-05-07T00:00:00.000Z,0,0
month3,טיוואן,כתום,2,152,2,1.32,2022-05-07T00:00:00.000Z,2,0
month3,פאפואה,כתום,2,17,0,0,2022-05-07T00:00:00.000Z,0,0
month3,אל סלבדור,כתום,2,44,2,4.55,2022-05-07T00:00:00.000Z,1,1
month3,ברוניי,כתום,2,6,0,0,2022-05-07T00:00:00.000Z,0,0
month3,פולין,כתום,2,40800,1054,2.58,2022-05-07T00:00:00.000Z,860,193
month3,סין,כתום,2,735,2,0.27,2022-05-07T00:00:00.000Z,0,2
month3,אנגליה,כתום,2,11,0,0,2022-05-07T00:00:00.000Z,0,0
