cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו גוש,קטן מ-15,אין מידע,46,58.51,5.54,צהוב,7862
אבו סנאן,קטן מ-15,אין מידע,20,13.98,3.72,ירוק,14306
אבן יהודה,קטן מ-15,אין מידע,42,29.92,4.25,ירוק,14036
אופקים,15,25.00,60,18.53,5.02,צהוב,32378
אור יהודה,קטן מ-15,אין מידע,60,16.40,4.29,ירוק,36587
אור עקיבא,קטן מ-15,אין מידע,39,20.09,5.08,צהוב,19417
אורנית,קטן מ-15,אין מידע,29,32.19,4.94,צהוב,9010
אזור,קטן מ-15,אין מידע,32,24.19,4.91,צהוב,13228
אילת,37,23.42,158,30.09,5.97,צהוב,52507
אלקנה,קטן מ-15,אין מידע,16,40.41,6.33,כתום,3959
אריאל,קטן מ-15,אין מידע,37,18.06,4.94,צהוב,20488
אשדוד,59,13.82,427,18.87,5.26,צהוב,226329
אשקלון,109,22.80,478,32.64,6.14,כתום,146442
באר יעקב,30,35.29,85,29.50,5.64,צהוב,28818
באר שבע,143,20.06,713,33.85,5.76,צהוב,210624
בית שאן,קטן מ-15,אין מידע,45,23.71,5.77,צהוב,18980
בית שמש,17,22.97,74,5.60,4.21,ירוק,132210
בני ברק,קטן מ-15,אין מידע,69,3.32,2.49,ירוק,208031
בנימינה-גבעת עדה,קטן מ-15,אין מידע,38,23.79,5.77,צהוב,15971
בת ים,34,10.69,318,24.89,5.52,צהוב,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,17,7.97,2.86,ירוק,21331
ג'ולס,קטן מ-15,אין מידע,18,27.50,6.27,כתום,6545
גבעת שמואל,קטן מ-15,אין מידע,55,20.19,5.75,צהוב,27236
גבעתיים,38,25.17,151,24.81,5.4,צהוב,60872
גדרה,33,36.26,91,31.59,6.18,כתום,28805
גן יבנה,קטן מ-15,אין מידע,41,17.16,6,כתום,23887
גני תקווה,קטן מ-15,אין מידע,57,26.50,4.91,צהוב,21508
דייר חנא,קטן מ-15,אין מידע,16,15.30,5.3,צהוב,10459
דימונה,קטן מ-15,אין מידע,64,18.31,4.36,ירוק,34954
הוד השרון,36,22.78,158,24.40,5.07,צהוב,64755
הרצליה,58,16.91,343,34.57,5.41,צהוב,99208
זכרון יעקב,קטן מ-15,אין מידע,71,30.21,6,כתום,23503
חדרה,34,18.38,185,18.70,5.56,צהוב,98928
חולון,72,17.91,402,20.46,5.26,צהוב,196510
חיפה,122,14.02,870,30.53,5.21,צהוב,284981
חריש,קטן מ-15,אין מידע,47,23.97,5.84,צהוב,19608
טבריה,29,21.80,133,29.11,4.84,צהוב,45686
טירת כרמל,קטן מ-15,אין מידע,57,23.47,6.12,כתום,24285
טלמון,קטן מ-15,אין מידע,16,33.22,6.54,כתום,4816
יבנה,31,30.69,101,20.30,5.07,צהוב,49759
יהוד,21,30.00,70,23.33,5.32,צהוב,30003
יקנעם עילית,16,20.25,79,32.83,6,כתום,24061
ירוחם,קטן מ-15,אין מידע,21,19.66,5,צהוב,10680
ירושלים,216,17.38,1243,13.04,4.25,ירוק,952916
כוכב יאיר,קטן מ-15,אין מידע,21,24.03,5.73,צהוב,8738
כפר יונה,קטן מ-15,אין מידע,54,20.66,5.77,צהוב,26140
כפר סבא,51,17.41,293,28.82,5.67,צהוב,101664
כפר תבור,קטן מ-15,אין מידע,22,49.99,7,כתום,4401
כרמיאל,קטן מ-15,אין מידע,107,23.17,5.46,צהוב,46190
