gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,20-29,3 חודשים,72480,7.4,3,0.2,6,0.6,11,0.3
נקבה,20-29,6 חודשים,225581,8.3,6,0.2,14,1,28,0.4
נקבה,20-29,שנה,263465,8.2,9,0.2,20,0.8,98,0.8
זכר,30-39,מתחילת קורונה,237137,5.9,53,0.5,102,1.7,620,2.2
זכר,30-39,חודש אחרון,7938,6.4,1,0.7,7,3.5,6,0.9
זכר,30-39,3 חודשים,59197,6,7,0.5,22,2.3,33,0.8
זכר,30-39,6 חודשים,156220,5.7,12,0.5,29,2,63,0.9
זכר,30-39,שנה,184567,5.7,25,0.6,48,2,212,1.8
נקבה,30-39,מתחילת קורונה,346391,8.6,37,0.3,104,1.7,598,2.1
נקבה,30-39,3 חודשים,88804,9,4,0.3,12,1.3,35,0.9
נקבה,30-39,6 חודשים,243607,8.9,5,0.2,18,1.3,74,1.1
נקבה,30-39,שנה,283962,8.8,16,0.4,38,1.6,229,1.9
נקבה,30-39,חודש אחרון,11053,8.9,1,0.7,5,2.5,9,1.4
זכר,40-49,מתחילת קורונה,212210,5.2,120,1.1,262,4.4,1398,4.9
זכר,40-49,חודש אחרון,7498,6,1,0.7,6,3,11,1.7
זכר,40-49,3 חודשים,55525,5.7,12,0.8,30,3.1,80,2
זכר,40-49,6 חודשים,145283,5.3,22,0.8,57,4,149,2.2
זכר,40-49,שנה,168223,5.2,53,1.2,110,4.6,465,3.9
נקבה,40-49,3 חודשים,84170,8.6,4,0.3,14,1.5,42,1
נקבה,40-49,6 חודשים,222157,8.2,13,0.5,26,1.8,91,1.3
נקבה,40-49,שנה,251735,7.8,20,0.5,52,2.2,332,2.8
נקבה,40-49,חודש אחרון,10559,8.5,0,0,5,2.5,5,0.8
נקבה,40-49,מתחילת קורונה,305915,7.6,75,0.7,138,2.3,965,3.4
זכר,50-59,מתחילת קורונה,142862,3.5,381,3.5,544,9,2222,7.7
זכר,50-59,שנה,110195,3.4,133,3.1,196,8.2,707,5.9
זכר,50-59,3 חודשים,38338,3.9,36,2.3,73,7.6,179,4.4
זכר,50-59,6 חודשים,97375,3.6,68,2.6,113,7.9,305,4.5
זכר,50-59,חודש אחרון,6088,4.9,3,2.1,16,7.9,21,3.3
נקבה,50-59,מתחילת קורונה,203251,5,199,1.9,255,4.2,1564,5.4
נקבה,50-59,3 חודשים,60690,6.2,21,1.4,33,3.5,103,2.6
נקבה,50-59,שנה,164424,5.1,81,1.9,116,4.9,529,4.4
נקבה,50-59,6 חודשים,148046,5.4,42,1.6,62,4.3,207,3
נקבה,50-59,חודש אחרון,9491,7.6,3,2.1,6,3,11,1.7
זכר,60-69,מתחילת קורונה,100495,2.5,991,9.2,922,15.3,3253,11.3
זכר,60-69,חודש אחרון,6217,5,4,2.8,28,13.9,46,7.3
זכר,60-69,3 חודשים,29335,3,108,7,124,13,347,8.6
זכר,60-69,6 חודשים,69903,2.6,183,7,173,12.1,595,8.8
זכר,60-69,שנה,78116,2.4,351,8.1,295,12.4,1164,9.7
נקבה,60-69,מתחילת קורונה,133993,3.3,551,5.1,504,8.4,2208,7.7
נקבה,60-69,שנה,110217,3.4,249,5.7,210,8.8,880,7.3
נקבה,60-69,3 חודשים,44693,4.5,66,4.3,70,7.3,270,6.7
נקבה,60-69,6 חודשים,100210,3.7,111,4.3,104,7.3,438,6.4
נקבה,60-69,חודש אחרון,9488,7.6,8,5.6,18,8.9,38,6
זכר,70-79,מתחילת קורונה,57292,1.4,1627,15.2,1012,16.8,3643,12.7
זכר,70-79,3 חודשים,19740,2,210,13.6,153,16,571,14.2
זכר,70-79,שנה,46158,1.4,601,13.9,359,15.1,1531,12.7
זכר,70-79,6 חודשים,41713,1.5,342,13.2,220,15.3,939,13.8
זכר,70-79,חודש אחרון,5205,4.2,16,11.1,32,15.8,96,15.2
נקבה,70-79,מתחילת קורונה,69325,1.7,1028,9.6,579,9.6,2763,9.6
נקבה,70-79,3 חודשים,25521,2.6,152,9.9,95,9.9,424,10.5
נקבה,70-79,6 חודשים,51954,1.9,256,9.8,151,10.5,715,10.5
נקבה,70-79,שנה,57307,1.8,431,9.9,247,10.4,1201,10
נקבה,70-79,חודש אחרון,6644,5.3,15,10.4,19,9.4,54,8.5
זכר,80-89,חודש אחרון,2002,1.6,25,17.4,25,12.4,86,13.6
זכר,80-89,מתחילת קורונה,21827,0.5,1890,17.6,635,10.6,3014,10.5
זכר,80-89,3 חודשים,7142,0.7,311,20.2,126,13.2,618,15.3
זכר,80-89,6 חודשים,14803,0.5,489,18.8,177,12.3,1000,14.7
זכר,80-89,שנה,16813,0.5,777,17.9,260,10.9,1503,12.5
נקבה,80-89,מתחילת קורונה,31119,0.8,1727,16.1,475,7.9,3139,10.9
נקבה,80-89,3 חודשים,10183,1,270,17.5,99,10.4,604,15
נקבה,80-89,שנה,23891,0.7,738,17,221,9.3,1564,13
נקבה,80-89,6 חודשים,21189,0.8,465,17.9,142,9.9,1045,15.4
נקבה,80-89,חודש אחרון,2767,2.2,25,17.4,16,7.9,102,16.1
זכר,90+,3 חודשים,1448,0.1,165,10.7,28,2.9,286,7.1
זכר,90+,6 חודשים,3127,0.1,269,10.4,45,3.1,422,6.2
זכר,90+,מתחילת קורונה,4845,0.1,858,8,140,2.3,1018,3.5
זכר,90+,חודש אחרון,416,0.3,19,13.2,6,3,62,9.8
זכר,90+,שנה,3564,0.1,369,8.5,62,2.6,543,4.5
נקבה,90+,חודש אחרון,807,0.6,23,16,10,5,71,11.2
נקבה,90+,מתחילת קורונה,9704,0.2,1126,10.5,138,2.3,1513,5.3
נקבה,90+,3 חודשים,2738,0.3,163,10.6,32,3.4,333,8.3
נקבה,90+,6 חודשים,6093,0.2,302,11.6,49,3.4,550,8.1
נקבה,90+,שנה,6914,0.2,463,10.7,66,2.8,797,6.6
