name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,98.67088317871094,13
שניידר,,,0
שמיר,,62.40179443359375,10
וולפסון,,66.61785888671875,9
זיו צפת,,64.84149932861328,14
הלל יפה,,75.53398132324219,17
נהריה,,74.27385711669922,12
ברזילי,,81.66666412353516,8
פוריה,,56.33802795410156,11
סוראסקי,,101.3663558959961,16
בני ציון,,81.52424621582031,15
רבין ק. בילינסון,,97.48503112792969,4
סורוקה,,70.4604721069336,22
מאיר,,78.53470611572266,21
קפלן,,96.75090026855469,14
"רמב""ם",,90.72164916992188,38
הכרמל,,80.1635971069336,25
השרון ק. גולדה,,63.07053756713867,5
הדסה עין כרם,,108.5978851318359,48
הסקוטי,,99.24812316894531,7
המשפחה הקדושה,,,0
סנט ג'וזף,,,2
שערי צדק,,96.43734741210938,11
אל מקאסד,,,0
לניאדו,,78.55152893066406,45
אוגוסטה ויקטוריה,,,5
מעייני הישועה,,97.12460327148438,4
אסותא אשדוד,,,4
סנט וינסנט,,,0
יוספטל,,40,15
המרכזי בעמק,,74.31034851074219,50
