Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_fourth_dose_cum,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2021-04-17T00:00:00.000Z,795,5359308,57.63,1954,4986316,53.62,0,0,0,0,56.17,0,43.83
2021-04-18T00:00:00.000Z,7064,5366372,57.71,7408,4993724,53.7,0,0,0,0,56.29,0,43.71
2021-04-19T00:00:00.000Z,6361,5372733,57.78,7076,5000800,53.78,0,0,0,0,56.4,0,43.6
2021-04-20T00:00:00.000Z,6222,5378955,57.84,6834,5007634,53.85,0,0,0,0,56.47,0,43.53
2021-04-21T00:00:00.000Z,6312,5385267,57.91,7050,5014684,53.93,0,0,0,0,56.54,0,43.46
2021-04-22T00:00:00.000Z,5897,5391164,57.97,7633,5022317,54.01,0,0,0,0,56.58,0,43.42
2021-04-23T00:00:00.000Z,2720,5393884,58,3344,5025661,54.04,0,0,0,0,56.63,0,43.37
2021-04-24T00:00:00.000Z,736,5394620,58.01,1262,5026923,54.06,0,0,0,0,56.64,0,43.36
2021-04-25T00:00:00.000Z,4803,5399423,58.06,6890,5033813,54.13,0,0,0,0,56.71,0,43.29
2021-04-26T00:00:00.000Z,5429,5404852,58.12,7845,5041658,54.22,0,0,0,0,56.79,0,43.21
2021-04-27T00:00:00.000Z,4468,5409320,58.17,6577,5048235,54.29,0,0,0,0,56.85,0,43.15
2021-04-28T00:00:00.000Z,4448,5413768,58.22,7270,5055505,54.36,0,0,0,0,56.92,0,43.08
2021-04-29T00:00:00.000Z,4326,5418094,58.26,7234,5062739,54.44,0,0,0,0,56.99,0,43.01
2021-04-30T00:00:00.000Z,1885,5419979,58.28,3145,5065884,54.48,0,0,0,0,57.02,0,42.98
2021-05-01T00:00:00.000Z,437,5420416,58.29,879,5066763,54.49,0,0,0,0,57.03,0,42.97
2021-05-02T00:00:00.000Z,3207,5423623,58.32,6059,5072822,54.55,0,0,0,0,57.08,0,42.92
2021-05-03T00:00:00.000Z,3505,5427128,58.36,5769,5078591,54.61,0,0,0,0,57.15,0,42.85
2021-05-04T00:00:00.000Z,3544,5430672,58.4,4684,5083275,54.66,0,0,0,0,57.2,0,42.8
2021-05-05T00:00:00.000Z,3242,5433914,58.43,4030,5087305,54.71,0,0,0,0,57.26,0,42.74
2021-05-06T00:00:00.000Z,3585,5437499,58.47,3083,5090388,54.74,0,0,0,0,57.32,0,42.68
2021-05-07T00:00:00.000Z,1786,5439285,58.49,2446,5092834,54.77,0,0,0,0,57.35,0,42.65
2021-05-08T00:00:00.000Z,221,5439506,58.49,484,5093318,54.77,0,0,0,0,57.35,0,42.65
2021-05-09T00:00:00.000Z,2825,5442331,58.52,4719,5098037,54.82,0,0,0,0,57.4,0,42.6
2021-05-10T00:00:00.000Z,2860,5445191,58.55,4664,5102701,54.87,0,0,0,0,57.45,0,42.55
2021-05-11T00:00:00.000Z,2567,5447758,58.58,3828,5106529,54.91,0,0,0,0,57.49,0,42.51
2021-05-12T00:00:00.000Z,1982,5449740,58.6,3274,5109803,54.95,0,0,0,0,57.53,0,42.47
2021-05-13T00:00:00.000Z,2004,5451744,58.63,3622,5113425,54.99,0,0,0,0,57.56,0,42.44
2021-05-14T00:00:00.000Z,929,5452673,58.64,1451,5114876,55,0,0,0,0,57.57,0,42.43
2021-05-15T00:00:00.000Z,224,5452897,58.64,227,5115103,55.01,0,0,0,0,57.58,0,42.42
2021-05-16T00:00:00.000Z,511,5453408,58.64,1188,5116291,55.02,0,0,0,0,57.6,0,42.4
2021-05-17T00:00:00.000Z,271,5453679,58.65,816,5117107,55.03,0,0,0,0,57.63,0,42.37
2021-05-18T00:00:00.000Z,1926,5455605,58.67,4905,5122012,55.08,0,0,0,0,57.66,0,42.34
2021-05-19T00:00:00.000Z,2182,5457787,58.69,4996,5127008,55.13,0,0,0,0,57.69,0,42.31
2021-05-20T00:00:00.000Z,2262,5460049,58.71,3832,5130840,55.17,0,0,0,0,57.72,0,42.28
2021-05-21T00:00:00.000Z,1144,5461193,58.73,1365,5132205,55.19,0,0,0,0,57.74,0,42.26
2021-05-22T00:00:00.000Z,197,5461390,58.73,368,5132573,55.19,0,0,0,0,57.74,0,42.26
2021-05-23T00:00:00.000Z,2257,5463647,58.75,3200,5135773,55.23,0,0,0,0,57.76,0,42.24
2021-05-24T00:00:00.000Z,2090,5465737,58.78,3560,5139333,55.27,0,0,0,0,57.78,0,42.22
2021-05-25T00:00:00.000Z,1787,5467524,58.8,2548,5141881,55.29,0,0,0,0,57.81,0,42.19
2021-05-26T00:00:00.000Z,1370,5468894,58.81,2456,5144337,55.32,0,0,0,0,57.85,0,42.15
2021-05-27T00:00:00.000Z,1799,5470693,58.83,3136,5147473,55.35,0,0,0,0,57.88,0,42.12
2021-05-28T00:00:00.000Z,736,5471429,58.84,1365,5148838,55.37,0,0,0,0,57.89,0,42.11
2021-05-29T00:00:00.000Z,161,5471590,58.84,207,5149045,55.37,0,0,0,0,57.89,0,42.11
2021-05-30T00:00:00.000Z,1614,5473204,58.86,1911,5150956,55.39,0,0,0,0,57.92,0,42.08
2021-05-31T00:00:00.000Z,1674,5474878,58.87,2059,5153015,55.41,0,0,0,0,57.95,0,42.05
2021-06-01T00:00:00.000Z,1314,5476192,58.89,1791,5154806,55.43,0,0,0,0,57.97,0,42.03
2021-06-02T00:00:00.000Z,1451,5477643,58.9,1573,5156379,55.45,0,0,0,0,57.99,0,42.01
2021-06-03T00:00:00.000Z,1635,5479278,58.92,1440,5157819,55.46,0,0,0,0,58.01,0,41.99
2021-06-04T00:00:00.000Z,1048,5480326,58.93,723,5158542,55.47,0,0,0,0,58.03,0,41.97
2021-06-05T00:00:00.000Z,159,5480485,58.93,136,5158678,55.47,0,0,0,0,58.03,0,41.97
2021-06-06T00:00:00.000Z,4264,5484749,58.98,979,5159657,55.48,0,0,0,0,58.07,0,41.93
2021-06-07T00:00:00.000Z,4378,5489127,59.03,775,5160432,55.49,0,0,0,0,58.1,0,41.9
2021-06-08T00:00:00.000Z,3690,5492817,59.07,1138,5161570,55.51,0,0,0,0,58.14,0,41.86
2021-06-09T00:00:00.000Z,3554,5496371,59.11,1281,5162851,55.52,0,0,0,0,58.17,0,41.83
2021-06-10T00:00:00.000Z,3293,5499664,59.14,1257,5164108,55.53,0,0,0,0,58.2,0,41.8
2021-06-11T00:00:00.000Z,1349,5501013,59.16,540,5164648,55.54,0,0,0,0,58.21,0,41.79
2021-06-12T00:00:00.000Z,186,5501199,59.16,148,5164796,55.54,0,0,0,0,58.21,0,41.79
2021-06-13T00:00:00.000Z,3086,5504285,59.19,1229,5166025,55.55,0,0,0,0,58.24,0,41.76
2021-06-14T00:00:00.000Z,3004,5507289,59.22,1500,5167525,55.57,0,0,0,0,58.26,0,41.74
2021-06-15T00:00:00.000Z,3096,5510385,59.26,1337,5168862,55.58,0,0,0,0,58.28,0,41.72
2021-06-16T00:00:00.000Z,2679,5513064,59.28,952,5169814,55.59,0,0,0,0,58.31,0,41.69
2021-06-17T00:00:00.000Z,2672,5515736,59.31,1159,5170973,55.61,0,0,0,0,58.33,0,41.67
2021-06-18T00:00:00.000Z,1212,5516948,59.33,464,5171437,55.61,0,0,0,0,58.34,0,41.66
2021-06-19T00:00:00.000Z,201,5517149,59.33,125,5171562,55.61,0,0,0,0,58.34,0,41.66
2021-06-20T00:00:00.000Z,3290,5520439,59.36,1306,5172868,55.63,0,0,0,0,58.37,0,41.63
2021-06-21T00:00:00.000Z,5185,5525624,59.42,1179,5174047,55.64,0,0,0,0,58.41,0,41.59
2021-06-22T00:00:00.000Z,6872,5532496,59.49,1059,5175106,55.65,0,0,0,0,58.46,0,41.54
2021-06-23T00:00:00.000Z,10682,5543178,59.61,1256,5176362,55.66,0,0,0,0,58.54,0,41.46
2021-06-24T00:00:00.000Z,11979,5555157,59.74,1426,5177788,55.68,0,0,0,0,58.62,0,41.38
2021-06-25T00:00:00.000Z,7050,5562207,59.81,891,5178679,55.69,0,0,0,0,58.67,0,41.33
2021-06-26T00:00:00.000Z,2244,5564451,59.84,176,5178855,55.69,0,0,0,0,58.68,0,41.32
2021-06-27T00:00:00.000Z,13593,5578044,59.98,3416,5182271,55.73,0,0,0,0,58.78,0,41.22
2021-06-28T00:00:00.000Z,14460,5592504,60.14,3630,5185901,55.77,0,0,0,0,58.88,0,41.12
2021-06-29T00:00:00.000Z,16664,5609168,60.32,3682,5189583,55.81,0,0,0,0,58.99,0,41.01
2021-06-30T00:00:00.000Z,16417,5625585,60.49,3346,5192929,55.84,0,0,0,0,59.11,0,40.89
2021-07-01T00:00:00.000Z,16759,5642344,60.68,3318,5196247,55.88,18,18,0,0,59.23,0,40.77
2021-07-02T00:00:00.000Z,9789,5652133,60.78,1551,5197798,55.89,4,22,0,0,59.3,0,40.7
2021-07-03T00:00:00.000Z,2637,5654770,60.81,273,5198071,55.9,0,22,0,0,59.32,0,40.68
2021-07-04T00:00:00.000Z,17708,5672478,61,3133,5201204,55.93,0,22,0,0,59.46,0,40.54
2021-07-05T00:00:00.000Z,17808,5690286,61.19,2998,5204202,55.96,4,26,0,0,59.6,0,40.4
2021-07-06T00:00:00.000Z,17797,5708083,61.38,3371,5207573,56,7,33,0,0,59.74,0,40.26
2021-07-07T00:00:00.000Z,15473,5723556,61.55,2638,5210211,56.03,11,44,0,0,59.87,0,40.13
2021-07-08T00:00:00.000Z,16540,5740096,61.73,2817,5213028,56.06,15,59,0,0,60,0,40
2021-07-09T00:00:00.000Z,11086,5751182,61.85,1467,5214495,56.07,2,61,0,0,60.09,0,39.91
2021-07-10T00:00:00.000Z,4936,5756118,61.9,365,5214860,56.08,5,66,0,0,60.13,0,39.87
2021-07-11T00:00:00.000Z,1441,5757559,61.91,2822,5217682,56.11,5,71,0,0,60.16,0,39.84
2021-07-12T00:00:00.000Z,2377,5759936,61.94,3637,5221319,56.15,48,119,0,0,60.2,0,39.8
2021-07-13T00:00:00.000Z,2914,5762850,61.97,5412,5226731,56.21,119,238,0,0,60.25,0,39.75
2021-07-14T00:00:00.000Z,2696,5765546,62,7466,5234197,56.29,439,677,0.01,0,60.29,0,39.71
2021-07-15T00:00:00.000Z,2936,5768482,62.03,9239,5243436,56.39,371,1048,0.01,0,60.34,0,39.66
2021-07-16T00:00:00.000Z,1215,5769697,62.04,5845,5249281,56.45,63,1111,0.01,0,60.36,0,39.64
2021-07-17T00:00:00.000Z,339,5770036,62.05,1357,5250638,56.46,6,1117,0.01,0,60.37,0,39.63
2021-07-18T00:00:00.000Z,2035,5772071,62.07,9743,5260381,56.57,235,1352,0.01,0,60.4,0,39.6
2021-07-19T00:00:00.000Z,3156,5775227,62.1,11289,5271670,56.69,455,1807,0.02,0,60.44,0,39.56
2021-07-20T00:00:00.000Z,2621,5777848,62.13,11869,5283539,56.82,371,2178,0.02,0,60.42,0.07,39.51
2021-07-21T00:00:00.000Z,2332,5780180,62.16,11815,5295354,56.94,320,2498,0.03,0,60.26,0.28,39.46
2021-07-22T00:00:00.000Z,2834,5783014,62.19,13198,5308552,57.09,387,2885,0.03,0,59.93,0.67,39.4
2021-07-23T00:00:00.000Z,1987,5785001,62.21,8172,5316724,57.17,101,2986,0.03,0,59.35,1.29,39.36
2021-07-24T00:00:00.000Z,603,5785604,62.22,1445,5318169,57.19,6,2992,0.03,0,58.61,2.04,39.35
2021-07-25T00:00:00.000Z,4396,5790000,62.26,15460,5333629,57.36,223,3215,0.03,0,58.29,2.43,39.28
2021-07-26T00:00:00.000Z,5111,5795111,62.32,13471,5347100,57.5,322,3537,0.04,0,58.1,2.71,39.19
2021-07-27T00:00:00.000Z,5441,5800552,62.38,13498,5360598,57.65,410,3947,0.04,0,57.27,3.63,39.1
2021-07-28T00:00:00.000Z,3952,5804504,62.42,12284,5372882,57.78,467,4414,0.05,0,56.05,4.93,39.02
2021-07-29T00:00:00.000Z,4621,5809125,62.47,14105,5386987,57.93,522,4936,0.05,0,54.65,6.41,38.93
2021-07-30T00:00:00.000Z,2612,5811737,62.5,10790,5397777,58.05,4114,9050,0.1,0,53.18,7.92,38.9
2021-07-31T00:00:00.000Z,1379,5813116,62.51,3519,5401296,58.08,6151,15201,0.16,0,51.46,9.64,38.9
2021-08-01T00:00:00.000Z,3053,5816169,62.54,3335,5404631,58.12,31040,46241,0.5,0,50.94,10.15,38.92
2021-08-02T00:00:00.000Z,3084,5819253,62.58,3115,5407746,58.15,58494,104735,1.13,0,50.72,10.24,39.03
2021-08-03T00:00:00.000Z,3330,5822583,62.61,3262,5411008,58.19,78951,183686,1.98,0,49.7,11.07,39.23
2021-08-04T00:00:00.000Z,3485,5826068,62.65,3194,5414202,58.22,80740,264426,2.84,0,48.7,11.86,39.44
2021-08-05T00:00:00.000Z,4463,5830531,62.7,3526,5417728,58.26,88428,352854,3.79,0,47.92,12.4,39.68
2021-08-06T00:00:00.000Z,2387,5832918,62.72,1802,5419530,58.28,44730,397584,4.28,0,46.97,13.26,39.77
2021-08-07T00:00:00.000Z,1010,5833928,62.74,646,5420176,58.29,27338,424922,4.57,0,45.82,14.34,39.84
2021-08-08T00:00:00.000Z,4989,5838917,62.79,3041,5423217,58.32,80056,504978,5.43,0,45.73,14.27,40
2021-08-09T00:00:00.000Z,5312,5844229,62.85,3001,5426218,58.35,76465,581443,6.25,0,45.97,13.98,40.05
2021-08-10T00:00:00.000Z,5530,5849759,62.91,3133,5429351,58.38,75401,656844,7.06,0,46.18,13.81,40.01
2021-08-11T00:00:00.000Z,5658,5855417,62.97,2888,5432239,58.42,62611,719455,7.74,0,46.57,13.52,39.91
2021-08-12T00:00:00.000Z,7007,5862424,63.04,3251,5435490,58.45,59432,778887,8.38,0,47.05,13.21,39.74
2021-08-13T00:00:00.000Z,3779,5866203,63.08,2014,5437504,58.47,43845,822732,8.85,0,47.01,13.29,39.7
2021-08-14T00:00:00.000Z,2233,5868436,63.11,815,5438319,58.48,44455,867187,9.33,0,46.77,13.49,39.74
2021-08-15T00:00:00.000Z,7161,5875597,63.18,4506,5442825,58.53,97931,965118,10.38,0,47.43,12.85,39.72
2021-08-16T00:00:00.000Z,6967,5882564,63.26,4681,5447506,58.58,89464,1054582,11.34,0,48.08,12.25,39.68
