section,female,male,period
0-9,"{'amount': 331, 'percentage': 1.3}","{'amount': 365, 'percentage': 1.4}",חודש אחרון
0-9,"{'amount': 179382, 'percentage': 7}","{'amount': 232018, 'percentage': 9}",שנה
0-9,"{'amount': 365257, 'percentage': 7.7}","{'amount': 443247, 'percentage': 9.4}",מתחילת קורונה
0-9,"{'amount': 5153, 'percentage': 2.3}","{'amount': 5228, 'percentage': 2.3}",6 חודשים
0-9,"{'amount': 1382, 'percentage': 1.4}","{'amount': 1342, 'percentage': 1.3}",3 חודשים
10-19,"{'amount': 1179, 'percentage': 4.5}","{'amount': 831, 'percentage': 3.2}",חודש אחרון
10-19,"{'amount': 198863, 'percentage': 7.7}","{'amount': 204911, 'percentage': 8}",שנה
10-19,"{'amount': 4511, 'percentage': 4.4}","{'amount': 3175, 'percentage': 3.1}",3 חודשים
10-19,"{'amount': 8900, 'percentage': 4}","{'amount': 6626, 'percentage': 3}",6 חודשים
10-19,"{'amount': 435485, 'percentage': 9.2}","{'amount': 442927, 'percentage': 9.4}",מתחילת קורונה
20-29,"{'amount': 1911, 'percentage': 7.2}","{'amount': 1362, 'percentage': 5.2}",חודש אחרון
20-29,"{'amount': 189536, 'percentage': 7.4}","{'amount': 122889, 'percentage': 4.8}",שנה
20-29,"{'amount': 13969, 'percentage': 6.3}","{'amount': 9181, 'percentage': 4.1}",6 חודשים
20-29,"{'amount': 6963, 'percentage': 6.8}","{'amount': 4502, 'percentage': 4.4}",3 חודשים
20-29,"{'amount': 389430, 'percentage': 8.2}","{'amount': 274127, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 1879, 'percentage': 7.1}","{'amount': 1317, 'percentage': 5}",חודש אחרון
30-39,"{'amount': 222658, 'percentage': 8.6}","{'amount': 147536, 'percentage': 5.7}",שנה
30-39,"{'amount': 397018, 'percentage': 8.4}","{'amount': 275168, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 15658, 'percentage': 7}","{'amount': 10931, 'percentage': 4.9}",6 חודשים
30-39,"{'amount': 7166, 'percentage': 7}","{'amount': 4920, 'percentage': 4.8}",3 חודשים
40-49,"{'amount': 2172, 'percentage': 8.2}","{'amount': 1346, 'percentage': 5.1}",חודש אחרון
40-49,"{'amount': 211339, 'percentage': 8.2}","{'amount': 139707, 'percentage': 5.4}",שנה
40-49,"{'amount': 359751, 'percentage': 7.6}","{'amount': 249855, 'percentage': 5.3}",מתחילת קורונה
40-49,"{'amount': 17689, 'percentage': 7.9}","{'amount': 10984, 'percentage': 4.9}",6 חודשים
40-49,"{'amount': 8569, 'percentage': 8.4}","{'amount': 4959, 'percentage': 4.9}",3 חודשים
50-59,"{'amount': 2199, 'percentage': 8.3}","{'amount': 1282, 'percentage': 4.9}",חודש אחרון
50-59,"{'amount': 161726, 'percentage': 6.3}","{'amount': 103680, 'percentage': 4}",שנה
50-59,"{'amount': 8845, 'percentage': 8.7}","{'amount': 4967, 'percentage': 4.9}",3 חודשים
50-59,"{'amount': 18456, 'percentage': 8.3}","{'amount': 10776, 'percentage': 4.8}",6 חודשים
50-59,"{'amount': 256446, 'percentage': 5.4}","{'amount': 177489, 'percentage': 3.8}",מתחילת קורונה
60-69,"{'amount': 2141, 'percentage': 8.1}","{'amount': 1586, 'percentage': 6}",חודש אחרון
60-69,"{'amount': 129853, 'percentage': 5}","{'amount': 89011, 'percentage': 3.5}",שנה
60-69,"{'amount': 19865, 'percentage': 8.9}","{'amount': 13744, 'percentage': 6.2}",6 חודשים
60-69,"{'amount': 8838, 'percentage': 8.7}","{'amount': 6221, 'percentage': 6.1}",3 חודשים
60-69,"{'amount': 190143, 'percentage': 4}","{'amount': 140756, 'percentage': 3}",מתחילת קורונה
70-79,"{'amount': 1917, 'percentage': 7.3}","{'amount': 1641, 'percentage': 6.2}",חודש אחרון
70-79,"{'amount': 8176, 'percentage': 8}","{'amount': 6573, 'percentage': 6.5}",3 חודשים
70-79,"{'amount': 87869, 'percentage': 3.4}","{'amount': 69805, 'percentage': 2.7}",שנה
70-79,"{'amount': 18841, 'percentage': 8.5}","{'amount': 14782, 'percentage': 6.6}",6 חודשים
70-79,"{'amount': 118270, 'percentage': 2.5}","{'amount': 97217, 'percentage': 2.1}",מתחילת קורונה
80-89,"{'amount': 1290, 'percentage': 4.9}","{'amount': 959, 'percentage': 3.6}",חודש אחרון
80-89,"{'amount': 38844, 'percentage': 1.5}","{'amount': 28360, 'percentage': 1.1}",שנה
80-89,"{'amount': 10068, 'percentage': 4.5}","{'amount': 7146, 'percentage': 3.2}",6 חודשים
80-89,"{'amount': 4812, 'percentage': 4.7}","{'amount': 3399, 'percentage': 3.3}",3 חודשים
80-89,"{'amount': 53779, 'percentage': 1.1}","{'amount': 39267, 'percentage': 0.8}",מתחילת קורונה
90+,"{'amount': 427, 'percentage': 1.6}","{'amount': 232, 'percentage': 0.9}",חודש אחרון
90+,"{'amount': 11100, 'percentage': 0.4}","{'amount': 5995, 'percentage': 0.2}",שנה
90+,"{'amount': 3135, 'percentage': 1.4}","{'amount': 1678, 'percentage': 0.8}",6 חודשים
90+,"{'amount': 1567, 'percentage': 1.5}","{'amount': 852, 'percentage': 0.8}",3 חודשים
90+,"{'amount': 16192, 'percentage': 0.3}","{'amount': 8549, 'percentage': 0.2}",מתחילת קורונה
