cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,0,0,16,20.35,4.87,צהוב,7862
Afula,קטן מ-15,אין מידע,72,12.67,5.42,צהוב,56844
Akko,קטן מ-15,אין מידע,31,6.26,3.51,ירוק,49517
Arad,קטן מ-15,אין מידע,26,9.57,5.13,צהוב,27170
Ari'el,קטן מ-15,אין מידע,22,10.74,6.83,כתום,20488
Ashdod,25,13.02,192,8.48,5.38,צהוב,226329
Ashqelon,15,8.72,172,11.75,5.33,צהוב,146442
Bat Yam,קטן מ-15,אין מידע,110,8.61,4.13,ירוק,127772
Be'er Sheva,34,10.90,312,14.81,5.23,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,19,6.59,4.89,צהוב,28818
Bene Beraq,קטן מ-15,אין מידע,78,3.75,3.31,ירוק,208031
Bet She'an,קטן מ-15,אין מידע,22,11.59,3.61,ירוק,18980
Bet Shemesh,קטן מ-15,אין מידע,46,3.48,2.92,ירוק,132210
Dimona,קטן מ-15,אין מידע,32,9.15,3.49,ירוק,34954
Elat,קטן מ-15,אין מידע,25,4.76,4.61,צהוב,52507
Gan Yavne,קטן מ-15,אין מידע,20,8.37,6.32,כתום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,23,10.69,4.83,צהוב,21508
Gedera,קטן מ-15,אין מידע,27,9.37,2.01,ירוק,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,18,6.61,5.78,צהוב,27236
Giv'atayim,קטן מ-15,אין מידע,48,7.89,4.09,ירוק,60872
Hadera,קטן מ-15,אין מידע,92,9.30,4.5,צהוב,98928
Haifa,21,7.12,295,10.35,5.15,צהוב,284981
Herzliyya,קטן מ-15,אין מידע,67,6.75,4.34,ירוק,99208
Hod Hasharon,קטן מ-15,אין מידע,48,7.41,4.34,ירוק,64755
Holon,20,11.24,178,9.06,5.55,צהוב,196510
Jerusalem,38,7.98,476,5.00,3.76,ירוק,952916
Karmi'el,קטן מ-15,אין מידע,64,13.86,4.37,ירוק,46190
Kefar Sava,קטן מ-15,אין מידע,104,10.23,4.68,צהוב,101664
Kefar Yona,קטן מ-15,אין מידע,16,6.12,4.55,צהוב,26140
Lod,קטן מ-15,אין מידע,47,5.82,2.81,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,48,12.70,5.81,צהוב,37802
Mevasseret Ziyyon,קטן מ-15,אין מידע,24,9.86,6.23,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,36,13.96,4.44,ירוק,25790
Modi'in-Makkabbim-Re'ut,30,28.85,104,10.98,5.07,צהוב,94744
Nahariyya,קטן מ-15,אין מידע,75,12.67,5.79,צהוב,59189
Nazareth,קטן מ-15,אין מידע,21,2.70,3.17,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,34,6.73,5.11,צהוב,50532
Nesher,קטן מ-15,אין מידע,31,12.95,6.21,כתום,23947
Netanya,16,10.32,155,6.93,4.31,ירוק,223562
Netivot,0,0,23,5.83,3.83,ירוק,39456
Nof Hagalil,קטן מ-15,אין מידע,47,11.20,4.28,ירוק,41950
Ofaqim,קטן מ-15,אין מידע,29,8.96,4.51,צהוב,32378
Or Yehuda,קטן מ-15,אין מידע,31,8.47,2.43,ירוק,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,34,7.79,3.11,ירוק,43646
Petah Tiqwa,29,10.47,277,11.06,4.64,צהוב,250427
Qiryat Atta,קטן מ-15,אין מידע,47,7.93,4.29,ירוק,59291
Qiryat Bialik,קטן מ-15,אין מידע,47,11.29,4.59,צהוב,41645
Qiryat Gat,קטן מ-15,אין מידע,53,9.05,4.1,ירוק,58550
Qiryat Motzkin,קטן מ-15,אין מידע,48,10.56,4.81,צהוב,45461
Qiryat Ono,קטן מ-15,אין מידע,38,9.32,5.66,צהוב,40778
Qiryat Shemona,קטן מ-15,אין מידע,48,21.36,5.98,צהוב,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,17,9.31,3.82,ירוק,18266
Qiryat Yam,קטן מ-15,אין מידע,54,13.71,4.98,צהוב,39389
Ra'annana,קטן מ-15,אין מידע,78,10.14,5.22,צהוב,76958
Ramat Gan,21,11.73,179,10.73,4.48,ירוק,166746
Ramat Hasharon,קטן מ-15,אין מידע,49,10.32,5.22,צהוב,47482
Ramla,קטן מ-15,אין מידע,61,7.93,3.56,ירוק,76903
Rehovot,15,10.95,137,9.37,5.05,צהוב,146213
Rishon Leziyyon,23,11.33,203,7.93,4.56,צהוב,255891
Rosh Haayin,קטן מ-15,אין מידע,56,8.32,6.15,כתום,67337
Sederot,קטן מ-15,אין מידע,34,11.77,5.62,צהוב,28899
Shefar'am,קטן מ-15,אין מידע,26,6.13,4.22,ירוק,42400
Shoham,קטן מ-15,אין מידע,23,10.94,4.07,ירוק,21029
Tel Aviv - Yafo,42,13.04,322,6.43,4.01,ירוק,501015
Tiberias,קטן מ-15,אין מידע,53,11.60,4.66,צהוב,45686
Umm Al-Fahm,0,0,20,3.53,5.3,צהוב,56713
Yavne,קטן מ-15,אין מידע,31,6.23,4.67,צהוב,49759
Yehud,קטן מ-15,אין מידע,24,8.00,4.62,צהוב,30003
Yoqne'am Illit,קטן מ-15,אין מידע,22,9.14,4.01,ירוק,24061
Zefat,קטן מ-15,אין מידע,21,5.77,5.48,צהוב,36423
