period_desc,age_group,count_testeds,positive_testeds,positive_testeds_perc
1_Month,0-9,10510,734,6.98
3_Month,0-9,21663,2875,13.27
6_Month,0-9,53962,11989,22.22
1_Year,0-9,872005,396958,45.52
All,0-9,1717631,768251,44.73
1_Month,10-19,11769,2030,17.25
3_Month,10-19,29135,7783,26.71
6_Month,10-19,65785,16488,25.06
1_Year,10-19,792128,384638,48.56
All,10-19,1632952,811678,49.71
1_Month,20-29,17468,3298,18.88
3_Month,20-29,42674,11603,27.19
6_Month,20-29,93583,24833,26.54
1_Year,20-29,790191,298116,37.73
All,20-29,1480527,610349,41.23
1_Month,30-39,15778,3214,20.37
3_Month,30-39,40884,12174,29.78
6_Month,30-39,93119,28479,30.58
1_Year,30-39,791477,352977,44.6
All,30-39,1377164,618840,44.94
1_Month,40-49,16075,3536,22
3_Month,40-49,42405,13639,32.16
6_Month,40-49,92632,30385,32.8
1_Year,40-49,734203,335424,45.69
All,40-49,1223912,563293,46.02
1_Month,50-59,16267,3499,21.51
3_Month,50-59,43026,13906,32.32
6_Month,50-59,90726,30995,34.16
1_Year,50-59,597228,255281,42.74
All,50-59,959653,405133,42.22
1_Month,60-69,18390,3741,20.34
3_Month,60-69,48331,15150,31.35
6_Month,60-69,101180,35531,35.12
1_Year,60-69,515639,211575,41.03
All,60-69,794144,312730,39.38
1_Month,70-79,20647,3573,17.31
3_Month,70-79,50762,14838,29.23
6_Month,70-79,99429,35287,35.49
1_Year,70-79,356782,153234,42.95
All,70-79,521035,206445,39.62
1_Month,80-89,18820,2255,11.98
3_Month,80-89,36711,8264,22.51
6_Month,80-89,59261,18002,30.38
1_Year,80-89,143966,64870,45.06
All,80-89,224146,88360,39.42
1_Month,90+,6928,662,9.56
3_Month,90+,12583,2433,19.34
6_Month,90+,18588,5016,26.99
1_Year,90+,35532,16291,45.85
All,90+,59357,23073,38.87
