cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,0,0,17,21.62,4.15,ירוק,7862
Abu Sinan,קטן מ-15,אין מידע,22,15.38,5.13,צהוב,14306
Afula,קטן מ-15,אין מידע,144,25.33,7.03,כתום,56844
Akko,קטן מ-15,אין מידע,91,18.38,5.98,צהוב,49517
Arad,קטן מ-15,אין מידע,49,18.03,7.37,כתום,27170
Ari'el,קטן מ-15,אין מידע,40,19.52,7.96,אדום,20488
Ashdod,47,11.03,426,18.82,5.71,צהוב,226329
Ashqelon,28,9.79,286,19.53,6.29,כתום,146442
Atlit,קטן מ-15,אין מידע,19,19.56,5.53,צהוב,9716
Azor,קטן מ-15,אין מידע,16,12.10,7.89,אדום,13228
Bat Yam,קטן מ-15,אין מידע,242,18.94,6.05,כתום,127772
Be'er Sheva,45,8.86,508,24.12,6.03,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,47,16.31,7.35,כתום,28818
Bene Beraq,קטן מ-15,אין מידע,120,5.77,5.56,צהוב,208031
Bet She'an,קטן מ-15,אין מידע,34,17.91,7.63,אדום,18980
Bet Shemesh,קטן מ-15,אין מידע,55,4.16,4.54,צהוב,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,17,10.64,6.02,כתום,15971
Dimona,קטן מ-15,אין מידע,51,14.59,5.04,צהוב,34954
Elat,קטן מ-15,אין מידע,69,13.14,8.57,אדום,52507
Even Yehuda,קטן מ-15,אין מידע,38,27.07,6.67,כתום,14036
Gan Yavne,קטן מ-15,אין מידע,36,15.07,6.02,כתום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,49,22.78,7.33,כתום,21508
Gedera,קטן מ-15,אין מידע,65,22.57,5.11,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,41,15.05,4.97,צהוב,27236
Giv'atayim,15,13.27,113,18.56,7.04,כתום,60872
Hadera,קטן מ-15,אין מידע,152,15.36,5.16,צהוב,98928
Haifa,40,7.05,567,19.90,6.07,כתום,284981
Harish,קטן מ-15,אין מידע,24,12.24,7.57,אדום,19608
Herzliyya,17,10.37,164,16.53,6.54,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,110,16.99,6,כתום,64755
Holon,25,7.35,340,17.30,5.57,צהוב,196510
Jerusalem,45,5.51,817,8.57,5.05,צהוב,952916
Karmi'el,קטן מ-15,אין מידע,115,24.90,7.22,כתום,46190
Kefar Sava,קטן מ-15,אין מידע,187,18.39,5.67,צהוב,101664
Kefar Yona,קטן מ-15,אין מידע,39,14.92,5.48,צהוב,26140
Kokhav Ya'ir,קטן מ-15,אין מידע,17,19.46,8.14,אדום,8738
Lod,22,20.75,106,13.12,5.41,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,72,19.05,7.83,אדום,37802
Ma'alot-Tarshiha,0,0,25,11.28,5.71,צהוב,22158
Mazkeret Batya,קטן מ-15,אין מידע,25,16.56,7.54,אדום,15095
Metar,קטן מ-15,אין מידע,22,22.08,7.56,אדום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,32,13.14,7.57,אדום,24347
Migdal Haemeq,קטן מ-15,אין מידע,68,26.37,9.41,אדום,25790
Modi'in Illit,קטן מ-15,אין מידע,18,2.28,4.33,ירוק,78775
Modi'in-Makkabbim-Re'ut,26,14.05,185,19.53,7.52,אדום,94744
Nahariyya,קטן מ-15,אין מידע,129,21.79,7.1,כתום,59189
Nazareth,קטן מ-15,אין מידע,33,4.25,3.1,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,72,14.25,7.64,אדום,50532
Nesher,קטן מ-15,אין מידע,37,15.45,4.71,צהוב,23947
Netanya,26,7.95,327,14.63,5.79,צהוב,223562
Netivot,קטן מ-15,אין מידע,34,8.62,5.37,צהוב,39456
Nof Hagalil,קטן מ-15,אין מידע,153,36.47,9.36,אדום,41950
