priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date
month3,סן מרינו,כתום,2,3,0,0,2021-09-22T00:00:00.000Z
UpToNow,קמבודיה,כתום,2,15,0,0,2021-09-22T00:00:00.000Z
month3,ונואטו,כתום,2,1,0,0,2021-09-22T00:00:00.000Z
UpToNow,אנגולה,כתום,2,178,1,0.56,2021-09-22T00:00:00.000Z
month3,ספרד,כתום,2,10604,177,1.67,2021-09-22T00:00:00.000Z
month3,אוגנדה,כתום,2,173,1,0.58,2021-09-22T00:00:00.000Z
month3,פרגוואי,כתום,2,137,1,0.73,2021-09-22T00:00:00.000Z
month3,האיטי,כתום,2,1,0,0,2021-09-22T00:00:00.000Z
month6,ניו זילנד,צהוב,3,80,1,1.25,2021-09-22T00:00:00.000Z
month6,אקואדור,כתום,2,191,1,0.52,2021-09-22T00:00:00.000Z
month6,אזרביג'אן,כתום,2,2945,38,1.29,2021-09-22T00:00:00.000Z
month6,תאילנד,כתום,2,5618,13,0.23,2021-09-22T00:00:00.000Z
month6,מצרים,כתום,2,88368,538,0.61,2021-09-22T00:00:00.000Z
year,דרום סודאן,כתום,2,36,0,0,2021-09-22T00:00:00.000Z
year,מרטיניק,כתום,2,3,0,0,2021-09-22T00:00:00.000Z
year,מקסיקו,אדום,1,918,13,1.42,2021-09-22T00:00:00.000Z
year,ברוניי,כתום,2,1,0,0,2021-09-22T00:00:00.000Z
year,איי נורפולק,כתום,2,2,0,0,2021-09-22T00:00:00.000Z
LastMonth,מולדובה,כתום,2,3265,122,3.74,2021-09-22T00:00:00.000Z
year,איטליה,כתום,2,42569,139,0.33,2021-09-22T00:00:00.000Z
LastMonth,לטביה,כתום,2,552,2,0.36,2021-09-22T00:00:00.000Z
UpToNow,מרטיניק,כתום,2,3,0,0,2021-09-22T00:00:00.000Z
LastMonth,תאילנד,כתום,2,1491,8,0.54,2021-09-22T00:00:00.000Z
UpToNow,רואנדה,כתום,2,279,2,0.72,2021-09-22T00:00:00.000Z
LastMonth,קזחסטאן,כתום,2,229,3,1.31,2021-09-22T00:00:00.000Z
UpToNow,פולין,צהוב,3,16795,92,0.55,2021-09-22T00:00:00.000Z
month3,ערב הסעודית,כתום,2,124,0,0,2021-09-22T00:00:00.000Z
UpToNow,פינלנד,כתום,2,2110,8,0.38,2021-09-22T00:00:00.000Z
month3,אירן,כתום,2,3,0,0,2021-09-22T00:00:00.000Z
UpToNow,נורבגיה,כתום,2,437,3,0.69,2021-09-22T00:00:00.000Z
month3,תימן,כתום,2,7,0,0,2021-09-22T00:00:00.000Z
month3,אוזבקיסטן,כתום,2,1291,100,7.75,2021-09-22T00:00:00.000Z
month3,נמיביה,כתום,2,61,0,0,2021-09-22T00:00:00.000Z
month6,מונטנגרו,כתום,2,8435,71,0.84,2021-09-22T00:00:00.000Z
month6,מרטיניק,כתום,2,3,0,0,2021-09-22T00:00:00.000Z
month6,גמביה,כתום,2,15,0,0,2021-09-22T00:00:00.000Z
month6,לסוטו,כתום,2,13,0,0,2021-09-22T00:00:00.000Z
month6,הונגריה,כתום,2,27617,198,0.72,2021-09-22T00:00:00.000Z
month6,אינדונזיה,כתום,2,48,0,0,2021-09-22T00:00:00.000Z
year,איסלנד,כתום,2,6693,49,0.73,2021-09-22T00:00:00.000Z
year,גינאה החדשה,כתום,2,3,0,0,2021-09-22T00:00:00.000Z
year,פולין,צהוב,3,16795,92,0.55,2021-09-22T00:00:00.000Z
year,מצרים,כתום,2,88368,538,0.61,2021-09-22T00:00:00.000Z
LastMonth,שוויץ,כתום,2,6274,30,0.48,2021-09-22T00:00:00.000Z
LastMonth,מאלי,כתום,2,54,1,1.85,2021-09-22T00:00:00.000Z
UpToNow,סוריה,כתום,2,506,0,0,2021-09-22T00:00:00.000Z
LastMonth,ליבריה,כתום,2,7,0,0,2021-09-22T00:00:00.000Z
UpToNow,פיליפינים,כתום,2,1423,18,1.26,2021-09-22T00:00:00.000Z
LastMonth,סינגפור,כתום,2,73,1,1.37,2021-09-22T00:00:00.000Z
UpToNow,סורינם,כתום,2,4,0,0,2021-09-22T00:00:00.000Z
month3,קוסטה ריקה,כתום,2,1086,27,2.49,2021-09-22T00:00:00.000Z
UpToNow,ארגנטינה,כתום,2,807,4,0.5,2021-09-22T00:00:00.000Z
month3,ניקרגואה,כתום,2,19,0,0,2021-09-22T00:00:00.000Z
UpToNow,אלבניה,כתום,2,1451,6,0.41,2021-09-22T00:00:00.000Z
month3,הונג קונג,צהוב,3,300,2,0.67,2021-09-22T00:00:00.000Z
month3,קולומביה,כתום,2,437,3,0.69,2021-09-22T00:00:00.000Z
month3,אנדורה,כתום,2,17,0,0,2021-09-22T00:00:00.000Z
month6,שוודיה,כתום,2,1940,7,0.36,2021-09-22T00:00:00.000Z
month6,איסלנד,כתום,2,6693,49,0.73,2021-09-22T00:00:00.000Z
month6,הונדורס,כתום,2,60,0,0,2021-09-22T00:00:00.000Z
month6,בחריין,צהוב,3,91,0,0,2021-09-22T00:00:00.000Z
month6,מרוקו,כתום,2,1738,59,3.39,2021-09-22T00:00:00.000Z
month6,ניגר,כתום,2,12,0,0,2021-09-22T00:00:00.000Z
year,סודן,כתום,2,7,0,0,2021-09-22T00:00:00.000Z
year,דרום אפריקה,כתום,2,1339,12,0.9,2021-09-22T00:00:00.000Z
year,פיליפינים,כתום,2,1423,18,1.26,2021-09-22T00:00:00.000Z
year,גיברלטר,כתום,2,92,0,0,2021-09-22T00:00:00.000Z
year,הונגריה,כתום,2,27617,198,0.72,2021-09-22T00:00:00.000Z
LastMonth,ליטא,כתום,2,906,2,0.22,2021-09-22T00:00:00.000Z
year,אינדונזיה,כתום,2,48,0,0,2021-09-22T00:00:00.000Z
LastMonth,גיבוטי,כתום,2,1,0,0,2021-09-22T00:00:00.000Z
UpToNow,סמואה,כתום,2,1,0,0,2021-09-22T00:00:00.000Z
LastMonth,סלובקיה,צהוב,3,646,4,0.62,2021-09-22T00:00:00.000Z
UpToNow,מולדובה,כתום,2,10648,158,1.48,2021-09-22T00:00:00.000Z
LastMonth,אוסטריה,צהוב,3,17181,115,0.67,2021-09-22T00:00:00.000Z
UpToNow,קפריסין,צהוב,3,46321,234,0.51,2021-09-22T00:00:00.000Z
LastMonth,איטליה,כתום,2,10450,25,0.24,2021-09-22T00:00:00.000Z
UpToNow,טובלו,כתום,2,1,0,0,2021-09-22T00:00:00.000Z
month3,גרנדה,כתום,2,15,0,0,2021-09-22T00:00:00.000Z
UpToNow,רוסיה,כתום,2,20978,215,1.02,2021-09-22T00:00:00.000Z
month3,מקסיקו,אדום,1,412,8,1.94,2021-09-22T00:00:00.000Z
UpToNow,סלובניה,כתום,2,1478,6,0.41,2021-09-22T00:00:00.000Z
month3,איי קיימן,כתום,2,2,0,0,2021-09-22T00:00:00.000Z
month3,ליבריה,כתום,2,17,0,0,2021-09-22T00:00:00.000Z
month3,מקדוניה,כתום,2,108,1,0.93,2021-09-22T00:00:00.000Z
month6,קטר,כתום,2,98,0,0,2021-09-22T00:00:00.000Z
month6,דרום אפריקה,כתום,2,1339,12,0.9,2021-09-22T00:00:00.000Z
month6,לטביה,כתום,2,1778,3,0.17,2021-09-22T00:00:00.000Z
month6,אורגוואי,צהוב,3,367,3,0.82,2021-09-22T00:00:00.000Z
month6,סרביה,כתום,2,4506,43,0.95,2021-09-22T00:00:00.000Z
month6,פאפואה,כתום,2,13,0,0,2021-09-22T00:00:00.000Z
year,גמייקה,כתום,2,35,1,2.86,2021-09-22T00:00:00.000Z
year,צאד,כתום,2,14,0,0,2021-09-22T00:00:00.000Z
year,טג'יקיסטאן,כתום,2,60,0,0,2021-09-22T00:00:00.000Z
year,צ'ילה,כתום,2,219,0,0,2021-09-22T00:00:00.000Z
year,מרוקו,כתום,2,1738,59,3.39,2021-09-22T00:00:00.000Z
LastMonth,קובה,כתום,2,9,1,11.11,2021-09-22T00:00:00.000Z
year,ניגר,כתום,2,12,0,0,2021-09-22T00:00:00.000Z
LastMonth,סוריה,כתום,2,66,0,0,2021-09-22T00:00:00.000Z
UpToNow,טנזניה,כתום,2,2820,53,1.88,2021-09-22T00:00:00.000Z
LastMonth,בולגריה,אדום,1,1066,16,1.5,2021-09-22T00:00:00.000Z
UpToNow,איי מרשל,כתום,2,1,0,0,2021-09-22T00:00:00.000Z
LastMonth,ארגנטינה,כתום,2,284,2,0.7,2021-09-22T00:00:00.000Z
UpToNow,טונגה,כתום,2,2,0,0,2021-09-22T00:00:00.000Z
month3,דרום סודאן,כתום,2,25,0,0,2021-09-22T00:00:00.000Z
UpToNow,בחריין,צהוב,3,91,0,0,2021-09-22T00:00:00.000Z
month3,ונצואלה,כתום,2,133,3,2.26,2021-09-22T00:00:00.000Z
UpToNow,זימבאבווה,כתום,2,76,0,0,2021-09-22T00:00:00.000Z
month3,ראוניון,כתום,2,3,0,0,2021-09-22T00:00:00.000Z
UpToNow,סינגפור,כתום,2,397,2,0.5,2021-09-22T00:00:00.000Z
month3,בולגריה,אדום,1,24863,480,1.93,2021-09-22T00:00:00.000Z
month3,אוסטריה,צהוב,3,42291,219,0.52,2021-09-22T00:00:00.000Z
month3,צכיה,צהוב,3,22182,183,0.82,2021-09-22T00:00:00.000Z
month6,סמואה,כתום,2,1,0,0,2021-09-22T00:00:00.000Z
month6,ירדן,כתום,2,28030,156,0.56,2021-09-22T00:00:00.000Z
month6,ברמודה,כתום,2,5,0,0,2021-09-22T00:00:00.000Z
month6,סורינם,כתום,2,4,0,0,2021-09-22T00:00:00.000Z
month6,ארגנטינה,כתום,2,807,4,0.5,2021-09-22T00:00:00.000Z
month6,אריתראה,כתום,2,3,0,0,2021-09-22T00:00:00.000Z
year,טנזניה,כתום,2,2812,53,1.88,2021-09-22T00:00:00.000Z
year,סוריה,כתום,2,506,0,0,2021-09-22T00:00:00.000Z
year,איי פיגי,כתום,2,4,0,0,2021-09-22T00:00:00.000Z
year,אבחזיסטאן,כתום,2,40,0,0,2021-09-22T00:00:00.000Z
year,סרביה,כתום,2,4506,43,0.95,2021-09-22T00:00:00.000Z
LastMonth,אוקראינה,כתום,2,34538,3397,9.84,2021-09-22T00:00:00.000Z
year,פאפואה,כתום,2,13,0,0,2021-09-22T00:00:00.000Z
LastMonth,ניקרגואה,כתום,2,7,0,0,2021-09-22T00:00:00.000Z
UpToNow,ליטא,כתום,2,2991,10,0.33,2021-09-22T00:00:00.000Z
LastMonth,גאנה,כתום,2,89,0,0,2021-09-22T00:00:00.000Z
UpToNow,ויטנאם,כתום,2,67,0,0,2021-09-22T00:00:00.000Z
LastMonth,טיוואן,צהוב,3,23,0,0,2021-09-22T00:00:00.000Z
UpToNow,גאורגיה,כתום,2,46982,287,0.61,2021-09-22T00:00:00.000Z
UpToNow,צ'ילה,כתום,2,219,0,0,2021-09-22T00:00:00.000Z
month3,איי מרשל,כתום,2,1,0,0,2021-09-22T00:00:00.000Z
UpToNow,פרגוואי,כתום,2,150,1,0.67,2021-09-22T00:00:00.000Z
month3,בהמס,כתום,2,31,0,0,2021-09-22T00:00:00.000Z
UpToNow,האיטי,כתום,2,3,0,0,2021-09-22T00:00:00.000Z
month3,גאנה,כתום,2,324,6,1.85,2021-09-22T00:00:00.000Z
month3,קונגו,כתום,2,18,1,5.56,2021-09-22T00:00:00.000Z
month3,סינגפור,כתום,2,281,2,0.71,2021-09-22T00:00:00.000Z
month6,עומן,כתום,2,9,0,0,2021-09-22T00:00:00.000Z
month6,מלדיבים,כתום,2,3618,24,0.66,2021-09-22T00:00:00.000Z
month6,איי הבתולה,כתום,2,6,0,0,2021-09-22T00:00:00.000Z
month6,דומיניקה,כתום,2,28,0,0,2021-09-22T00:00:00.000Z
month6,פרגוואי,כתום,2,150,1,0.67,2021-09-22T00:00:00.000Z
month6,אתיופיה,כתום,2,3074,31,1.01,2021-09-22T00:00:00.000Z
year,אל סלבדור,כתום,2,32,0,0,2021-09-22T00:00:00.000Z
year,חוף השנהב,כתום,2,201,4,1.99,2021-09-22T00:00:00.000Z
year,אסטוניה,כתום,2,686,5,0.73,2021-09-22T00:00:00.000Z
year,מלאווי,כתום,2,208,0,0,2021-09-22T00:00:00.000Z
year,ארגנטינה,כתום,2,807,4,0.5,2021-09-22T00:00:00.000Z
LastMonth,טנזניה,כתום,2,466,1,0.21,2021-09-22T00:00:00.000Z
year,אריתראה,כתום,2,3,0,0,2021-09-22T00:00:00.000Z
LastMonth,קפריסין,צהוב,3,4733,25,0.53,2021-09-22T00:00:00.000Z
UpToNow,אוקראינה,כתום,2,72811,3612,4.96,2021-09-22T00:00:00.000Z
LastMonth,טוגו,כתום,2,22,0,0,2021-09-22T00:00:00.000Z
UpToNow,ניקרגואה,כתום,2,20,0,0,2021-09-22T00:00:00.000Z
LastMonth,אנדורה,כתום,2,3,0,0,2021-09-22T00:00:00.000Z
UpToNow,תימן,כתום,2,7,0,0,2021-09-22T00:00:00.000Z
month3,סודן,כתום,2,6,0,0,2021-09-22T00:00:00.000Z
UpToNow,אוזבקיסטן,כתום,2,1970,103,5.23,2021-09-22T00:00:00.000Z
month3,גיבוטי,כתום,2,1,0,0,2021-09-22T00:00:00.000Z
UpToNow,אינדונזיה,כתום,2,48,0,0,2021-09-22T00:00:00.000Z
month3,טונגה,כתום,2,2,0,0,2021-09-22T00:00:00.000Z
month3,טוגו,כתום,2,50,0,0,2021-09-22T00:00:00.000Z
month3,מאוריציוס,כתום,2,28,0,0,2021-09-22T00:00:00.000Z
month3,כווית,כתום,2,2,0,0,2021-09-22T00:00:00.000Z
month6,אל סלבדור,כתום,2,32,0,0,2021-09-22T00:00:00.000Z
month6,ניקרגואה,כתום,2,20,0,0,2021-09-22T00:00:00.000Z
month6,לוכסמבורג,כתום,2,170,0,0,2021-09-22T00:00:00.000Z
month6,אוזבקיסטן,כתום,2,1970,103,5.23,2021-09-22T00:00:00.000Z
month6,דרום אמריקה,כתום,2,74,1,1.35,2021-09-22T00:00:00.000Z
year,מזרח טימור,כתום,2,2,0,0,2021-09-22T00:00:00.000Z
year,זמביה,כתום,2,208,1,0.48,2021-09-22T00:00:00.000Z
year,פורטו ריקו,כתום,2,29,0,0,2021-09-22T00:00:00.000Z
year,הונג קונג,צהוב,3,354,2,0.56,2021-09-22T00:00:00.000Z
year,ארצות הברית,כתום,2,242813,1408,0.58,2021-09-22T00:00:00.000Z
year,פרגוואי,כתום,2,150,1,0.67,2021-09-22T00:00:00.000Z
LastMonth,גרנדה,כתום,2,2,0,0,2021-09-22T00:00:00.000Z
year,אתיופיה,כתום,2,3074,31,1.01,2021-09-22T00:00:00.000Z
LastMonth,יפן,כתום,2,150,1,0.67,2021-09-22T00:00:00.000Z
UpToNow,ניו זילנד,צהוב,3,80,1,1.25,2021-09-22T00:00:00.000Z
LastMonth,בורונדי,כתום,2,2,0,0,2021-09-22T00:00:00.000Z
UpToNow,מקסיקו,אדום,1,918,13,1.42,2021-09-22T00:00:00.000Z
LastMonth,ניגר,כתום,2,6,0,0,2021-09-22T00:00:00.000Z
UpToNow,סלובקיה,צהוב,3,695,4,0.58,2021-09-22T00:00:00.000Z
month3,תוניסיה,כתום,2,74,11,14.86,2021-09-22T00:00:00.000Z
UpToNow,אפגניסטן,כתום,2,5,0,0,2021-09-22T00:00:00.000Z
month3,בלגיה,כתום,2,8530,45,0.53,2021-09-22T00:00:00.000Z
UpToNow,גווטאמלה,כתום,2,184,10,5.43,2021-09-22T00:00:00.000Z
month3,איי הבתולה,כתום,2,2,0,0,2021-09-22T00:00:00.000Z
month3,מלאווי,כתום,2,200,0,0,2021-09-22T00:00:00.000Z
month3,טיוואן,צהוב,3,67,0,0,2021-09-22T00:00:00.000Z
month6,סווזילנד,כתום,2,10,0,0,2021-09-22T00:00:00.000Z
month6,זמביה,כתום,2,208,1,0.48,2021-09-22T00:00:00.000Z
month6,מקסיקו,אדום,1,918,13,1.42,2021-09-22T00:00:00.000Z
month6,ברוניי,כתום,2,1,0,0,2021-09-22T00:00:00.000Z
month6,קולומביה,כתום,2,614,6,0.98,2021-09-22T00:00:00.000Z
month6,יוון,כתום,2,172868,1039,0.6,2021-09-22T00:00:00.000Z
year,ליטא,כתום,2,2991,10,0.33,2021-09-22T00:00:00.000Z
year,פנמה,כתום,2,921,6,0.65,2021-09-22T00:00:00.000Z
year,רואנדה,כתום,2,279,2,0.72,2021-09-22T00:00:00.000Z
year,איי קיימן,כתום,2,2,0,0,2021-09-22T00:00:00.000Z
year,דרום אמריקה,כתום,2,74,1,1.35,2021-09-22T00:00:00.000Z
LastMonth,פנמה,כתום,2,240,5,2.08,2021-09-22T00:00:00.000Z
UpToNow,סווזילנד,כתום,2,10,0,0,2021-09-22T00:00:00.000Z
LastMonth,ספרד,כתום,2,2341,9,0.38,2021-09-22T00:00:00.000Z
UpToNow,קניה,כתום,2,872,16,1.83,2021-09-22T00:00:00.000Z
LastMonth,הונגריה,כתום,2,14439,143,0.99,2021-09-22T00:00:00.000Z
UpToNow,הונדורס,כתום,2,60,0,0,2021-09-22T00:00:00.000Z
LastMonth,פאפואה,כתום,2,5,0,0,2021-09-22T00:00:00.000Z
UpToNow,גיברלטר,כתום,2,92,0,0,2021-09-22T00:00:00.000Z
month3,בליז,כתום,2,13,1,7.69,2021-09-22T00:00:00.000Z
UpToNow,תורכיה,אדום,1,96784,1413,1.46,2021-09-22T00:00:00.000Z
month3,חוף השנהב,כתום,2,111,4,3.6,2021-09-22T00:00:00.000Z
UpToNow,פאפואה,כתום,2,13,0,0,2021-09-22T00:00:00.000Z
month3,לוכסמבורג,כתום,2,136,0,0,2021-09-22T00:00:00.000Z
month3,ארצות הברית,כתום,2,170650,1378,0.81,2021-09-22T00:00:00.000Z
month3,בילורוסיה,כתום,2,4253,37,0.87,2021-09-22T00:00:00.000Z
month6,ברבדוס,כתום,2,3,0,0,2021-09-22T00:00:00.000Z
month6,פנמה,כתום,2,921,6,0.65,2021-09-22T00:00:00.000Z
month6,גינאה החדשה,כתום,2,3,0,0,2021-09-22T00:00:00.000Z
month6,פולין,צהוב,3,16795,92,0.55,2021-09-22T00:00:00.000Z
month6,ליבריה,כתום,2,22,0,0,2021-09-22T00:00:00.000Z
month6,צרפת,כתום,2,76274,397,0.52,2021-09-22T00:00:00.000Z
year,קובה,כתום,2,40,1,2.5,2021-09-22T00:00:00.000Z
year,קנדה,כתום,2,11746,24,0.2,2021-09-22T00:00:00.000Z
year,סט וינסנט,כתום,2,9,1,11.11,2021-09-22T00:00:00.000Z
year,בולגריה,אדום,1,33889,488,1.44,2021-09-22T00:00:00.000Z
year,קולומביה,כתום,2,614,6,0.98,2021-09-22T00:00:00.000Z
LastMonth,לבנון,כתום,2,12,0,0,2021-09-22T00:00:00.000Z
year,יוון,כתום,2,172868,1039,0.6,2021-09-22T00:00:00.000Z
LastMonth,קוסובו,כתום,2,22,0,0,2021-09-22T00:00:00.000Z
UpToNow,קטר,כתום,2,98,0,0,2021-09-22T00:00:00.000Z
LastMonth,סומליה,כתום,2,2,0,0,2021-09-22T00:00:00.000Z
UpToNow,גרנדה,כתום,2,22,0,0,2021-09-22T00:00:00.000Z
LastMonth,רוסיה,כתום,2,6918,64,0.93,2021-09-22T00:00:00.000Z
UpToNow,חוף השנהב,כתום,2,201,4,1.99,2021-09-22T00:00:00.000Z
LastMonth,איי קוק,כתום,2,2,0,0,2021-09-22T00:00:00.000Z
UpToNow,אוגנדה,כתום,2,302,6,1.99,2021-09-22T00:00:00.000Z
month3,ניו זילנד,צהוב,3,54,1,1.85,2021-09-22T00:00:00.000Z
UpToNow,ברזיל,אדום,1,803,5,0.62,2021-09-22T00:00:00.000Z
month3,פורטו ריקו,כתום,2,19,0,0,2021-09-22T00:00:00.000Z
UpToNow,מקדוניה,כתום,2,143,1,0.7,2021-09-22T00:00:00.000Z
month3,סלובקיה,צהוב,3,694,4,0.58,2021-09-22T00:00:00.000Z
month3,מקאו,כתום,2,12,0,0,2021-09-22T00:00:00.000Z
month3,סנגל,כתום,2,49,0,0,2021-09-22T00:00:00.000Z
month6,דנמרק,כתום,2,3200,11,0.34,2021-09-22T00:00:00.000Z
month6,קנדה,כתום,2,11746,24,0.2,2021-09-22T00:00:00.000Z
month6,פיליפינים,כתום,2,1423,18,1.26,2021-09-22T00:00:00.000Z
month6,גיברלטר,כתום,2,92,0,0,2021-09-22T00:00:00.000Z
month6,אוסטריה,צהוב,3,46472,219,0.47,2021-09-22T00:00:00.000Z
month6,בוטסואנה,כתום,2,124,0,0,2021-09-22T00:00:00.000Z
year,אוקראינה,כתום,2,72725,3612,4.97,2021-09-22T00:00:00.000Z
year,קלדוניה החדשה,כתום,2,3,0,0,2021-09-22T00:00:00.000Z
year,בוליביה,כתום,2,85,0,0,2021-09-22T00:00:00.000Z
year,גאנה,כתום,2,514,6,1.17,2021-09-22T00:00:00.000Z
year,ליבריה,כתום,2,22,0,0,2021-09-22T00:00:00.000Z
LastMonth,סין,צהוב,3,413,0,0,2021-09-22T00:00:00.000Z
year,צרפת,כתום,2,76274,397,0.52,2021-09-22T00:00:00.000Z
LastMonth,ויטנאם,כתום,2,11,0,0,2021-09-22T00:00:00.000Z
UpToNow,ערב הסעודית,כתום,2,168,1,0.6,2021-09-22T00:00:00.000Z
LastMonth,פולין,צהוב,3,5377,54,1,2021-09-22T00:00:00.000Z
UpToNow,איסלנד,כתום,2,6693,49,0.73,2021-09-22T00:00:00.000Z
LastMonth,תורכיה,אדום,1,1825,38,2.08,2021-09-22T00:00:00.000Z
UpToNow,בוליביה,כתום,2,85,0,0,2021-09-22T00:00:00.000Z
month3,מזרח טימור,כתום,2,2,0,0,2021-09-22T00:00:00.000Z
UpToNow,לסוטו,כתום,2,13,0,0,2021-09-22T00:00:00.000Z
month3,מרטיניק,כתום,2,2,0,0,2021-09-22T00:00:00.000Z
UpToNow,סרביה,כתום,2,4506,43,0.95,2021-09-22T00:00:00.000Z
month3,רואנדה,כתום,2,144,0,0,2021-09-22T00:00:00.000Z
UpToNow,איי סיישל,כתום,2,4265,10,0.23,2021-09-22T00:00:00.000Z
month3,מדגסקר,כתום,2,2,0,0,2021-09-22T00:00:00.000Z
month3,רוסיה,כתום,2,12892,150,1.16,2021-09-22T00:00:00.000Z
month3,קזחסטאן,כתום,2,583,25,4.29,2021-09-22T00:00:00.000Z
month6,סן מרינו,כתום,2,7,0,0,2021-09-22T00:00:00.000Z
month6,צאד,כתום,2,14,0,0,2021-09-22T00:00:00.000Z
month6,טג'יקיסטאן,כתום,2,60,0,0,2021-09-22T00:00:00.000Z
month6,צ'ילה,כתום,2,219,0,0,2021-09-22T00:00:00.000Z
month6,קונגו,כתום,2,31,2,6.45,2021-09-22T00:00:00.000Z
month6,גואם,כתום,2,1,0,0,2021-09-22T00:00:00.000Z
year,ערב הסעודית,כתום,2,168,1,0.6,2021-09-22T00:00:00.000Z
year,ויטנאם,כתום,2,67,0,0,2021-09-22T00:00:00.000Z
year,זאיר,כתום,2,130,1,0.77,2021-09-22T00:00:00.000Z
year,גויאנה,כתום,2,5,0,0,2021-09-22T00:00:00.000Z
