city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
תל אביב - יפו,27155,433,282,34066,9
פתח תקווה,22188,240,173,12665,10
נתניה,17372,217,152,11084,10
ראשון לציון,15173,166,110,11535,7
כפר סבא,4478,162,93,8559,17
כפר יונה,1629,150,83,3515,62
חולון,14844,129,90,6738,7
פרדס חנה-כרכור,2606,119,87,4883,28
ירושלים,130681,109,81,20483,1
מודיעין-מכבים-רעות,5109,102,63,6378,11
יהוד,2063,99,55,3908,34
הרצליה,4503,96,54,7330,10
הוד השרון,2951,95,44,6250,15
שערי תקווה,463,91,41,1984,161
אשדוד,25774,88,81,6902,4
רמת גן,8037,82,65,7844,5
רמלה,9699,80,49,2645,10
רעננה,4035,77,55,6539,10
חיפה,16799,76,45,9333,3
באר שבע,15417,73,60,6298,4
חדרה,6974,73,50,3383,8
רחובות,11463,70,45,5259,5
מעלה אדומים,3981,66,42,2027,18
קרית אונו,1875,56,26,3009,15
ראש העין,5514,52,38,3299,8
גבעתיים,2115,47,38,3007,8
בת ים,9758,43,31,4197,3
צופים,213,42, 11-14 ,714,175
יבנה,4376,41,28,1865,8
רמת השרון,2026,39,23,4222,9
גני תקווה,1386,35,22,1742,17
נס ציונה,2515,35,24,2403,8
קדימה-צורן,1203,32,20,1401,15
אשקלון,11925,31,19,4251,2
חריש,1583,31, 11-14 ,965,15
אור יהודה,4427,31,23,1388,9
אורנית,402,26,  6-10  ,1339,29
לוד,8740,24,17,2226,3
באר יעקב,2307,23, 11-14 ,1100,9
נהריה,3350,20,15,1388,3
גדרה,1861,20, 11-14 ,1020,8
שוהם,1128,18, 11-14 ,2309,9
כוכב יאיר,447,17,  6-10  ,651,19
קרני שומרון,750,17, 11-14 ,1013,18
קרית ים,2378,17, 11-14 ,1737,4
גן יבנה,1678,16,15,873,7
עפולה,3821,16, 11-14 ,1178,3
קרית מוצקין,2388,16,  6-10  ,1633,3
כעביה-טבאש-חג'אג'רה,578, קטן מ-15 ,  0  ,79,3
צור יצחק,247, קטן מ-15 ,  6-10  ,555,18
דאלית אל-כרמל,2318, קטן מ-15 ,  1-5  ,260,4
מג'ד אל-כרום,2204, קטן מ-15 ,  1-5  ,265,1
טייבה,4634, קטן מ-15 ,  1-5  ,1401,2
מסעודין אל-עזאזמה,123, קטן מ-15 ,  0  ,59,1
אלעזר,193, קטן מ-15 ,  1-5  ,92,8
אפרת,1078, קטן מ-15 ,  6-10  ,518,8
אחוזת ברק,127, קטן מ-15 ,  1-5  ,85,4
עלי זהב,289, קטן מ-15 ,  6-10  ,240,27
ג'סר א-זרקא,980, קטן מ-15 ,  0  ,241,1
