gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,חודש אחרון,1514,3,0,0,2,1.1,3,0.4,107,3.3
זכר,0-9,6 חודשים,54380,5.7,0,0,8,0.9,26,0.6,798,4.4
זכר,0-9,שנה,345916,9.8,5,0.1,25,1,82,0.6,2226,5.1
זכר,0-9,3 חודשים,22078,4.6,0,0,5,1.1,9,0.3,479,4
זכר,0-9,מתחילת קורונה,441241,9.6,7,0.1,34,0.5,124,0.4,3264,3.7
נקבה,0-9,6 חודשים,44893,4.7,0,0,3,0.3,13,0.3,631,3.4
נקבה,0-9,מתחילת קורונה,362228,7.9,5,0,17,0.3,78,0.2,2640,3
נקבה,0-9,שנה,280743,8,2,0,10,0.4,53,0.4,1789,4.1
נקבה,0-9,חודש אחרון,1522,3.1,0,0,1,0.6,1,0.1,86,2.7
נקבה,0-9,3 חודשים,19164,4,0,0,1,0.2,9,0.3,378,3.1
זכר,10-19,חודש אחרון,1248,2.5,0,0,1,0.6,1,0.1,25,0.8
זכר,10-19,6 חודשים,47314,4.9,0,0,2,0.2,6,0.1,170,0.9
זכר,10-19,שנה,320595,9.1,5,0.1,16,0.6,41,0.3,571,1.3
זכר,10-19,3 חודשים,19303,4,0,0,1,0.2,4,0.1,107,0.9
זכר,10-19,מתחילת קורונה,438875,9.6,7,0.1,25,0.4,82,0.3,1080,1.2
נקבה,10-19,חודש אחרון,1582,3.2,0,0,0,0,0,0,22,0.7
נקבה,10-19,6 חודשים,48939,5.1,1,0.1,3,0.3,9,0.2,190,1
נקבה,10-19,שנה,322567,9.1,4,0.1,15,0.6,32,0.3,634,1.5
נקבה,10-19,3 חודשים,20315,4.2,0,0,0,0,4,0.1,122,1
נקבה,10-19,מתחילת קורונה,428525,9.3,8,0.1,23,0.4,81,0.3,1215,1.4
זכר,20-29,3 חודשים,21686,4.5,1,0.1,3,0.7,8,0.3,142,1.2
זכר,20-29,6 חודשים,46579,4.9,2,0.2,7,0.8,16,0.4,233,1.3
זכר,20-29,מתחילת קורונה,268250,5.9,25,0.2,57,0.9,250,0.8,1666,1.9
זכר,20-29,חודש אחרון,2093,4.2,0,0,1,0.6,2,0.3,36,1.1
זכר,20-29,שנה,182909,5.2,6,0.1,23,0.9,85,0.7,666,1.5
נקבה,20-29,מתחילת קורונה,380298,8.3,22,0.2,62,1,284,0.9,5408,6.2
נקבה,20-29,6 חודשים,67080,7,0,0,6,0.7,17,0.4,810,4.4
נקבה,20-29,שנה,278848,7.9,8,0.2,22,0.9,95,0.7,2768,6.4
נקבה,20-29,חודש אחרון,3095,6.2,0,0,2,1.1,6,0.8,107,3.3
נקבה,20-29,3 חודשים,30018,6.2,0,0,6,1.4,14,0.5,516,4.3
זכר,30-39,6 חודשים,57785,6,4,0.3,19,2.1,29,0.7,300,1.6
זכר,30-39,מתחילת קורונה,268235,5.9,53,0.5,107,1.7,642,2,2349,2.7
זכר,30-39,שנה,201546,5.7,21,0.5,48,1.9,193,1.5,917,2.1
זכר,30-39,חודש אחרון,2619,5.3,0,0,2,1.1,5,0.7,34,1.1
זכר,30-39,3 חודשים,27008,5.6,0,0,4,0.9,14,0.5,180,1.5
נקבה,30-39,חודש אחרון,3562,7.2,1,0.6,3,1.7,3,0.4,101,3.2
נקבה,30-39,6 חודשים,79221,8.3,4,0.3,17,1.9,23,0.5,850,4.6
נקבה,30-39,שנה,306576,8.7,16,0.4,39,1.6,178,1.4,2817,6.5
נקבה,30-39,3 חודשים,37077,7.7,2,0.3,9,2,8,0.3,507,4.2
נקבה,30-39,מתחילת קורונה,387237,8.4,40,0.3,112,1.7,599,1.9,5471,6.2
זכר,40-49,3 חודשים,26120,5.4,5,0.7,10,2.3,32,1.1,248,2.1
זכר,40-49,6 חודשים,54975,5.7,9,0.7,22,2.5,56,1.3,382,2.1
זכר,40-49,מתחילת קורונה,242795,5.3,125,1.1,270,4.2,1432,4.5,3729,4.3
זכר,40-49,חודש אחרון,2624,5.3,1,0.6,3,1.7,5,0.7,63,2
זכר,40-49,שנה,186253,5.3,52,1.2,99,4,405,3.2,1257,2.9
נקבה,40-49,חודש אחרון,3750,7.5,1,0.6,2,1.1,5,0.7,56,1.7
נקבה,40-49,6 חודשים,79935,8.3,6,0.5,12,1.4,37,0.8,397,2.2
נקבה,40-49,שנה,278593,7.9,25,0.6,50,2,287,2.2,1410,3.2
נקבה,40-49,3 חודשים,38387,8,4,0.5,6,1.4,22,0.8,242,2
נקבה,40-49,מתחילת קורונה,348108,7.6,80,0.7,143,2.2,983,3.1,3696,4.2
זכר,50-59,6 חודשים,45884,4.8,28,2.2,55,6.2,128,2.9,667,3.6
זכר,50-59,שנה,129537,3.7,134,3,196,7.8,654,5.1,1852,4.3
זכר,50-59,חודש אחרון,2465,5,3,1.7,13,7.2,27,3.6,109,3.4
זכר,50-59,3 חודשים,23778,4.9,9,1.2,20,4.5,77,2.7,403,3.4
זכר,50-59,מתחילת קורונה,170283,3.7,398,3.4,566,8.8,2299,7.3,5153,5.9
נקבה,50-59,חודש אחרון,3904,7.8,2,1.1,8,4.4,14,1.9,87,2.7
נקבה,50-59,6 חודשים,72019,7.5,12,0.9,23,2.6,91,2.1,480,2.6
נקבה,50-59,שנה,195807,5.6,70,1.6,106,4.2,467,3.6,1473,3.4
נקבה,50-59,3 חודשים,37422,7.8,5,0.7,14,3.2,56,2,311,2.6
נקבה,50-59,מתחילת קורונה,244295,5.3,204,1.8,265,4.1,1624,5.1,4109,4.7
זכר,60-69,3 חודשים,27245,5.7,38,5.1,64,14.4,228,8,859,7.1
זכר,60-69,6 חודשים,46967,4.9,77,5.9,131,14.8,360,8.3,1346,7.4
זכר,60-69,מתחילת קורונה,131538,2.9,1035,8.9,988,15.3,3490,11,7212,8.2
זכר,60-69,חודש אחרון,3054,6.1,5,2.8,26,14.4,60,8.1,226,7
זכר,60-69,שנה,103569,2.9,338,7.5,316,12.6,1161,9.1,3071,7.1
נקבה,60-69,6 חודשים,69017,7.2,40,3.1,59,6.7,219,5,1022,5.6
נקבה,60-69,שנה,147203,4.2,227,5,204,8.2,853,6.7,2366,5.4
נקבה,60-69,חודש אחרון,4473,9,5,2.8,10,5.6,34,4.6,179,5.6
נקבה,60-69,3 חודשים,39401,8.2,12,1.6,26,5.9,144,5,666,5.5
נקבה,60-69,מתחילת קורונה,177323,3.9,570,4.9,527,8.2,2354,7.4,5342,6.1
זכר,70-79,חודש אחרון,3216,6.5,20,11.2,27,15,116,15.6,424,13.2
זכר,70-79,6 חודשים,41747,4.4,177,13.6,156,17.6,630,14.4,2158,11.8
זכר,70-79,שנה,72653,2.1,599,13.3,390,15.6,1660,13,4252,9.8
זכר,70-79,3 חודשים,26295,5.5,96,12.9,80,18.1,411,14.4,1454,12.1
זכר,70-79,מתחילת קורונה,86989,1.9,1739,15,1100,17,4070,12.8,8236,9.4
נקבה,70-79,חודש אחרון,4202,8.4,15,8.4,21,11.7,80,10.8,322,10
נקבה,70-79,6 חודשים,52675,5.5,123,9.5,95,10.7,477,10.9,1746,9.5
נקבה,70-79,שנה,90312,2.6,458,10.2,273,10.9,1322,10.3,3539,8.1
נקבה,70-79,3 חודשים,33357,6.9,69,9.3,49,11.1,316,11.1,1174,9.8
נקבה,70-79,מתחילת קורונה,105924,2.3,1110,9.6,627,9.7,3086,9.7,6711,7.7
זכר,80-89,6 חודשים,16585,1.7,233,18,120,13.6,731,16.8,2102,11.5
זכר,80-89,מתחילת קורונה,34201,0.7,2044,17.6,701,10.8,3523,11.1,6962,8
זכר,80-89,שנה,27765,0.8,796,17.6,292,11.7,1731,13.5,4101,9.4
זכר,80-89,חודש אחרון,1477,3,32,18,29,16.1,139,18.7,441,13.8
זכר,80-89,3 חודשים,11022,2.3,133,17.9,63,14.2,490,17.2,1467,12.2
נקבה,80-89,חודש אחרון,2286,4.6,33,18.5,18,10,128,17.3,444,13.8
נקבה,80-89,6 חודשים,22322,2.3,218,16.8,81,9.2,706,16.2,2201,12
נקבה,80-89,שנה,38255,1.1,763,16.9,224,9,1794,14,4333,10
נקבה,80-89,3 חודשים,15160,3.1,136,18.3,43,9.7,479,16.8,1521,12.7
נקבה,80-89,מתחילת קורונה,47223,1,1885,16.2,519,8,3617,11.4,7519,8.6
זכר,90+,חודש אחרון,331,0.7,29,16.3,5,2.8,46,6.2,132,4.1
זכר,90+,6 חודשים,3212,0.3,169,13,31,3.5,323,7.4,738,4
זכר,90+,שנה,5712,0.2,440,9.8,74,3,693,5.4,1423,3.3
זכר,90+,3 חודשים,2148,0.4,107,14.4,19,4.3,201,7,488,4.1
זכר,90+,מתחילת קורונה,7295,0.2,980,8.4,161,2.5,1230,3.9,2303,2.6
נקבה,90+,6 חודשים,6174,0.6,194,15,34,3.8,466,10.7,1082,5.9
נקבה,90+,מתחילת קורונה,14204,0.3,1277,11,158,2.4,1843,5.8,3481,4
נקבה,90+,שנה,10892,0.3,541,12,78,3.1,1014,7.9,2071,4.8
נקבה,90+,חודש אחרון,729,1.5,31,17.4,6,3.3,67,9,205,6.4
נקבה,90+,3 חודשים,4310,0.9,126,17,20,4.5,331,11.6,752,6.3
