section,female,male,period
0-9,"{'amount': 3, 'percentage': 0.3}","{'amount': 9, 'percentage': 1}",6 חודשים
0-9,"{'amount': 1, 'percentage': 0.2}","{'amount': 5, 'percentage': 1.1}",3 חודשים
0-9,"{'amount': 17, 'percentage': 0.3}","{'amount': 34, 'percentage': 0.5}",מתחילת קורונה
0-9,"{'amount': 10, 'percentage': 0.4}","{'amount': 25, 'percentage': 1}",שנה
0-9,"{'amount': 1, 'percentage': 0.5}","{'amount': 2, 'percentage': 1.1}",חודש אחרון
10-19,"{'amount': 3, 'percentage': 0.3}","{'amount': 2, 'percentage': 0.2}",6 חודשים
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.2}",3 חודשים
10-19,"{'amount': 15, 'percentage': 0.6}","{'amount': 16, 'percentage': 0.6}",שנה
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.5}",חודש אחרון
10-19,"{'amount': 23, 'percentage': 0.4}","{'amount': 25, 'percentage': 0.4}",מתחילת קורונה
20-29,"{'amount': 2, 'percentage': 1.1}","{'amount': 1, 'percentage': 0.5}",חודש אחרון
20-29,"{'amount': 6, 'percentage': 0.7}","{'amount': 7, 'percentage': 0.8}",6 חודשים
20-29,"{'amount': 6, 'percentage': 1.4}","{'amount': 3, 'percentage': 0.7}",3 חודשים
20-29,"{'amount': 22, 'percentage': 0.9}","{'amount': 23, 'percentage': 0.9}",שנה
20-29,"{'amount': 62, 'percentage': 1}","{'amount': 57, 'percentage': 0.9}",מתחילת קורונה
30-39,"{'amount': 17, 'percentage': 1.9}","{'amount': 19, 'percentage': 2.1}",6 חודשים
30-39,"{'amount': 9, 'percentage': 2}","{'amount': 4, 'percentage': 0.9}",3 חודשים
30-39,"{'amount': 112, 'percentage': 1.7}","{'amount': 107, 'percentage': 1.7}",מתחילת קורונה
30-39,"{'amount': 39, 'percentage': 1.6}","{'amount': 48, 'percentage': 1.9}",שנה
30-39,"{'amount': 3, 'percentage': 1.6}","{'amount': 2, 'percentage': 1.1}",חודש אחרון
40-49,"{'amount': 12, 'percentage': 1.3}","{'amount': 22, 'percentage': 2.5}",6 חודשים
40-49,"{'amount': 6, 'percentage': 1.4}","{'amount': 10, 'percentage': 2.3}",3 חודשים
40-49,"{'amount': 143, 'percentage': 2.2}","{'amount': 270, 'percentage': 4.2}",מתחילת קורונה
40-49,"{'amount': 52, 'percentage': 2.1}","{'amount': 100, 'percentage': 4}",שנה
40-49,"{'amount': 2, 'percentage': 1.1}","{'amount': 3, 'percentage': 1.6}",חודש אחרון
50-59,"{'amount': 24, 'percentage': 2.7}","{'amount': 55, 'percentage': 6.2}",6 חודשים
50-59,"{'amount': 14, 'percentage': 3.2}","{'amount': 20, 'percentage': 4.5}",3 חודשים
50-59,"{'amount': 106, 'percentage': 4.2}","{'amount': 197, 'percentage': 7.8}",שנה
50-59,"{'amount': 8, 'percentage': 4.3}","{'amount': 13, 'percentage': 7}",חודש אחרון
50-59,"{'amount': 265, 'percentage': 4.1}","{'amount': 565, 'percentage': 8.7}",מתחילת קורונה
60-69,"{'amount': 59, 'percentage': 6.6}","{'amount': 131, 'percentage': 14.7}",6 חודשים
60-69,"{'amount': 26, 'percentage': 5.9}","{'amount': 64, 'percentage': 14.4}",3 חודשים
60-69,"{'amount': 527, 'percentage': 8.2}","{'amount': 988, 'percentage': 15.3}",מתחילת קורונה
60-69,"{'amount': 205, 'percentage': 8.2}","{'amount': 319, 'percentage': 12.7}",שנה
60-69,"{'amount': 11, 'percentage': 5.9}","{'amount': 26, 'percentage': 14.1}",חודש אחרון
70-79,"{'amount': 96, 'percentage': 10.8}","{'amount': 158, 'percentage': 17.7}",6 חודשים
70-79,"{'amount': 49, 'percentage': 11.1}","{'amount': 80, 'percentage': 18.1}",3 חודשים
70-79,"{'amount': 273, 'percentage': 10.9}","{'amount': 391, 'percentage': 15.5}",שנה
70-79,"{'amount': 22, 'percentage': 11.9}","{'amount': 28, 'percentage': 15.1}",חודש אחרון
70-79,"{'amount': 627, 'percentage': 9.7}","{'amount': 1099, 'percentage': 17}",מתחילת קורונה
80-89,"{'amount': 81, 'percentage': 9.1}","{'amount': 123, 'percentage': 13.8}",6 חודשים
80-89,"{'amount': 43, 'percentage': 9.7}","{'amount': 64, 'percentage': 14.4}",3 חודשים
80-89,"{'amount': 226, 'percentage': 9}","{'amount': 296, 'percentage': 11.8}",שנה
80-89,"{'amount': 20, 'percentage': 10.8}","{'amount': 30, 'percentage': 16.2}",חודש אחרון
80-89,"{'amount': 519, 'percentage': 8}","{'amount': 702, 'percentage': 10.9}",מתחילת קורונה
90+,"{'amount': 34, 'percentage': 3.8}","{'amount': 30, 'percentage': 3.4}",6 חודשים
90+,"{'amount': 20, 'percentage': 4.5}","{'amount': 18, 'percentage': 4.1}",3 חודשים
90+,"{'amount': 6, 'percentage': 3.2}","{'amount': 4, 'percentage': 2.2}",חודש אחרון
90+,"{'amount': 78, 'percentage': 3.1}","{'amount': 74, 'percentage': 2.9}",שנה
90+,"{'amount': 158, 'percentage': 2.4}","{'amount': 160, 'percentage': 2.5}",מתחילת קורונה
