section,female,male,period
0-9,"{'amount': 9, 'percentage': 0.3}","{'amount': 9, 'percentage': 0.3}",3 חודשים
0-9,"{'amount': 53, 'percentage': 0.4}","{'amount': 82, 'percentage': 0.6}",שנה
0-9,"{'amount': 13, 'percentage': 0.3}","{'amount': 26, 'percentage': 0.6}",6 חודשים
0-9,"{'amount': 1, 'percentage': 0.1}","{'amount': 3, 'percentage': 0.4}",חודש אחרון
0-9,"{'amount': 78, 'percentage': 0.2}","{'amount': 124, 'percentage': 0.4}",מתחילת קורונה
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.1}",חודש אחרון
10-19,"{'amount': 81, 'percentage': 0.3}","{'amount': 82, 'percentage': 0.3}",מתחילת קורונה
10-19,"{'amount': 32, 'percentage': 0.3}","{'amount': 41, 'percentage': 0.3}",שנה
10-19,"{'amount': 9, 'percentage': 0.2}","{'amount': 6, 'percentage': 0.1}",6 חודשים
10-19,"{'amount': 4, 'percentage': 0.1}","{'amount': 4, 'percentage': 0.1}",3 חודשים
20-29,"{'amount': 17, 'percentage': 0.4}","{'amount': 16, 'percentage': 0.4}",6 חודשים
20-29,"{'amount': 14, 'percentage': 0.5}","{'amount': 8, 'percentage': 0.3}",3 חודשים
20-29,"{'amount': 95, 'percentage': 0.7}","{'amount': 85, 'percentage': 0.7}",שנה
20-29,"{'amount': 6, 'percentage': 0.8}","{'amount': 2, 'percentage': 0.3}",חודש אחרון
20-29,"{'amount': 284, 'percentage': 0.9}","{'amount': 250, 'percentage': 0.8}",מתחילת קורונה
30-39,"{'amount': 8, 'percentage': 0.3}","{'amount': 14, 'percentage': 0.5}",3 חודשים
30-39,"{'amount': 23, 'percentage': 0.5}","{'amount': 29, 'percentage': 0.7}",6 חודשים
30-39,"{'amount': 178, 'percentage': 1.4}","{'amount': 193, 'percentage': 1.5}",שנה
30-39,"{'amount': 3, 'percentage': 0.4}","{'amount': 5, 'percentage': 0.7}",חודש אחרון
30-39,"{'amount': 600, 'percentage': 1.9}","{'amount': 641, 'percentage': 2}",מתחילת קורונה
40-49,"{'amount': 37, 'percentage': 0.8}","{'amount': 56, 'percentage': 1.3}",6 חודשים
40-49,"{'amount': 22, 'percentage': 0.8}","{'amount': 32, 'percentage': 1.1}",3 חודשים
40-49,"{'amount': 287, 'percentage': 2.2}","{'amount': 405, 'percentage': 3.2}",שנה
40-49,"{'amount': 5, 'percentage': 0.7}","{'amount': 5, 'percentage': 0.7}",חודש אחרון
40-49,"{'amount': 983, 'percentage': 3.1}","{'amount': 1432, 'percentage': 4.5}",מתחילת קורונה
50-59,"{'amount': 14, 'percentage': 1.9}","{'amount': 27, 'percentage': 3.6}",חודש אחרון
50-59,"{'amount': 1624, 'percentage': 5.1}","{'amount': 2299, 'percentage': 7.3}",מתחילת קורונה
50-59,"{'amount': 467, 'percentage': 3.6}","{'amount': 654, 'percentage': 5.1}",שנה
50-59,"{'amount': 91, 'percentage': 2.1}","{'amount': 128, 'percentage': 2.9}",6 חודשים
50-59,"{'amount': 56, 'percentage': 2}","{'amount': 77, 'percentage': 2.7}",3 חודשים
60-69,"{'amount': 219, 'percentage': 5}","{'amount': 360, 'percentage': 8.3}",6 חודשים
60-69,"{'amount': 144, 'percentage': 5}","{'amount': 228, 'percentage': 8}",3 חודשים
60-69,"{'amount': 853, 'percentage': 6.7}","{'amount': 1161, 'percentage': 9.1}",שנה
60-69,"{'amount': 34, 'percentage': 4.6}","{'amount': 60, 'percentage': 8.1}",חודש אחרון
60-69,"{'amount': 2355, 'percentage': 7.4}","{'amount': 3489, 'percentage': 11}",מתחילת קורונה
70-79,"{'amount': 316, 'percentage': 11.1}","{'amount': 411, 'percentage': 14.4}",3 חודשים
70-79,"{'amount': 80, 'percentage': 10.8}","{'amount': 116, 'percentage': 15.6}",חודש אחרון
70-79,"{'amount': 3086, 'percentage': 9.7}","{'amount': 4070, 'percentage': 12.8}",מתחילת קורונה
70-79,"{'amount': 1322, 'percentage': 10.3}","{'amount': 1660, 'percentage': 13}",שנה
70-79,"{'amount': 477, 'percentage': 10.9}","{'amount': 630, 'percentage': 14.4}",6 חודשים
80-89,"{'amount': 479, 'percentage': 16.8}","{'amount': 490, 'percentage': 17.2}",3 חודשים
80-89,"{'amount': 1794, 'percentage': 14}","{'amount': 1731, 'percentage': 13.5}",שנה
80-89,"{'amount': 706, 'percentage': 16.2}","{'amount': 731, 'percentage': 16.8}",6 חודשים
80-89,"{'amount': 128, 'percentage': 17.3}","{'amount': 139, 'percentage': 18.7}",חודש אחרון
80-89,"{'amount': 3617, 'percentage': 11.4}","{'amount': 3523, 'percentage': 11.1}",מתחילת קורונה
90+,"{'amount': 1014, 'percentage': 7.9}","{'amount': 693, 'percentage': 5.4}",שנה
90+,"{'amount': 466, 'percentage': 10.7}","{'amount': 323, 'percentage': 7.4}",6 חודשים
90+,"{'amount': 331, 'percentage': 11.6}","{'amount': 201, 'percentage': 7}",3 חודשים
90+,"{'amount': 67, 'percentage': 9}","{'amount': 46, 'percentage': 6.2}",חודש אחרון
90+,"{'amount': 1843, 'percentage': 5.8}","{'amount': 1230, 'percentage': 3.9}",מתחילת קורונה
