gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,6 חודשים,283173,9.6,4,0.1,16,1.1,57,0.8,1545,5.5
זכר,0-9,שנה,360559,10.3,5,0.1,22,0.9,84,0.6,2059,5.1
זכר,0-9,מתחילת קורונה,429198,9.9,7,0.1,30,0.5,115,0.4,2949,3.7
זכר,0-9,3 חודשים,22306,5.2,0,0,1,0.3,9,0.5,286,3.6
זכר,0-9,חודש אחרון,10293,4.4,0,0,1,0.7,2,0.2,164,3.7
נקבה,0-9,שנה,294191,8.4,2,0,11,0.4,59,0.5,1689,4.2
נקבה,0-9,מתחילת קורונה,352465,8.1,5,0,18,0.3,78,0.3,2409,3
נקבה,0-9,3 חודשים,18420,4.3,0,0,2,0.6,9,0.5,228,2.9
נקבה,0-9,חודש אחרון,9184,4,0,0,2,1.4,6,0.6,135,3
נקבה,0-9,6 חודשים,222544,7.6,2,0.1,11,0.8,39,0.5,1262,4.5
זכר,10-19,חודש אחרון,11316,4.9,0,0,0,0,1,0.1,24,0.5
זכר,10-19,3 חודשים,20596,4.8,0,0,0,0,2,0.1,53,0.7
זכר,10-19,מתחילת קורונה,430934,9.9,7,0.1,24,0.4,78,0.3,994,1.2
זכר,10-19,6 חודשים,274719,9.3,4,0.1,10,0.7,24,0.3,359,1.3
זכר,10-19,שנה,333942,9.5,5,0.1,15,0.6,42,0.3,540,1.3
נקבה,10-19,6 חודשים,271495,9.2,3,0.1,9,0.6,17,0.2,415,1.5
נקבה,10-19,שנה,334380,9.6,4,0.1,15,0.6,36,0.3,644,1.6
נקבה,10-19,מתחילת קורונה,420096,9.7,8,0.1,23,0.4,80,0.3,1161,1.4
נקבה,10-19,3 חודשים,20941,4.9,1,0.3,2,0.6,4,0.2,95,1.2
נקבה,10-19,חודש אחרון,11863,5.1,0,0,0,0,2,0.2,61,1.4
זכר,20-29,שנה,185749,5.3,5,0.1,22,0.9,93,0.7,638,1.6
זכר,20-29,3 חודשים,18378,4.3,0,0,2,0.6,6,0.3,91,1.2
