coronaOccupancy,normalOccupancy,isolatedTeam
200,,0
41,,0
37,,0
36,,0
34,,0
33,,0
31,,0
31,,0
28.999999999999996,,0
28.000000000000004,,0
25,,0
25,,0
21,,0
15,,0
15,,0
15,,0
14.000000000000002,,0
10,,0
9,,0
9,,0
9,,0
8,,0
6,,0
4,,0
3,,0
1,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
