name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,,88
אל מקאסד,,,0
שמיר,,72.83950805664062,18
וולפסון,,72.32796478271484,39
זיו צפת,,76.65705871582031,12
הלל יפה,,93.59223175048828,19
נהריה,,85.34246826171875,11
ברזילי,,,0
פוריה,,69.2957763671875,17
סוראסקי,,92.91204071044922,44
בני ציון,,78.98383331298828,13
רבין ק. בילינסון,,84.14779663085938,53
סורוקה,,76.6410903930664,37
מאיר,,90.6169662475586,35
קפלן,,102.6501770019531,36
"רמב""ם",,83.91393280029297,64
הכרמל,,74.64212799072266,9
רבין ק. השרון,,56.84647369384766,27
הדסה עין כרם,,94.31217193603516,36
הסקוטי,,,0
המשפחה הקדושה,,,0
שערי צדק,,98.17739868164062,21
לניאדו,,101.1142044067383,23
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,,0
אסותא אשדוד,,,7
שניידר,,,0
יוספטל,,50.76922988891602,4
סנט וינסנט,,,0
סנט ג'וזף,,,0
המרכזי בעמק,,76.54723358154297,43
