date,amount
2021-09-04T00:00:00.000Z,2226
2021-09-05T00:00:00.000Z,2909
2021-09-06T00:00:00.000Z,4338
2021-09-07T00:00:00.000Z,3510
2021-09-08T00:00:00.000Z,2084
2021-09-09T00:00:00.000Z,5365
2021-09-10T00:00:00.000Z,6731
