name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
טובא-זנגריה,9.5,צהוב,66.8,0.134110787172,0.1499999999999999,71,צהוב,2021-09-10T00:00:00.000Z,59.95,53.58,103.1
טבריה,6.9,אדום,62.8,0.0799112097669,-0.4543726235742001,540,אדום,2021-09-10T00:00:00.000Z,59.19,54.49,118.2
דייר אל-אסד,9,צהוב,53.5,0.119298245614,1.1935483870967,88,צהוב,2021-09-10T00:00:00.000Z,62.98,52.23,69.2
שערי תקווה,7.3,צהוב,62.8,0.0471014492753,0.05555555555550007,57,צהוב,2021-09-10T00:00:00.000Z,67.37,64.09,94.2
אבו קורינאת (שבט),3.7,ירוק,3.0,0.0571428571428,0, קטן מ-15 ,ירוק,2021-09-10T00:00:00.000Z,6.70,5.45,
סולם,4.7,צהוב,18.9,0.0574712643678,0, קטן מ-15 ,צהוב,2021-09-10T00:00:00.000Z,72.62,64.27,
עילוט,4.7,ירוק,11.7,0.0486486486486,0, קטן מ-15 ,ירוק,2021-09-10T00:00:00.000Z,53.42,45.39,
אום אל-פחם,9.5,כתום,82.7,0.126273458445,0.8987854251012,601,כתום,2021-09-10T00:00:00.000Z,55.48,47.47,106.0
טורעאן,8.5,כתום,74.2,0.0967458223394,0.9107142857142001,139,כתום,2021-09-10T00:00:00.000Z,63.37,55.15,96.4
נוף איילון,5.3,אדום,61.9,0.0436241610738,-0.2352941176471,18,אדום,2021-09-10T00:00:00.000Z,89.81,84.00,85.7
חריש,8.3,אדום,94.3,0.0729984301412,-0.3392857142858,302,אדום,2021-09-10T00:00:00.000Z,46.58,43.07,154.0
אופקים,8.4,אדום,111.8,0.1330192098586,-0.4548192771085,590,אדום,2021-09-10T00:00:00.000Z,58.52,52.83,182.2
ג'סר א-זרקא,7.8,צהוב,25.8,0.0855263157894,-0.07142857142860004,72,צהוב,2021-09-10T00:00:00.000Z,63.21,52.98,47.6
חשמונאים,6.9,אדום,89.8,0.0597014925373,-0.04000000000000004,31,אדום,2021-09-10T00:00:00.000Z,מעל 90%,מעל 90%,116.0
אשקלון,7,כתום,54.7,0.0704543480149,-0.3819444444445,1378,כתום,2021-09-10T00:00:00.000Z,66.23,61.83,94.1
נחף,8.1,אדום,43.5,0.1094339622641,-0.275,101,אדום,2021-09-10T00:00:00.000Z,57.75,48.59,75.7
עכו,7.8,אדום,81.4,0.1017245688577,-0.1604166666667,607,אדום,2021-09-10T00:00:00.000Z,70.67,64.92,122.6
כאוכב אבו אל-היג'א,6.8,ירוק,35.5,0.050193050193,0.3,18,ירוק,2021-09-10T00:00:00.000Z,64.78,56.85,49.2
כוכב יעקב,9.2,כתום,107.7,0.1482602118003,0.7777777777777,118,כתום,2021-09-10T00:00:00.000Z,33.20,27.60,132.4
יד בנימין,7.9,אדום,117.7,0.0961538461538,-0.2957746478874,79,אדום,2021-09-10T00:00:00.000Z,50.62,46.15,185.9
צור יצחק,5.8,כתום,36.4,0.02378592666,-0.4545454545455,38,כתום,2021-09-10T00:00:00.000Z,58.80,56.51,57.7
