Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,60,0,0,0,0
2020-12-20T00:00:00.000Z,7374,7434,0.08,0,0,0
2020-12-21T00:00:00.000Z,24884,32318,0.35,0,0,0
2020-12-22T00:00:00.000Z,44615,76933,0.83,0,0,0
2020-12-23T00:00:00.000Z,62832,139765,1.5,0,0,0
2020-12-24T00:00:00.000Z,73329,213094,2.29,0,0,0
2020-12-25T00:00:00.000Z,38451,251545,2.71,0,0,0
2020-12-26T00:00:00.000Z,32573,284118,3.06,0,0,0
2020-12-27T00:00:00.000Z,104367,388485,4.18,0,0,0
2020-12-28T00:00:00.000Z,134806,523291,5.63,0,0,0
2020-12-29T00:00:00.000Z,155951,679242,7.3,0,0,0
2020-12-30T00:00:00.000Z,152727,831969,8.95,0,0,0
2020-12-31T00:00:00.000Z,158180,990149,10.65,0,0,0
2021-01-01T00:00:00.000Z,71233,1061382,11.41,0,0,0
2021-01-02T00:00:00.000Z,71624,1133006,12.18,0,0,0
2021-01-03T00:00:00.000Z,149404,1282410,13.79,0,0,0
2021-01-04T00:00:00.000Z,151838,1434248,15.42,1,1,0
2021-01-05T00:00:00.000Z,124855,1559103,16.77,0,1,0
2021-01-06T00:00:00.000Z,103074,1662177,17.87,0,1,0
2021-01-07T00:00:00.000Z,115825,1778002,19.12,4,5,0
2021-01-08T00:00:00.000Z,66295,1844297,19.83,3,8,0
2021-01-09T00:00:00.000Z,44455,1888752,20.31,22,30,0
2021-01-10T00:00:00.000Z,37538,1926290,20.71,5986,6016,0.06
2021-01-11T00:00:00.000Z,21013,1947303,20.94,19237,25253,0.27
2021-01-12T00:00:00.000Z,23906,1971209,21.2,35639,60892,0.65
2021-01-13T00:00:00.000Z,51918,2023127,21.76,56814,117706,1.27
2021-01-14T00:00:00.000Z,56302,2079429,22.36,68755,186461,2.01
2021-01-15T00:00:00.000Z,30616,2110045,22.69,35883,222344,2.39
2021-01-16T00:00:00.000Z,29366,2139411,23.01,25977,248321,2.67
2021-01-17T00:00:00.000Z,68255,2207666,23.74,84456,332777,3.58
2021-01-18T00:00:00.000Z,69526,2277192,24.49,120213,452990,4.87
2021-01-19T00:00:00.000Z,72580,2349772,25.27,137531,590521,6.35
2021-01-20T00:00:00.000Z,76534,2426306,26.09,143401,733922,7.89
2021-01-21T00:00:00.000Z,69580,2495886,26.84,163965,897887,9.66
2021-01-22T00:00:00.000Z,37713,2533599,27.25,70922,968809,10.42
2021-01-23T00:00:00.000Z,39853,2573452,27.67,53473,1022282,10.99
2021-01-24T00:00:00.000Z,68939,2642391,28.42,140338,1162620,12.5
2021-01-25T00:00:00.000Z,80732,2723123,29.28,139173,1301793,14
2021-01-26T00:00:00.000Z,78480,2801603,30.13,126069,1427862,15.35
2021-01-27T00:00:00.000Z,77693,2879296,30.96,124722,1552584,16.7
2021-01-28T00:00:00.000Z,79407,2958703,31.82,130296,1682880,18.1
2021-01-29T00:00:00.000Z,36522,2995225,32.21,64611,1747491,18.79
2021-01-30T00:00:00.000Z,34288,3029513,32.58,42662,1790153,19.25
2021-01-31T00:00:00.000Z,73179,3102692,33.36,59343,1849496,19.89
2021-02-01T00:00:00.000Z,82273,3184965,34.25,35210,1884706,20.27
2021-02-02T00:00:00.000Z,69864,3254829,35,30948,1915654,20.6
2021-02-03T00:00:00.000Z,60073,3314902,35.65,51270,1966924,21.15
2021-02-04T00:00:00.000Z,72388,3387290,36.43,57920,2024844,21.77
2021-02-05T00:00:00.000Z,33777,3421067,36.79,28657,2053501,22.08
2021-02-06T00:00:00.000Z,21535,3442602,37.02,22140,2075641,22.32
2021-02-07T00:00:00.000Z,53938,3496540,37.6,68545,2144186,23.06
2021-02-08T00:00:00.000Z,58480,3555020,38.23,65202,2209388,23.76
2021-02-09T00:00:00.000Z,66119,3621139,38.94,67281,2276669,24.48
2021-02-10T00:00:00.000Z,70338,3691477,39.7,71950,2348619,25.26
2021-02-11T00:00:00.000Z,80892,3772369,40.57,71533,2420152,26.03
2021-02-12T00:00:00.000Z,38937,3811306,40.98,37409,2457561,26.43
2021-02-13T00:00:00.000Z,27388,3838694,41.28,30348,2487909,26.75
2021-02-14T00:00:00.000Z,74729,3913423,42.08,68872,2556781,27.49
2021-02-15T00:00:00.000Z,81322,3994745,42.96,75488,2632269,28.31
2021-02-16T00:00:00.000Z,83319,4078064,43.85,78039,2710308,29.15
2021-02-17T00:00:00.000Z,61797,4139861,44.52,75339,2785647,29.96
2021-02-18T00:00:00.000Z,68977,4208838,45.26,79494,2865141,30.81
2021-02-19T00:00:00.000Z,39559,4248397,45.69,37994,2903135,31.22
2021-02-20T00:00:00.000Z,31583,4279980,46.02,28643,2931778,31.53
2021-02-21T00:00:00.000Z,79314,4359294,46.88,78345,3010123,32.37
2021-02-22T00:00:00.000Z,84876,4444170,47.79,80357,3090480,33.23
2021-02-23T00:00:00.000Z,77193,4521363,48.62,70229,3160709,33.99
2021-02-24T00:00:00.000Z,60875,4582238,49.28,62872,3223581,34.66
2021-02-25T00:00:00.000Z,51509,4633747,49.83,64542,3288123,35.36
2021-02-26T00:00:00.000Z,25753,4659500,50.11,31887,3320010,35.7
2021-02-27T00:00:00.000Z,18255,4677755,50.3,21128,3341138,35.93
2021-02-28T00:00:00.000Z,40165,4717920,50.73,55711,3396849,36.53
2021-03-01T00:00:00.000Z,45508,4763428,51.22,61266,3458115,37.19
2021-03-02T00:00:00.000Z,41005,4804433,51.66,64522,3522637,37.88
2021-03-03T00:00:00.000Z,41784,4846217,52.11,66561,3589198,38.6
2021-03-04T00:00:00.000Z,39475,4885692,52.54,78847,3668045,39.44
2021-03-05T00:00:00.000Z,17166,4902858,52.72,40321,3708366,39.88
2021-03-06T00:00:00.000Z,10566,4913424,52.84,25278,3733644,40.15
2021-03-07T00:00:00.000Z,30965,4944389,53.17,72679,3806323,40.93
2021-03-08T00:00:00.000Z,27162,4971551,53.46,73082,3879405,41.72
