section,female,male,period,order_period
0-9,"{'amount': 920, 'percentage': 9.8}","{'amount': 890, 'percentage': 9.5}",חודש אחרון,5
0-9,"{'amount': 56573, 'percentage': 7.1}","{'amount': 59633, 'percentage': 7.5}",שנה,2
0-9,"{'amount': 29310, 'percentage': 9.6}","{'amount': 30950, 'percentage': 10.1}",6 חודשים,3
0-9,"{'amount': 1113, 'percentage': 9.4}","{'amount': 1078, 'percentage': 9.1}",3 חודשים,4
0-9,"{'amount': 58024, 'percentage': 6.9}","{'amount': 61217, 'percentage': 7.3}",מתחילת קורונה,1
10-19,"{'amount': 85365, 'percentage': 10.2}","{'amount': 92830, 'percentage': 11.1}",מתחילת קורונה,1
10-19,"{'amount': 1316, 'percentage': 14}","{'amount': 1117, 'percentage': 11.9}",חודש אחרון,5
10-19,"{'amount': 1782, 'percentage': 15.1}","{'amount': 1471, 'percentage': 12.4}",3 חודשים,4
10-19,"{'amount': 35520, 'percentage': 11.6}","{'amount': 33576, 'percentage': 11}",6 חודשים,3
10-19,"{'amount': 82142, 'percentage': 10.3}","{'amount': 88767, 'percentage': 11.1}",שנה,2
20-29,"{'amount': 30082, 'percentage': 9.9}","{'amount': 24995, 'percentage': 8.2}",6 חודשים,3
20-29,"{'amount': 545, 'percentage': 4.6}","{'amount': 552, 'percentage': 4.7}",3 חודשים,4
20-29,"{'amount': 431, 'percentage': 4.6}","{'amount': 418, 'percentage': 4.5}",חודש אחרון,5
20-29,"{'amount': 82403, 'percentage': 9.8}","{'amount': 77869, 'percentage': 9.3}",מתחילת קורונה,1
20-29,"{'amount': 77910, 'percentage': 9.8}","{'amount': 72830, 'percentage': 9.1}",שנה,2
30-39,"{'amount': 58672, 'percentage': 7.4}","{'amount': 52920, 'percentage': 6.6}",שנה,2
30-39,"{'amount': 22461, 'percentage': 7.4}","{'amount': 19482, 'percentage': 6.4}",6 חודשים,3
30-39,"{'amount': 669, 'percentage': 5.7}","{'amount': 540, 'percentage': 4.6}",3 חודשים,4
30-39,"{'amount': 535, 'percentage': 5.7}","{'amount': 417, 'percentage': 4.4}",חודש אחרון,5
30-39,"{'amount': 61516, 'percentage': 7.3}","{'amount': 56351, 'percentage': 6.7}",מתחילת קורונה,1
40-49,"{'amount': 50411, 'percentage': 6.3}","{'amount': 44262, 'percentage': 5.5}",שנה,2
40-49,"{'amount': 17578, 'percentage': 5.8}","{'amount': 15169, 'percentage': 5}",6 חודשים,3
40-49,"{'amount': 827, 'percentage': 7}","{'amount': 646, 'percentage': 5.5}",3 חודשים,4
40-49,"{'amount': 701, 'percentage': 7.5}","{'amount': 508, 'percentage': 5.4}",חודש אחרון,5
40-49,"{'amount': 52987, 'percentage': 6.3}","{'amount': 47043, 'percentage': 5.6}",מתחילת קורונה,1
50-59,"{'amount': 11700, 'percentage': 3.8}","{'amount': 10293, 'percentage': 3.4}",6 חודשים,3
50-59,"{'amount': 513, 'percentage': 4.3}","{'amount': 437, 'percentage': 3.7}",3 חודשים,4
50-59,"{'amount': 36454, 'percentage': 4.6}","{'amount': 32941, 'percentage': 4.1}",שנה,2
50-59,"{'amount': 38600, 'percentage': 4.6}","{'amount': 35153, 'percentage': 4.2}",מתחילת קורונה,1
50-59,"{'amount': 409, 'percentage': 4.4}","{'amount': 367, 'percentage': 3.9}",חודש אחרון,5
60-69,"{'amount': 457, 'percentage': 3.9}","{'amount': 405, 'percentage': 3.4}",3 חודשים,4
60-69,"{'amount': 6820, 'percentage': 2.2}","{'amount': 6000, 'percentage': 2}",6 חודשים,3
60-69,"{'amount': 389, 'percentage': 4.1}","{'amount': 351, 'percentage': 3.7}",חודש אחרון,5
60-69,"{'amount': 24166, 'percentage': 2.9}","{'amount': 24197, 'percentage': 2.9}",מתחילת קורונה,1
60-69,"{'amount': 22781, 'percentage': 2.9}","{'amount': 22535, 'percentage': 2.8}",שנה,2
70-79,"{'amount': 229, 'percentage': 2.4}","{'amount': 232, 'percentage': 2.5}",חודש אחרון,5
70-79,"{'amount': 284, 'percentage': 2.4}","{'amount': 271, 'percentage': 2.3}",3 חודשים,4
70-79,"{'amount': 3610, 'percentage': 1.2}","{'amount': 2912, 'percentage': 1}",6 חודשים,3
70-79,"{'amount': 11675, 'percentage': 1.5}","{'amount': 11427, 'percentage': 1.4}",שנה,2
70-79,"{'amount': 12432, 'percentage': 1.5}","{'amount': 12337, 'percentage': 1.5}",מתחילת קורונה,1
80-89,"{'amount': 97, 'percentage': 0.8}","{'amount': 88, 'percentage': 0.7}",3 חודשים,4
80-89,"{'amount': 6947, 'percentage': 0.9}","{'amount': 5031, 'percentage': 0.6}",שנה,2
80-89,"{'amount': 2205, 'percentage': 0.7}","{'amount': 1406, 'percentage': 0.5}",6 חודשים,3
80-89,"{'amount': 69, 'percentage': 0.7}","{'amount': 62, 'percentage': 0.7}",חודש אחרון,5
80-89,"{'amount': 7424, 'percentage': 0.9}","{'amount': 5419, 'percentage': 0.6}",מתחילת קורונה,1
90+,"{'amount': 3007, 'percentage': 0.4}","{'amount': 1437, 'percentage': 0.2}",מתחילת קורונה,1
90+,"{'amount': 19, 'percentage': 0.2}","{'amount': 4, 'percentage': 0}",חודש אחרון,5
90+,"{'amount': 35, 'percentage': 0.3}","{'amount': 8, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 751, 'percentage': 0.2}","{'amount': 390, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2733, 'percentage': 0.3}","{'amount': 1322, 'percentage': 0.2}",שנה,2
