CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
0,0,11,0,0,11,11,0.007697690692792162,2020-03-02T00:00:00.000Z,1,5632,-231,0,1429
0,0,10,0,0,10,10,0.006997900629811057,2020-03-03T00:00:00.000Z,0,7857,-228,0,1429
0,0,12,0,0,12,11,0.008397480755773267,2020-03-04T00:00:00.000Z,0,7012,-230,0,1429
0,0,12,1,0,13,13,0.009097270818754374,2020-03-05T00:00:00.000Z,1,7012,-230,0,1429
1,0,14,2,0,16,16,0.01119664100769769,2020-03-06T00:00:00.000Z,1,5177,-229,0,1429
2,0,17,3,0,20,20,0.01399580125962211,2020-03-07T00:00:00.000Z,1,4861,-229,0,1429
4,0,21,5,0,26,26,0.01819454163750875,2020-03-08T00:00:00.000Z,2,7330,-227,0,1429
5,0,33,6,0,39,39,0.02729181245626312,2020-03-09T00:00:00.000Z,7,6205,-236,0,1429
5,0,53,6,0,59,59,0.04128761371588523,2020-03-10T00:00:00.000Z,2,6021,-223,0,1429
6,0,73,7,1,81,81,0.05668299510146956,2020-03-11T00:00:00.000Z,10,5981,-225,0,1429
6,0,95,7,1,103,101,0.07207837648705388,2020-03-12T00:00:00.000Z,6,5983,-224,0,1429
6,0,112,7,4,123,122,0.086074177746676,2020-03-13T00:00:00.000Z,10,4121,-210,0,1429
4,0,152,6,4,162,161,0.1133659902029391,2020-03-14T00:00:00.000Z,20,3692,-220,0,1429
6,0,187,9,6,202,200,0.1413575927221834,2020-03-15T00:00:00.000Z,37,5489,-221,0,1429
7,0,205,11,5,221,215,0.1546536039188244,2020-03-16T00:00:00.000Z,27,4759,-163,0,1429
7,0,238,12,6,256,256,0.179146256123163,2020-03-17T00:00:00.000Z,46,4338,-114,0,1429
7,0,279,16,11,306,269,0.2141357592722183,2020-03-18T00:00:00.000Z,54,3920,-14,0,1429
12,0,263,21,11,295,264,0.2064380685794262,2020-03-19T00:00:00.000Z,31,4053,117,0,1429
12,1,252,23,14,289,251,0.2022393282015395,2020-03-20T00:00:00.000Z,30,3207,292,0,1429
15,0,229,27,21,277,274,0.1938418474457663,2020-03-21T00:00:00.000Z,35,2905,475,0,1429
22,0,255,37,32,324,305,0.2267319804058783,2020-03-22T00:00:00.000Z,54,4523,690,0,1429
24,0,274,42,36,352,323,0.2463261021693492,2020-03-23T00:00:00.000Z,58,4053,1011,0,1429
26,3,302,45,48,395,343,0.2764170748775368,2020-03-24T00:00:00.000Z,82,3963,1402,0,1429
28,1,311,49,53,413,397,0.2890132960111966,2020-03-25T00:00:00.000Z,81,3666,1760,0,1429
31,5,345,54,65,464,413,0.324702589223233,2020-03-26T00:00:00.000Z,83,3925,2242,0,1429
37,2,381,65,69,515,468,0.3603918824352694,2020-03-27T00:00:00.000Z,110,3267,2608,0,1429
41,1,363,69,81,513,485,0.3589923023093072,2020-03-28T00:00:00.000Z,53,2834,3047,0,1429
50,3,377,79,88,544,516,0.3806857942617215,2020-03-29T00:00:00.000Z,70,4289,3510,0,1429
55,1,426,88,105,619,570,0.4331700489853044,2020-03-30T00:00:00.000Z,121,3886,3964,0,1429
64,4,457,97,114,668,628,0.4674597620713786,2020-03-31T00:00:00.000Z,111,4005,4571,0,1429
72,8,515,111,143,769,728,0.5381385584324703,2020-04-01T00:00:00.000Z,147,4088,4412,689,1429
79,10,555,113,145,813,728,0.5689293212036389,2020-04-02T00:00:00.000Z,115,4284,4993,720,1429
93,5,515,130,159,804,719,0.562631210636809,2020-04-03T00:00:00.000Z,97,3494,5503,717,1429
107,7,481,139,171,791,752,0.5535339398180545,2020-04-04T00:00:00.000Z,73,3155,5831,718,1429
107,6,498,135,194,827,743,0.5787263820853744,2020-04-05T00:00:00.000Z,100,4495,6334,693,1429
110,7,458,147,209,814,703,0.56962911126662,2020-04-06T00:00:00.000Z,93,4088,6608,796,1429
106,7,388,159,201,748,656,0.523442967109867,2020-04-07T00:00:00.000Z,72,4313,6861,819,1429
115,9,336,166,193,695,622,0.4863540937718685,2020-04-08T00:00:00.000Z,57,3511,7028,859,1429
117,9,312,166,187,665,634,0.4653603918824353,2020-04-09T00:00:00.000Z,65,3363,7147,944,1429
128,8,330,170,170,670,598,0.4688593421973408,2020-04-10T00:00:00.000Z,56,4086,7271,1002,1429
130,6,283,182,162,627,595,0.4387683694891533,2020-04-11T00:00:00.000Z,39,3172,7375,1061,1429
130,7,316,177,174,667,620,0.4667599720083975,2020-04-12T00:00:00.000Z,90,4965,7512,1074,1429
137,8,330,192,169,691,629,0.483554933519944,2020-04-13T00:00:00.000Z,91,4653,7496,1181,1429
134,8,328,178,170,676,631,0.4730580825752274,2020-04-14T00:00:00.000Z,75,4376,7457,1229,1429
133,13,319,180,174,673,655,0.4709587123862841,2020-04-15T00:00:00.000Z,69,3492,7413,1238,1429
136,7,360,180,162,702,643,0.4912526242127362,2020-04-16T00:00:00.000Z,51,5388,7217,1366,1429
125,9,337,166,163,666,613,0.4660601819454164,2020-04-17T00:00:00.000Z,48,4188,7165,1348,1429
118,11,329,174,141,644,619,0.4506648005598321,2020-04-18T00:00:00.000Z,42,3825,6735,1661,1429
118,8,317,157,147,621,571,0.4345696291112666,2020-04-19T00:00:00.000Z,40,5788,6688,1707,1429
123,6,323,154,135,612,560,0.4282715185444367,2020-04-20T00:00:00.000Z,49,5097,6438,1723,1429
119,9,254,145,147,546,510,0.3820853743876837,2020-04-21T00:00:00.000Z,27,4921,6278,1738,1429
110,3,260,149,124,533,498,0.3729881035689293,2020-04-22T00:00:00.000Z,36,4822,6137,1739,1429
114,4,249,146,107,502,454,0.351294611616515,2020-04-23T00:00:00.000Z,32,5353,6197,1605,1429
108,3,209,144,109,462,440,0.3233030090972708,2020-04-24T00:00:00.000Z,26,4411,5802,1751,1429
107,3,201,136,105,442,429,0.3093072078376487,2020-04-25T00:00:00.000Z,8,3643,5530,1762,1429
