coronaOccupancy,isolatedTeam,name,normalOccupancy
125.92592592592591,34,מעייני הישועה,90.41533660888672
109.2307692307692,32,שערי צדק,96.68304443359375
97.5,55,ברזילי,71.5
96.96969696969697,124,"רמב""ם",91.03092956542969
88.88888888888889,15,אסותא אשדוד,
88,116,הדסה עין כרם,117.4089050292969
81.66666666666667,62,הלל יפה,79.80582427978516
77.5,63,רבין ק. בילינסון,76.52694702148438
76.66666666666667,51,שיבא,95.25316619873047
69.23076923076923,84,נהריה,70.677734375
69.11764705882352,29,וולפסון,63.98242950439453
67.14285714285714,65,סוראסקי,99.48761749267578
65,48,פוריה,61.40845108032227
64.28571428571429,80,לניאדו,85.23677062988281
64.19753086419753,74,המרכזי בעמק,76.37931060791016
64,41,קפלן,90.43321228027344
61.40350877192983,50,מאיר,75.44987487792969
58.69565217391305,31,בני ציון,79.21478271484375
54.09836065573771,32,שמיר (אסף הרופא),60.26935958862305
54.054054054054056,0,סנט ג'וזף,
51.78571428571429,121,הכרמל,66.46216583251953
50,28,זיו צפת,73.77521514892578
44.73684210526316,7,השרון ק. גולדה,46.05809020996094
44.73684210526316,7,השרון ק. גולדה,46.05809020996094
40.909090909090914,4,הסקוטי,105.6737594604492
37.17948717948718,69,סורוקה,72.1112060546875
34.782608695652165,0,אל מקאסד,
31.818181818181817,17,המשפחה הקדושה,147.5
12.5,35,שניידר,91.13924407958984
0,0,אוגוסטה ויקטוריה,
0,15,סנט וינסנט,55.22388076782227
