day_date,flue_vaccinations_amount_cum
2021-07-01T00:00:00.000Z,3409
2021-07-02T00:00:00.000Z,3773
2021-07-03T00:00:00.000Z,3839
2021-07-04T00:00:00.000Z,8201
2021-07-05T00:00:00.000Z,12292
2021-07-06T00:00:00.000Z,16655
2021-07-07T00:00:00.000Z,20740
2021-07-08T00:00:00.000Z,24414
2021-07-09T00:00:00.000Z,24814
2021-07-10T00:00:00.000Z,24892
2021-07-11T00:00:00.000Z,29456
2021-07-12T00:00:00.000Z,33947
2021-07-13T00:00:00.000Z,38374
2021-07-14T00:00:00.000Z,42450
2021-07-15T00:00:00.000Z,46141
2021-07-16T00:00:00.000Z,46554
2021-07-17T00:00:00.000Z,46630
2021-07-18T00:00:00.000Z,48972
2021-07-19T00:00:00.000Z,52880
2021-07-20T00:00:00.000Z,56078
2021-07-21T00:00:00.000Z,58893
2021-07-22T00:00:00.000Z,61489
2021-07-23T00:00:00.000Z,61778
2021-07-24T00:00:00.000Z,61861
2021-07-25T00:00:00.000Z,66201
2021-07-26T00:00:00.000Z,70895
2021-07-27T00:00:00.000Z,74753
2021-07-28T00:00:00.000Z,78569
2021-07-29T00:00:00.000Z,81946
2021-07-30T00:00:00.000Z,82264
2021-07-31T00:00:00.000Z,82364
2021-08-01T00:00:00.000Z,86396
2021-08-02T00:00:00.000Z,90049
2021-08-03T00:00:00.000Z,93590
2021-08-04T00:00:00.000Z,96981
2021-08-05T00:00:00.000Z,99975
2021-08-06T00:00:00.000Z,100280
2021-08-07T00:00:00.000Z,100350
2021-08-08T00:00:00.000Z,104668
2021-08-09T00:00:00.000Z,108725
2021-08-10T00:00:00.000Z,112629
2021-08-11T00:00:00.000Z,116538
2021-08-12T00:00:00.000Z,119895
2021-08-13T00:00:00.000Z,120260
2021-08-14T00:00:00.000Z,120341
2021-08-15T00:00:00.000Z,124471
2021-08-16T00:00:00.000Z,128782
2021-08-17T00:00:00.000Z,133136
2021-08-18T00:00:00.000Z,136988
2021-08-19T00:00:00.000Z,140093
2021-08-20T00:00:00.000Z,140390
2021-08-21T00:00:00.000Z,140487
2021-08-22T00:00:00.000Z,144405
2021-08-23T00:00:00.000Z,148496
2021-08-24T00:00:00.000Z,152174
2021-08-25T00:00:00.000Z,155551
2021-08-26T00:00:00.000Z,158412
2021-08-27T00:00:00.000Z,158786
2021-08-28T00:00:00.000Z,158896
2021-08-29T00:00:00.000Z,162795
2021-08-30T00:00:00.000Z,166520
2021-08-31T00:00:00.000Z,169637
2021-09-01T00:00:00.000Z,172388
2021-09-02T00:00:00.000Z,175590
2021-09-03T00:00:00.000Z,176039
2021-09-04T00:00:00.000Z,176115
2021-09-05T00:00:00.000Z,179993
2021-09-06T00:00:00.000Z,180636
2021-09-07T00:00:00.000Z,181230
2021-09-08T00:00:00.000Z,181755
2021-09-09T00:00:00.000Z,185654
2021-09-10T00:00:00.000Z,186243
2021-09-11T00:00:00.000Z,186427
2021-09-12T00:00:00.000Z,195820
2021-09-13T00:00:00.000Z,209404
2021-09-14T00:00:00.000Z,226256
2021-09-15T00:00:00.000Z,232791
2021-09-16T00:00:00.000Z,234159
2021-09-17T00:00:00.000Z,240408
2021-09-18T00:00:00.000Z,241709
2021-09-19T00:00:00.000Z,265987
2021-09-20T00:00:00.000Z,277014
2021-09-21T00:00:00.000Z,279717
2021-09-22T00:00:00.000Z,295016
2021-09-23T00:00:00.000Z,313959
2021-09-24T00:00:00.000Z,322562
2021-09-25T00:00:00.000Z,324518
2021-09-26T00:00:00.000Z,348384
2021-09-27T00:00:00.000Z,363887
2021-09-28T00:00:00.000Z,367065
2021-09-29T00:00:00.000Z,398776
2021-09-30T00:00:00.000Z,433065
2021-10-01T00:00:00.000Z,444658
2021-10-02T00:00:00.000Z,447350
2021-10-03T00:00:00.000Z,492135
2021-10-04T00:00:00.000Z,532242
2021-10-05T00:00:00.000Z,573949
2021-10-06T00:00:00.000Z,610188
2021-10-07T00:00:00.000Z,652592
2021-10-08T00:00:00.000Z,668399
2021-10-09T00:00:00.000Z,671113
2021-10-10T00:00:00.000Z,721069
2021-10-11T00:00:00.000Z,761937
2021-10-12T00:00:00.000Z,803815
2021-10-13T00:00:00.000Z,837470
2021-10-14T00:00:00.000Z,873848
2021-10-15T00:00:00.000Z,886390
2021-10-16T00:00:00.000Z,888188
2021-10-17T00:00:00.000Z,929468
2021-10-18T00:00:00.000Z,961839
2021-10-19T00:00:00.000Z,995065
2021-10-20T00:00:00.000Z,1022967
2021-10-21T00:00:00.000Z,1053971
2021-10-22T00:00:00.000Z,1062891
2021-10-23T00:00:00.000Z,1064264
2021-10-24T00:00:00.000Z,1097531
2021-10-25T00:00:00.000Z,1125689
2021-10-26T00:00:00.000Z,1154041
2021-10-27T00:00:00.000Z,1176146
2021-10-28T00:00:00.000Z,1202292
2021-10-29T00:00:00.000Z,1210786
2021-10-30T00:00:00.000Z,1212302
2021-10-31T00:00:00.000Z,1246114
2021-11-01T00:00:00.000Z,1274116
2021-11-02T00:00:00.000Z,1303711
2021-11-03T00:00:00.000Z,1327637
2021-11-04T00:00:00.000Z,1356165
2021-11-05T00:00:00.000Z,1364824
2021-11-06T00:00:00.000Z,1366418
2021-11-07T00:00:00.000Z,1394869
2021-11-08T00:00:00.000Z,1417282
2021-11-09T00:00:00.000Z,1441956
2021-11-10T00:00:00.000Z,1462913
2021-11-11T00:00:00.000Z,1486652
2021-11-12T00:00:00.000Z,1493244
2021-11-13T00:00:00.000Z,1494637
2021-11-14T00:00:00.000Z,1521648
2021-11-15T00:00:00.000Z,1543621
2021-11-16T00:00:00.000Z,1565897
2021-11-17T00:00:00.000Z,1584273
2021-11-18T00:00:00.000Z,1603781
2021-11-19T00:00:00.000Z,1609465
2021-11-20T00:00:00.000Z,1610295
2021-11-21T00:00:00.000Z,1633192
2021-11-22T00:00:00.000Z,1652910
2021-11-23T00:00:00.000Z,1672873
2021-11-24T00:00:00.000Z,1689809
2021-11-25T00:00:00.000Z,1708269
2021-11-26T00:00:00.000Z,1713477
2021-11-27T00:00:00.000Z,1714956
2021-11-28T00:00:00.000Z,1732095
2021-11-29T00:00:00.000Z,1745946
2021-11-30T00:00:00.000Z,1759108
2021-12-01T00:00:00.000Z,1770751
2021-12-02T00:00:00.000Z,1783267
2021-12-03T00:00:00.000Z,1787523
2021-12-04T00:00:00.000Z,1788398
2021-12-05T00:00:00.000Z,1802551
2021-12-06T00:00:00.000Z,1814810
2021-12-07T00:00:00.000Z,1827862
2021-12-08T00:00:00.000Z,1838800
2021-12-09T00:00:00.000Z,1850837
2021-12-10T00:00:00.000Z,1854316
2021-12-11T00:00:00.000Z,1854841
2021-12-12T00:00:00.000Z,1870276
2021-12-13T00:00:00.000Z,1883306
2021-12-14T00:00:00.000Z,1895521
2021-12-15T00:00:00.000Z,1902197
2021-12-16T00:00:00.000Z,1916967
2021-12-17T00:00:00.000Z,1921050
2021-12-18T00:00:00.000Z,1921804
2021-12-19T00:00:00.000Z,1939492
2021-12-20T00:00:00.000Z,1950055
2021-12-21T00:00:00.000Z,1961945
2021-12-22T00:00:00.000Z,1971091
2021-12-23T00:00:00.000Z,1983491
2021-12-24T00:00:00.000Z,1988480
2021-12-25T00:00:00.000Z,1989425
2021-12-26T00:00:00.000Z,2006108
2021-12-27T00:00:00.000Z,2019187
2021-12-28T00:00:00.000Z,2032326
2021-12-29T00:00:00.000Z,2042548
2021-12-30T00:00:00.000Z,2055149
2021-12-31T00:00:00.000Z,2058955
2022-01-01T00:00:00.000Z,2059518
2022-01-02T00:00:00.000Z,2073485
2022-01-03T00:00:00.000Z,2084170
2022-01-04T00:00:00.000Z,2095115
2022-01-05T00:00:00.000Z,2103834
2022-01-06T00:00:00.000Z,2113124
2022-01-07T00:00:00.000Z,2115745
2022-01-08T00:00:00.000Z,2116163
2022-01-09T00:00:00.000Z,2126154
2022-01-10T00:00:00.000Z,2134780
2022-01-11T00:00:00.000Z,2142618
2022-01-12T00:00:00.000Z,2148808
2022-01-13T00:00:00.000Z,2155220
2022-01-14T00:00:00.000Z,2156694
2022-01-15T00:00:00.000Z,2157024
2022-01-16T00:00:00.000Z,2162719
2022-01-17T00:00:00.000Z,2168161
2022-01-18T00:00:00.000Z,2173566
2022-01-19T00:00:00.000Z,2178055
2022-01-20T00:00:00.000Z,2182665
2022-01-21T00:00:00.000Z,2183618
2022-01-22T00:00:00.000Z,2183779
2022-01-23T00:00:00.000Z,2189544
2022-01-24T00:00:00.000Z,2194677
2022-01-25T00:00:00.000Z,2200458
2022-01-26T00:00:00.000Z,2204839
2022-01-27T00:00:00.000Z,2208579
2022-01-28T00:00:00.000Z,2209324
2022-01-29T00:00:00.000Z,2209442
2022-01-30T00:00:00.000Z,2215746
2022-01-31T00:00:00.000Z,2221390
2022-02-01T00:00:00.000Z,2226021
2022-02-02T00:00:00.000Z,2230584
2022-02-03T00:00:00.000Z,2235071
2022-02-04T00:00:00.000Z,2235690
2022-02-05T00:00:00.000Z,2235794
2022-02-06T00:00:00.000Z,2241422
2022-02-07T00:00:00.000Z,2246951
