coronaOccupancy,isolatedTeam,name,normalOccupancy
103.2786885245902,32,שערי צדק,98.64865112304688
100,80,לניאדו,79.94429016113281
100,29,הדסה הר הצופים,87.84722137451172
96.29629629629629,18,אסותא אשדוד,
92,4,הסקוטי,100
83.33333333333334,17,המשפחה הקדושה,163.3333282470703
81.69014084507043,51,שיבא,93.9240493774414
77.88461538461539,84,נהריה,76.21023559570312
77.58620689655173,41,קפלן,97.83393859863281
76.92307692307693,28,זיו צפת,77.52161407470703
72.41379310344827,63,רבין ק. בילינסון,95.32933807373047
72.22222222222221,34,מעייני הישועה,98.7220458984375
69.87951807228916,62,הלל יפה,80.77669525146484
66.17647058823529,121,הכרמל,72.8016357421875
65.57377049180327,50,מאיר,71.72236633300781
64.86486486486487,29,וולפסון,68.81405639648438
63.030303030303024,116,הדסה עין כרם,108.7719268798828
62.5,31,בני ציון,83.60276794433594
59.77011494252874,55,ברזילי,73.16666412353516
54.054054054054056,0,סנט ג'וזף,
52.17391304347826,0,אל מקאסד,
50.90909090909091,48,פוריה,68.16901397705078
50,35,שניידר,89.02953338623047
47.85714285714286,124,"רמב""ם",88.14433288574219
47.72727272727273,69,סורוקה,75.5864486694336
46.49122807017544,74,המרכזי בעמק,74.31034851074219
45.370370370370374,32,שמיר (אסף הרופא),64.30976104736328
29.86111111111111,65,סוראסקי,99.06063079833984
18.26923076923077,7,השרון ק. גולדה,57.67634963989258
0,0,האיטלקי,
0,1,יוספטל,53.84615325927734
0,0,אוגוסטה ויקטוריה,
0,15,סנט וינסנט,57.46268844604492
0,0,אלישע,
