gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,3 חודשים,1485,1.6,0,0,1,0.4,1,0.1,97,2.2
זכר,0-9,שנה,301397,9,5,0.1,20,1,66,0.6,1971,4.9
זכר,0-9,חודש אחרון,519,1.2,0,0,0,0,1,0.2,52,2.2
זכר,0-9,מתחילת קורונה,442677,9.4,8,0.1,34,0.5,125,0.4,3359,3.7
זכר,0-9,6 חודשים,22457,4.1,1,0.1,5,0.8,9,0.2,562,3.6
נקבה,0-9,חודש אחרון,515,1.2,0,0,1,0.7,0,0,32,1.4
נקבה,0-9,שנה,240265,7.2,2,0.1,11,0.6,43,0.4,1581,3.9
נקבה,0-9,מתחילת קורונה,364725,7.8,4,0,18,0.3,78,0.2,2703,3
נקבה,0-9,3 חודשים,1737,1.8,0,0,1,0.4,0,0,61,1.4
נקבה,0-9,6 חודשים,20073,3.7,0,0,2,0.3,9,0.2,428,2.7
זכר,10-19,3 חודשים,2869,3,0,0,0,0,0,0,20,0.5
זכר,10-19,חודש אחרון,1332,3.1,0,0,0,0,0,0,9,0.4
זכר,10-19,6 חודשים,20584,3.8,0,0,1,0.2,4,0.1,126,0.8
זכר,10-19,מתחילת קורונה,441609,9.4,6,0.1,25,0.4,81,0.2,1094,1.2
זכר,10-19,שנה,291800,8.7,3,0.1,11,0.6,28,0.3,470,1.2
נקבה,10-19,3 חודשים,4251,4.5,0,0,0,0,2,0.2,23,0.5
נקבה,10-19,שנה,293533,8.8,2,0.1,9,0.5,22,0.2,507,1.3
נקבה,10-19,מתחילת קורונה,433694,9.3,7,0.1,23,0.3,83,0.3,1242,1.4
נקבה,10-19,חודש אחרון,1949,4.5,0,0,0,0,1,0.2,15,0.6
נקבה,10-19,6 חודשים,22909,4.2,0,0,0,0,6,0.2,140,0.9
זכר,20-29,3 חודשים,3406,3.6,1,0.4,5,2.1,3,0.4,40,0.9
זכר,20-29,חודש אחרון,1858,4.3,1,1,2,1.4,1,0.2,24,1
זכר,20-29,6 חודשים,23573,4.3,2,0.2,7,1.1,9,0.2,170,1.1
זכר,20-29,שנה,171655,5.1,4,0.1,17,0.9,49,0.5,543,1.4
זכר,20-29,מתחילת קורונה,271962,5.8,26,0.2,61,0.9,252,0.8,1705,1.9
נקבה,20-29,חודש אחרון,2934,6.8,0,0,1,0.7,0,0,45,1.9
נקבה,20-29,3 חודשים,5725,6.1,0,0,1,0.4,2,0.2,94,2.2
נקבה,20-29,שנה,264096,7.9,5,0.1,18,0.9,38,0.4,2267,5.6
נקבה,20-29,6 חודשים,33552,6.2,0,0,7,1.1,14,0.4,571,3.6
נקבה,20-29,מתחילת קורונה,386526,8.2,22,0.2,63,0.9,284,0.9,5484,6
זכר,30-39,3 חודשים,4199,4.5,0,0,1,0.4,4,0.5,45,1
זכר,30-39,שנה,191198,5.7,11,0.3,33,1.7,80,0.8,683,1.7
זכר,30-39,חודש אחרון,2074,4.8,0,0,1,0.7,3,0.7,31,1.3
זכר,30-39,מתחילת קורונה,272928,5.8,53,0.4,107,1.6,645,2,2397,2.6
זכר,30-39,6 חודשים,29391,5.4,0,0,4,0.6,19,0.5,223,1.4
נקבה,30-39,3 חודשים,6312,6.7,0,0,2,0.8,9,1.1,111,2.5
נקבה,30-39,שנה,290102,8.7,8,0.2,26,1.3,83,0.8,2288,5.7
נקבה,30-39,חודש אחרון,3049,7,0,0,2,1.4,4,0.9,53,2.2
נקבה,30-39,מתחילת קורונה,394069,8.4,40,0.3,116,1.7,608,1.9,5573,6.1
נקבה,30-39,6 חודשים,40902,7.5,2,0.2,12,1.9,16,0.4,604,3.8
זכר,40-49,3 חודשים,4302,4.6,0,0,1,0.4,6,0.7,67,1.5
זכר,40-49,חודש אחרון,2099,4.9,0,0,0,0,3,0.7,28,1.2
זכר,40-49,6 חודשים,28575,5.3,5,0.5,10,1.6,36,1,299,1.9
זכר,40-49,שנה,179801,5.4,24,0.7,57,2.9,179,1.7,887,2.2
זכר,40-49,מתחילת קורונה,247566,5.3,125,1.1,271,4.1,1439,4.4,3785,4.1
נקבה,40-49,חודש אחרון,3732,8.6,2,2,2,1.4,0,0,27,1.1
נקבה,40-49,3 חודשים,7674,8.1,2,0.9,3,1.3,3,0.4,63,1.4
נקבה,40-49,שנה,271822,8.1,18,0.5,27,1.4,108,1,1015,2.5
נקבה,40-49,6 חודשים,43335,8,6,0.6,8,1.3,24,0.7,300,1.9
נקבה,40-49,מתחילת קורונה,356375,7.6,82,0.7,145,2.2,986,3,3754,4.1
זכר,50-59,3 חודשים,4472,4.7,2,0.9,13,5.5,21,2.5,147,3.4
זכר,50-59,שנה,129370,3.9,80,2.2,132,6.6,395,3.8,1513,3.8
זכר,50-59,מתחילת קורונה,175286,3.7,401,3.4,572,8.6,2320,7.1,5280,5.8
זכר,50-59,חודש אחרון,2180,5,1,1,8,5.6,16,3.5,82,3.5
זכר,50-59,6 חודשים,26530,4.9,12,1.2,29,4.5,96,2.7,519,3.3
נקבה,50-59,חודש אחרון,3840,8.9,2,2,5,3.5,8,1.8,56,2.4
נקבה,50-59,3 חודשים,8171,8.7,4,1.7,9,3.8,15,1.8,114,2.6
נקבה,50-59,שנה,197534,5.9,50,1.4,75,3.8,273,2.6,1200,3
נקבה,50-59,מתחילת קורונה,252980,5.4,209,1.8,276,4.1,1637,5,4205,4.6
נקבה,50-59,6 חודשים,42835,7.9,10,1,20,3.1,69,1.9,397,2.5
זכר,60-69,3 חודשים,5872,6.2,9,3.9,29,12.2,58,6.8,325,7.4
זכר,60-69,חודש אחרון,2584,6,4,4,14,9.7,32,7,178,7.5
זכר,60-69,6 חודשים,31297,5.8,53,5.2,83,13,279,7.7,1107,7
זכר,60-69,שנה,107206,3.2,232,6.3,244,12.2,873,8.4,2804,7
זכר,60-69,מתחילת קורונה,138066,2.9,1052,8.8,1010,15.1,3547,10.9,7491,8.2
