Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,46,72,0,0,1,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7385,7457,0.08,0,1,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24908,32365,0.35,0,1,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44633,76998,0.83,0,1,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62891,139889,1.5,0,1,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73397,213286,2.29,0,1,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38498,251784,2.71,0,1,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32605,284389,3.06,0,1,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104524,388913,4.18,0,1,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,134976,523889,5.63,0,1,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156240,680129,7.31,0,1,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153068,833197,8.96,0,1,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158489,991686,10.66,0,1,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71384,1063070,11.43,0,1,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71712,1134782,12.2,0,1,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149694,1284476,13.81,0,1,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152113,1436589,15.45,1,2,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125111,1561700,16.79,0,2,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103283,1664983,17.9,2,4,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,116004,1780987,19.15,5,9,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66422,1847409,19.87,3,12,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44521,1891930,20.34,24,36,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37609,1929539,20.75,5993,6029,0.06,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21120,1950659,20.98,19253,25282,0.27,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,24010,1974669,21.23,35655,60937,0.66,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,52010,2026679,21.79,56856,117793,1.27,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56427,2083106,22.4,68816,186609,2.01,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30718,2113824,22.73,35920,222529,2.39,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29428,2143252,23.05,26002,248531,2.67,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68377,2211629,23.78,84565,333096,3.58,0,0,0,0.36,0,99.64
2021-01-18T00:00:00.000Z,69696,2281325,24.53,120372,453468,4.88,0,0,0,0.64,0,99.36
2021-01-19T00:00:00.000Z,72771,2354096,25.31,137762,591230,6.36,0,0,0,1.16,0,98.84
2021-01-20T00:00:00.000Z,76764,2430860,26.14,143668,734898,7.9,0,0,0,1.98,0,98.02
2021-01-21T00:00:00.000Z,69871,2500731,26.89,164322,899220,9.67,0,0,0,2.98,0,97.02
2021-01-22T00:00:00.000Z,37837,2538568,27.3,71063,970283,10.43,0,0,0,3.5,0,96.5
2021-01-23T00:00:00.000Z,39917,2578485,27.73,53550,1023833,11.01,0,0,0,3.89,0,96.11
2021-01-24T00:00:00.000Z,69046,2647531,28.47,140618,1164451,12.52,0,0,0,5.1,0,94.9
2021-01-25T00:00:00.000Z,80839,2728370,29.34,139420,1303871,14.02,0,0,0,6.78,0,93.22
2021-01-26T00:00:00.000Z,78631,2807001,30.19,126317,1430188,15.38,0,0,0,8.65,0,91.35
2021-01-27T00:00:00.000Z,77859,2884860,31.02,124948,1555136,16.72,0,0,0,10.56,0,89.44
2021-01-28T00:00:00.000Z,79465,2964325,31.88,130523,1685659,18.13,0,0,0,12.69,0,87.31
2021-01-29T00:00:00.000Z,36614,3000939,32.27,64741,1750400,18.82,0,0,0,13.61,0,86.39
2021-01-30T00:00:00.000Z,34354,3035293,32.64,42731,1793131,19.28,0,0,0,14.3,0,85.7
2021-01-31T00:00:00.000Z,73279,3108572,33.43,59450,1852581,19.92,0,0,0,16.07,0,83.93
2021-02-01T00:00:00.000Z,82432,3191004,34.31,35302,1887883,20.3,0,0,0,17.81,0,82.19
2021-02-02T00:00:00.000Z,70003,3261007,35.07,31014,1918897,20.63,0,0,0,19.35,0,80.65
