section,female,male,period,order_period
0-9,"{'amount': 111689, 'percentage': 11.5}","{'amount': 113499, 'percentage': 11.7}",שנה,2
0-9,"{'amount': 132339, 'percentage': 9.9}","{'amount': 134455, 'percentage': 10}",מתחילת קורונה,1
0-9,"{'amount': 3192, 'percentage': 17}","{'amount': 3006, 'percentage': 16}",חודש אחרון,5
0-9,"{'amount': 18271, 'percentage': 16.4}","{'amount': 17711, 'percentage': 15.9}",3 חודשים,4
0-9,"{'amount': 69941, 'percentage': 13.7}","{'amount': 70661, 'percentage': 13.9}",6 חודשים,3
10-19,"{'amount': 15008, 'percentage': 13.5}","{'amount': 12241, 'percentage': 11}",3 חודשים,4
10-19,"{'amount': 58448, 'percentage': 11.5}","{'amount': 50842, 'percentage': 10}",6 חודשים,3
10-19,"{'amount': 2743, 'percentage': 14.6}","{'amount': 2131, 'percentage': 11.4}",חודש אחרון,5
10-19,"{'amount': 147912, 'percentage': 11}","{'amount': 142831, 'percentage': 10.6}",מתחילת קורונה,1
10-19,"{'amount': 112720, 'percentage': 11.6}","{'amount': 99557, 'percentage': 10.3}",שנה,2
20-29,"{'amount': 1083, 'percentage': 5.8}","{'amount': 610, 'percentage': 3.3}",חודש אחרון,5
20-29,"{'amount': 7698, 'percentage': 6.9}","{'amount': 4667, 'percentage': 4.2}",3 חודשים,4
20-29,"{'amount': 39315, 'percentage': 7.7}","{'amount': 29302, 'percentage': 5.7}",6 חודשים,3
20-29,"{'amount': 122321, 'percentage': 9.1}","{'amount': 100840, 'percentage': 7.5}",מתחילת קורונה,1
20-29,"{'amount': 85223, 'percentage': 8.8}","{'amount': 65443, 'percentage': 6.7}",שנה,2
30-39,"{'amount': 103334, 'percentage': 7.7}","{'amount': 83274, 'percentage': 6.2}",מתחילת קורונה,1
30-39,"{'amount': 41926, 'percentage': 8.2}","{'amount': 29490, 'percentage': 5.8}",6 חודשים,3
30-39,"{'amount': 9321, 'percentage': 8.4}","{'amount': 5327, 'percentage': 4.8}",3 חודשים,4
30-39,"{'amount': 1513, 'percentage': 8.1}","{'amount': 819, 'percentage': 4.4}",חודש אחרון,5
30-39,"{'amount': 76387, 'percentage': 7.9}","{'amount': 58477, 'percentage': 6}",שנה,2
40-49,"{'amount': 83846, 'percentage': 6.2}","{'amount': 69142, 'percentage': 5.1}",מתחילת קורונה,1
40-49,"{'amount': 6105, 'percentage': 5.5}","{'amount': 4394, 'percentage': 4}",3 חודשים,4
40-49,"{'amount': 30622, 'percentage': 6}","{'amount': 24030, 'percentage': 4.7}",6 חודשים,3
40-49,"{'amount': 1139, 'percentage': 6.1}","{'amount': 752, 'percentage': 4}",חודש אחרון,5
40-49,"{'amount': 58579, 'percentage': 6}","{'amount': 47252, 'percentage': 4.9}",שנה,2
50-59,"{'amount': 35816, 'percentage': 3.7}","{'amount': 29570, 'percentage': 3}",שנה,2
50-59,"{'amount': 2872, 'percentage': 2.6}","{'amount': 2139, 'percentage': 1.9}",3 חודשים,4
50-59,"{'amount': 54915, 'percentage': 4.1}","{'amount': 46764, 'percentage': 3.5}",מתחילת קורונה,1
50-59,"{'amount': 484, 'percentage': 2.6}","{'amount': 377, 'percentage': 2}",חודש אחרון,5
50-59,"{'amount': 16776, 'percentage': 3.3}","{'amount': 13322, 'percentage': 2.6}",6 חודשים,3
60-69,"{'amount': 1793, 'percentage': 1.6}","{'amount': 1231, 'percentage': 1.1}",3 חודשים,4
60-69,"{'amount': 21784, 'percentage': 2.2}","{'amount': 18718, 'percentage': 1.9}",שנה,2
60-69,"{'amount': 33743, 'percentage': 2.5}","{'amount': 31296, 'percentage': 2.3}",מתחילת קורונה,1
60-69,"{'amount': 300, 'percentage': 1.6}","{'amount': 225, 'percentage': 1.2}",חודש אחרון,5
60-69,"{'amount': 10316, 'percentage': 2}","{'amount': 8486, 'percentage': 1.7}",6 חודשים,3
70-79,"{'amount': 845, 'percentage': 0.8}","{'amount': 653, 'percentage': 0.6}",3 חודשים,4
70-79,"{'amount': 127, 'percentage': 0.7}","{'amount': 115, 'percentage': 0.6}",חודש אחרון,5
70-79,"{'amount': 17292, 'percentage': 1.3}","{'amount': 15951, 'percentage': 1.2}",מתחילת קורונה,1
70-79,"{'amount': 11262, 'percentage': 1.2}","{'amount': 9589, 'percentage': 1}",שנה,2
70-79,"{'amount': 5453, 'percentage': 1.1}","{'amount': 4625, 'percentage': 0.9}",6 חודשים,3
80-89,"{'amount': 2698, 'percentage': 0.5}","{'amount': 2099, 'percentage': 0.4}",6 חודשים,3
80-89,"{'amount': 9838, 'percentage': 0.7}","{'amount': 7200, 'percentage': 0.5}",מתחילת קורונה,1
80-89,"{'amount': 403, 'percentage': 0.4}","{'amount': 296, 'percentage': 0.3}",3 חודשים,4
80-89,"{'amount': 45, 'percentage': 0.2}","{'amount': 45, 'percentage': 0.2}",חודש אחרון,5
80-89,"{'amount': 6297, 'percentage': 0.6}","{'amount': 4503, 'percentage': 0.5}",שנה,2
90+,"{'amount': 827, 'percentage': 0.2}","{'amount': 452, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 3596, 'percentage': 0.3}","{'amount': 1753, 'percentage': 0.1}",מתחילת קורונה,1
90+,"{'amount': 117, 'percentage': 0.1}","{'amount': 67, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 17, 'percentage': 0.1}","{'amount': 8, 'percentage': 0}",חודש אחרון,5
90+,"{'amount': 2137, 'percentage': 0.2}","{'amount': 1117, 'percentage': 0.1}",שנה,2
