coronaOccupancy,isolatedTeam,name,normalOccupancy
129.8850574712644,116,הדסה עין כרם,90.14844512939453
123.3333333333333,32,שערי צדק,82.43243408203125
120,80,לניאדו,79.66574096679688
109.6774193548387,51,שיבא,82.27848052978516
100,29,הדסה הר הצופים,69.44444274902344
100,41,קפלן,109.9277954101563
92.85714285714286,63,רבין ק. בילינסון,68.14371490478516
92.5925925925926,18,אסותא אשדוד,
91.93548387096774,32,שמיר (אסף הרופא),55.33108901977539
88,4,הסקוטי,100.7092208862305
84.11214953271028,84,נהריה,65.97510528564453
83.33333333333334,17,המשפחה הקדושה,161.6666717529297
76.92307692307693,28,זיו צפת,59.94236373901367
69.11764705882352,121,הכרמל,55.41922378540039
67.14285714285714,29,וולפסון,57.9795036315918
66.07142857142857,31,בני ציון,68.82217407226562
64.65517241379311,124,"רמב""ם",76.59793853759766
63.85542168674698,62,הלל יפה,71.06796264648438
62.16216216216216,0,סנט ג'וזף,
58.69565217391305,48,פוריה,54.9295768737793
56.60377358490566,34,מעייני הישועה,88.17891693115234
55.78947368421052,50,מאיר,65.2956314086914
53.50877192982456,74,המרכזי בעמק,72.06896209716797
52.94117647058824,55,ברזילי,62.5
50,7,השרון ק. גולדה,48.96265411376953
49.42528735632184,69,סורוקה,63.59687042236328
42.10526315789474,65,סוראסקי,85.90947723388672
33.33333333333333,35,שניידר,97.46835327148438
26.08695652173913,0,אל מקאסד,
8.333333333333332,15,סנט וינסנט,63.43283462524414
4.761904761904763,0,אוגוסטה ויקטוריה,
0,1,יוספטל,53.84615325927734
0,0,האיטלקי,
0,0,אלישע,
