averageInfected,begin_date,end_date,isCurrentWeek
2547,2021-03-07T00:00:00.000Z,2021-03-13T00:00:00.000Z,False
1326,2021-03-14T00:00:00.000Z,2021-03-20T00:00:00.000Z,False
629,2021-03-21T00:00:00.000Z,2021-03-27T00:00:00.000Z,False
310,2021-03-28T00:00:00.000Z,2021-03-31T00:00:00.000Z,True
