averageInfected,begin_date,end_date,isCurrentWeek
2183,2022-05-08T00:00:00.000Z,2022-05-14T00:00:00.000Z,False
2113,2022-05-15T00:00:00.000Z,2022-05-21T00:00:00.000Z,False
1778,2022-05-22T00:00:00.000Z,2022-05-28T00:00:00.000Z,False
